,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
0,USA,6389057,52853.0,192111.0,1033.0,3635854.0,39865.0,2561092.0,15062.0,19282,580.0,85895717.0,259228.0,331351637,52,1725.0,4,North America
1,Brazil,4091801,45651.0,125584.0,855.0,3278243.0,30633.0,687974.0,8318.0,19226,590.0,14408116.0,67698.0,212830230,52,1695.0,15,South America
2,India,4020239,87115.0,69635.0,1066.0,3104512.0,69625.0,846092.0,8944.0,2908,50.0,46679145.0,33766.0,1382419165,344,19852.0,30,Asia
3,Russia,1015105,5110.0,17649.0,121.0,832747.0,5812.0,164709.0,2300.0,6955,121.0,37800000.0,259000.0,145945865,144,8269.0,4,Europe
4,Peru,676848,6703.0,29554.0,149.0,498523.0,8637.0,148771.0,1496.0,20478,894.0,3320012.0,100446.0,33052721,49,1118.0,10,South America
5,Colombia,650062,8488.0,20888.0,270.0,498221.0,9070.0,130953.0,1493.0,12752,410.0,2880158.0,56497.0,50979209,78,2441.0,18,South America
6,South Africa,635078,2063.0,14678.0,115.0,557818.0,2931.0,62582.0,539.0,10684,247.0,3765700.0,63352.0,59440811,94,4050.0,16,Africa
7,Mexico,616894,5937.0,66329.0,513.0,430287.0,5297.0,120278.0,3061.0,4776,513.0,1393033.0,10784.0,129173426,209,1947.0,93,North America
8,Spain,517133,4503.0,29418.0,184.0,0.0,0.0,0.0,976.0,11060,629.0,9210337.0,196979.0,46758078,90,1589.0,5,Europe
9,Argentina,461882,10684.0,9623.0,262.0,331621.0,9160.0,120638.0,2425.0,10203,213.0,1350038.0,29822.0,45269713,98,4704.0,34,South America
10,Chile,418469,1968.0,11494.0,72.0,391248.0,1839.0,15727.0,932.0,21857,600.0,2540718.0,132706.0,19145501,46,1666.0,8,South America
11,Iran,382772,2026.0,22044.0,118.0,330308.0,1713.0,30420.0,3695.0,4547,262.0,3331073.0,39570.0,84182804,220,3819.0,25,Asia
12,UK,342351,1940.0,41537.0,10.0,0.0,0.0,0.0,76.0,5038,611.0,17619897.0,259306.0,67950227,198,1636.0,4,Europe
13,Bangladesh,321615,1929.0,4412.0,29.0,216191.0,2211.0,101012.0,0.0,1949,27.0,1605111.0,9729.0,164981307,513,37394.0,103,Asia
14,Saudi Arabia,319141,822.0,4015.0,33.0,295063.0,1099.0,20063.0,1484.0,9142,115.0,5261814.0,150730.0,34908907,109,8695.0,7,Asia
15,France,309156,8975.0,30724.0,18.0,87206.0,0.0,191226.0,464.0,4734,471.0,8500000.0,130169.0,65299717,211,2125.0,8,Europe
16,Pakistan,297512,498.0,6335.0,7.0,282268.0,343.0,8909.0,595.0,1342,29.0,2707470.0,12216.0,221636262,745,34986.0,82,Asia
17,Turkey,276555,1612.0,6564.0,53.0,249108.0,1021.0,20883.0,1076.0,3273,78.0,7583200.0,89742.0,84500199,306,12873.0,11,Asia
18,Italy,274644,1733.0,35518.0,11.0,209027.0,537.0,30099.0,121.0,4544,588.0,9034743.0,149469.0,60445551,220,1702.0,7,Europe
19,Iraq,252075,5036.0,7359.0,84.0,191368.0,3611.0,53348.0,495.0,6243,182.0,1694285.0,41961.0,40377715,160,5487.0,24,Asia
20,Germany,250281,1467.0,9401.0,2.0,224600.0,0.0,16280.0,223.0,2985,112.0,12383035.0,147712.0,83832432,335,8917.0,7,Europe
21,Philippines,232072,3714.0,3737.0,49.0,160549.0,1088.0,67786.0,922.0,2113,34.0,2739096.0,24938.0,109838295,473,29392.0,40,Asia
22,Indonesia,187537,3269.0,7832.0,82.0,134181.0,2126.0,45524.0,0.0,684,29.0,2375133.0,8667.0,274037400,1461,34989.0,115,Asia
23,Canada,131124,631.0,9141.0,0.0,115926.0,482.0,6057.0,54.0,3469,242.0,5697380.0,150720.0,37801213,288,4135.0,7,North America
24,Ukraine,130951,2723.0,2761.0,51.0,60613.0,937.0,67577.0,177.0,2998,63.0,1648087.0,37726.0,43685149,334,15822.0,27,Europe
25,Israel,126419,1964.0,993.0,8.0,100357.0,1712.0,25069.0,426.0,13745,108.0,2388574.0,259696.0,9197590,73,9262.0,4,Asia
26,Qatar,119637,217.0,201.0,0.0,116538.0,225.0,2898.0,54.0,42609,72.0,650248.0,231586.0,2807805,23,13969.0,4,Asia
27,Bolivia,118781,853.0,5288.0,85.0,65884.0,1810.0,47609.0,71.0,10151,452.0,248500.0,21237.0,11701077,99,2213.0,47,South America
28,Ecuador,117175,815.0,6674.0,26.0,102200.0,149.0,8301.0,377.0,6624,377.0,344126.0,19453.0,17690064,151,2651.0,51,South America
29,Kazakhstan,106121,89.0,1588.0,0.0,98585.0,618.0,5948.0,221.0,5640,84.0,2434444.0,129378.0,18816458,177,11849.0,8,Asia
30,Egypt,99582,157.0,5495.0,16.0,76305.0,890.0,17782.0,41.0,970,54.0,135000.0,1315.0,102669689,1031,18684.0,761,Africa
31,Dominican Republic,96629,0.0,1801.0,0.0,70871.0,0.0,23957.0,199.0,8892,166.0,379929.0,34961.0,10867261,112,6034.0,29,North America
32,Panama,95596,682.0,2063.0,17.0,68742.0,544.0,24791.0,164.0,22095,477.0,350669.0,81048.0,4326667,45,2097.0,12,North America
33,Romania,92595,1339.0,3812.0,47.0,39626.0,351.0,49157.0,485.0,4819,198.0,1901240.0,98951.0,19213911,208,5040.0,10,Europe
34,Kuwait,88243,865.0,537.0,1.0,79417.0,626.0,8289.0,94.0,20610,125.0,636220.0,148592.0,4281665,49,7973.0,7,Asia
35,Belgium,86544,633.0,9899.0,1.0,18513.0,23.0,58132.0,58.0,7462,853.0,2364713.0,203877.0,11598726,134,1172.0,5,Europe
36,Oman,86380,0.0,705.0,0.0,81828.0,0.0,3847.0,144.0,16842,137.0,309212.0,60290.0,5128770,59,7275.0,17,Asia
37,China,85102,25.0,4634.0,0.0,80263.0,12.0,205.0,4.0,59,3.0,160000000.0,111163.0,1439323776,16913,310601.0,9,Asia
38,Sweden,84985,0.0,5835.0,5.0,0.0,0.0,0.0,16.0,8406,577.0,1124269.0,111197.0,10110577,119,1733.0,9,Europe
39,Guatemala,77040,682.0,2825.0,21.0,65029.0,630.0,9186.0,5.0,4286,157.0,256054.0,14246.0,17973195,233,6362.0,70,North America
40,Netherlands,73208,744.0,6237.0,2.0,0.0,0.0,0.0,46.0,4271,364.0,1455274.0,84896.0,17141751,234,2748.0,12,Europe
41,UAE,72766,612.0,387.0,0.0,63158.0,490.0,9221.0,0.0,7342,39.0,7405809.0,747190.0,9911545,136,25611.0,1,Asia
42,Belarus,72485,183.0,701.0,5.0,71510.0,305.0,274.0,0.0,7671,74.0,1564458.0,165573.0,9448756,130,13479.0,6,Europe
43,Japan,70268,669.0,1330.0,11.0,60417.0,893.0,8521.0,214.0,556,11.0,1560505.0,12345.0,126405316,1799,95042.0,81,Asia
44,Poland,69820,691.0,2100.0,8.0,49820.0,1227.0,17900.0,75.0,1845,55.0,2777601.0,73406.0,37839030,542,18019.0,14,Europe
45,Morocco,68605,1750.0,1292.0,39.0,52483.0,1260.0,14830.0,193.0,1855,35.0,2023926.0,54718.0,36988014,539,28628.0,18,Africa
46,Honduras,63158,632.0,1954.0,30.0,11618.0,471.0,49586.0,34.0,6359,197.0,150142.0,15117.0,9932195,157,5083.0,66,North America
47,Portugal,59457,406.0,1833.0,4.0,42576.0,149.0,15048.0,40.0,5834,180.0,2092057.0,205280.0,10191248,171,5560.0,5,Europe
48,Singapore,56948,40.0,27.0,0.0,56174.0,146.0,747.0,0.0,9720,5.0,2068284.0,353035.0,5858573,103,216984.0,3,Asia
49,Ethiopia,56516,1303.0,880.0,24.0,20612.0,329.0,35024.0,315.0,490,8.0,994303.0,8612.0,115450052,2043,131193.0,116,Africa
50,Nigeria,54743,156.0,1051.0,3.0,42816.0,189.0,10876.0,7.0,264,5.0,417398.0,2016.0,207012350,3782,196967.0,496,Africa
51,Bahrain,54095,662.0,195.0,5.0,50323.0,310.0,3577.0,33.0,31609,114.0,1152274.0,673300.0,1711382,32,8776.0,1,Asia
52,Venezuela,50973,1096.0,412.0,10.0,41249.0,675.0,9312.0,102.0,1793,14.0,1789371.0,62959.0,28421143,558,68983.0,16,South America
53,Algeria,45773,304.0,1539.0,10.0,32259.0,253.0,11975.0,44.0,1041,35.0,0.0,0.0,43988902,961,28583.0,,Africa
54,Costa Rica,45680,1222.0,469.0,9.0,18053.0,198.0,27158.0,212.0,8953,92.0,156466.0,30665.0,5102412,112,10879.0,33,North America
55,Ghana,44777,64.0,283.0,3.0,43693.0,116.0,801.0,5.0,1436,9.0,446867.0,14330.0,31184980,696,110194.0,70,Africa
56,Armenia,44461,190.0,891.0,4.0,39257.0,402.0,4313.0,0.0,14999,301.0,213644.0,72074.0,2964249,67,3327.0,14,Asia
57,Nepal,44236,1359.0,271.0,14.0,25561.0,1354.0,18404.0,0.0,1513,9.0,745490.0,25506.0,29228063,661,107853.0,39,Asia
58,Kyrgyzstan,44199,64.0,1060.0,1.0,39389.0,215.0,3750.0,24.0,6755,162.0,267718.0,40917.0,6543015,148,6173.0,24,Asia
59,Switzerland,43532,405.0,2013.0,0.0,36500.0,0.0,5019.0,14.0,5023,232.0,1070910.0,123577.0,8665960,199,4305.0,8,Europe
60,Uzbekistan,42998,310.0,338.0,7.0,40392.0,311.0,2268.0,181.0,1281,10.0,1377915.0,41065.0,33554476,780,99274.0,24,Asia
