,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
22,Indonesia,172053,2858.0,7343.0,82.0,124185.0,1383.0,40525.0,0.0,628,27.0,2224337.0,8118.0,273997911,1593,37314.0,123,Asia
23,Canada,127940,267.0,9117.0,4.0,113664.0,163.0,5159.0,50.0,3385,241.0,5440447.0,143940.0,37796697,295,4146.0,7,North America
24,Ukraine,119074,2096.0,2527.0,35.0,56734.0,596.0,59813.0,177.0,2726,58.0,1536171.0,35162.0,43688720,367,17289.0,28,Europe
25,Qatar,118575,168.0,197.0,1.0,115430.0,179.0,2948.0,66.0,42230,70.0,624609.0,222455.0,2807805,24,14253.0,4,Asia
26,Bolivia,115354,945.0,4938.0,92.0,56749.0,1835.0,53667.0,71.0,9860,422.0,239073.0,20436.0,11698902,101,2369.0,49,South America
27,Israel,114020,555.0,919.0,13.0,92796.0,692.0,20305.0,444.0,12397,100.0,2279487.0,247835.0,9197590,81,10008.0,4,Asia
28,Ecuador,113648,742.0,6555.0,18.0,101620.0,6191.0,5473.0,377.0,6426,371.0,328491.0,18573.0,17686402,156,2698.0,54,South America
29,Kazakhstan,105684,126.0,1523.0,0.0,96135.0,247.0,8026.0,221.0,5617,81.0,2434444.0,129400.0,18813391,178,12353.0,8,Asia
30,Egypt,98727,230.0,5399.0,23.0,72120.0,818.0,21208.0,41.0,962,53.0,135000.0,1315.0,102643281,1040,19012.0,760,Africa
31,Dominican Republic,94241,509.0,1681.0,8.0,66776.0,456.0,25784.0,220.0,8673,155.0,367146.0,33789.0,10865776,115,6464.0,30,North America
32,Panama,92065,728.0,1995.0,12.0,65747.0,628.0,24323.0,157.0,21283,461.0,334297.0,77281.0,4325739,47,2168.0,13,North America
33,Romania,86785,952.0,3578.0,39.0,37665.0,277.0,45542.0,492.0,4516,186.0,1795633.0,93446.0,19215654,221,5371.0,11,Europe
34,Oman,85544,539.0,677.0,27.0,80459.0,851.0,4408.0,156.0,16685,132.0,309212.0,60311.0,5126990,60,7573.0,17,Asia
35,China,85031,9.0,4634.0,0.0,80153.0,27.0,244.0,5.0,59,3.0,90410000.0,62814.0,1439323776,16927,310601.0,16,Asia
36,Kuwait,84636,412.0,530.0,2.0,76650.0,657.0,7456.0,89.0,19771,124.0,614129.0,143461.0,4280802,51,8077.0,7,Asia
37,Belgium,84599,647.0,9891.0,5.0,18403.0,21.0,56305.0,72.0,7294,853.0,2261043.0,194950.0,11598039,137,1173.0,5,Europe
38,Sweden,83958,0.0,5821.0,0.0,0.0,0.0,0.0,21.0,8305,576.0,1094856.0,108297.0,10109718,120,1737.0,9,Europe
39,Guatemala,73912,233.0,2740.0,12.0,61681.0,518.0,9491.0,5.0,4113,152.0,241959.0,13466.0,17968661,243,6558.0,74,North America
40,Belarus,71687,164.0,676.0,5.0,70452.0,245.0,559.0,0.0,7587,72.0,1527049.0,161613.0,9448798,132,13978.0,6,Europe
41,Netherlands,70140,508.0,6224.0,0.0,0.0,0.0,0.0,43.0,4092,363.0,1455274.0,84899.0,17141234,244,2754.0,12,Europe
42,UAE,69690,362.0,382.0,3.0,60600.0,398.0,8708.0,0.0,7032,39.0,7011895.0,707564.0,9909913,142,25942.0,1,Asia
43,Japan,67264,841.0,1264.0,9.0,56164.0,823.0,9836.0,234.0,532,10.0,1455610.0,11515.0,126410582,1879,100008.0,87,Asia
44,Poland,66870,631.0,2033.0,1.0,46192.0,656.0,18645.0,85.0,1767,54.0,2701553.0,71395.0,37839594,566,18613.0,14,Europe
45,Morocco,61399,1343.0,1111.0,33.0,46355.0,1737.0,13933.0,31.0,1660,30.0,1890964.0,51132.0,36982039,602,33287.0,20,Africa
46,Honduras,59645,835.0,1842.0,15.0,10156.0,80.0,47647.0,44.0,6007,185.0,142638.0,14364.0,9930041,166,5391.0,70,North America
47,Portugal,57768,320.0,1819.0,1.0,41885.0,119.0,14064.0,41.0,5668,178.0,1976482.0,193931.0,10191652,176,5603.0,5,Europe
48,Singapore,56771,54.0,27.0,0.0,55586.0,139.0,1158.0,0.0,9691,5.0,1832813.0,312876.0,5857945,103,216961.0,3,Asia
49,Nigeria,53865,138.0,1013.0,2.0,41513.0,199.0,11339.0,7.0,260,5.0,402070.0,1943.0,206942342,3842,204287.0,515,Africa
50,Bahrain,51574,183.0,189.0,0.0,48654.0,379.0,2731.0,34.0,30150,110.0,1100729.0,643487.0,1710569,33,9051.0,2,Asia
51,Ethiopia,51122,1468.0,793.0,23.0,18382.0,266.0,31947.0,344.0,443,7.0,890929.0,7720.0,115411032,2258,145537.0,130,Africa
52,Venezuela,45868,922.0,381.0,6.0,37091.0,916.0,8396.0,99.0,1614,13.0,1754575.0,61732.0,28422239,620,74599.0,16,South America
53,Ghana,44205,87.0,276.0,6.0,42777.0,196.0,1152.0,6.0,1418,9.0,442185.0,14183.0,31176101,705,112957.0,71,Africa
54,Algeria,44146,365.0,1501.0,10.0,30978.0,261.0,11667.0,29.0,1004,34.0,0.0,0.0,43978070,996,29299.0,,Africa
55,Kyrgyzstan,43820,108.0,1058.0,1.0,38198.0,225.0,4564.0,24.0,6699,162.0,267718.0,40926.0,6541543,149,6183.0,24,Asia
56,Armenia,43750,124.0,877.0,5.0,37650.0,87.0,5223.0,0.0,14760,296.0,205450.0,69311.0,2964173,68,3380.0,14,Asia
57,Switzerland,42014,292.0,2005.0,0.0,35800.0,600.0,4209.0,18.0,4849,231.0,1010948.0,116669.0,8665097,206,4322.0,9,Europe
58,Uzbekistan,41424,264.0,313.0,4.0,38655.0,296.0,2456.0,133.0,1235,9.0,1377915.0,41073.0,33547847,810,107182.0,24,Asia
59,Costa Rica,39699,0.0,418.0,0.0,15737.0,0.0,23544.0,133.0,7781,82.0,146047.0,28627.0,5101777,129,12205.0,35,North America
60,Nepal,38561,1221.0,221.0,14.0,20822.0,267.0,17518.0,0.0,1320,8.0,682343.0,23351.0,29220895,758,132221.0,43,Asia
61,Afghanistan,38162,19.0,1402.0,0.0,29089.0,26.0,7671.0,31.0,977,36.0,102598.0,2626.0,39067076,1024,27865.0,381,Asia
62,Moldova,36700,296.0,992.0,2.0,25139.0,0.0,10569.0,575.0,9101,246.0,207925.0,51564.0,4032371,110,4065.0,19,Europe
63,Azerbaijan,36309,135.0,531.0,2.0,33703.0,127.0,2075.0,0.0,3576,52.0,917027.0,90310.0,10154230,280,19123.0,11,Asia
64,Kenya,34057,263.0,574.0,2.0,19688.0,98.0,13795.0,44.0,631,11.0,450146.0,8342.0,53959008,1584,94005.0,120,Africa
65,Serbia,31365,83.0,711.0,1.0,29931.0,106.0,723.0,48.0,3592,81.0,925208.0,105964.0,8731368,278,12280.0,9,Europe
66,Ireland,28760,40.0,1777.0,0.0,23364.0,0.0,3619.0,5.0,5814,359.0,824712.0,166716.0,4946815,172,2784.0,6,Europe
67,Austria,27166,181.0,733.0,0.0,23070.0,204.0,3363.0,30.0,3013,81.0,1172092.0,130017.0,9014941,332,12299.0,8,Europe
68,Australia,25670,123.0,611.0,11.0,21116.0,260.0,3943.0,31.0,1005,24.0,6167592.0,241409.0,25548259,995,41814.0,4,Australia/Oceania
69,El Salvador,25635,98.0,713.0,5.0,14013.0,214.0,10909.0,275.0,3949,110.0,312849.0,48192.0,6491655,253,9105.0,21,North America
70,Czechia,24367,273.0,423.0,2.0,17547.0,6.0,6397.0,33.0,2275,39.0,896813.0,83718.0,10712318,440,25325.0,12,Europe
71,Palestine,22204,536.0,152.0,5.0,14787.0,156.0,7265.0,0.0,4337,30.0,263288.0,51422.0,5120137,231,33685.0,19,Asia
72,Bosnia and Herzegovina,19793,243.0,598.0,4.0,12961.0,103.0,6234.0,0.0,6039,182.0,185125.0,56487.0,3277319,166,5480.0,18,Europe
73,S. Korea,19699,299.0,323.0,2.0,14903.0,138.0,4473.0,70.0,384,6.0,1924170.0,37525.0,51276616,2603,158751.0,27,Asia
74,Cameroon,19142,0.0,411.0,0.0,17651.0,0.0,1080.0,30.0,718,15.0,149000.0,5591.0,26649650,1392,64841.0,179,Africa
75,Ivory Coast,17948,55.0,115.0,0.0,16553.0,113.0,1280.0,0.0,678,4.0,126552.0,4779.0,26480912,1475,230269.0,209,Africa
76,Paraguay,17105,631.0,308.0,14.0,9146.0,292.0,7651.0,85.0,2393,43.0,190169.0,26609.0,7146835,418,23204.0,38,South America
77,Denmark,16891,112.0,624.0,0.0,15116.0,127.0,1151.0,4.0,2914,108.0,2433762.0,419932.0,5795613,343,9288.0,2,Europe
78,Lebanon,16870,595.0,160.0,5.0,4693.0,209.0,12017.0,93.0,2474,23.0,520110.0,76260.0,6820225,404,42626.0,13,Asia
79,Bulgaria,16190,26.0,613.0,8.0,11313.0,60.0,4264.0,63.0,2333,88.0,404683.0,58316.0,6939444,429,11320.0,17,Europe
80,Madagascar,14843,52.0,191.0,1.0,13802.0,49.0,850.0,53.0,534,7.0,57736.0,2077.0,27802541,1873,145563.0,482,Africa
81,North Macedonia,14330,37.0,600.0,4.0,11062.0,48.0,2668.0,3.0,6878,288.0,147819.0,70952.0,2083360,145,3472.0,14,Europe
82,Senegal,13556,100.0,284.0,2.0,9388.0,155.0,3884.0,36.0,806,17.0,145128.0,8632.0,16812910,1240,59200.0,116,Africa
83,Libya,13423,465.0,232.0,1.0,1410.0,77.0,11781.0,0.0,1949,34.0,111448.0,16184.0,6886481,513,29683.0,62,Africa
84,Sudan,13189,0.0,823.0,0.0,6612.0,0.0,5754.0,0.0,300,19.0,401.0,9.0,44010849,3337,53476.0,109753,Africa
85,Zambia,12025,123.0,287.0,3.0,11454.0,362.0,284.0,0.0,651,16.0,114401.0,6196.0,18464020,1535,64335.0,161,Africa
86,Norway,10643,32.0,264.0,0.0,9348.0,0.0,1031.0,1.0,1961,49.0,686202.0,126413.0,5428247,510,20562.0,8,Europe
87,Greece,10134,157.0,262.0,2.0,3804.0,0.0,6068.0,35.0,973,25.0,940882.0,90345.0,10414351,1028,39749.0,11,Europe
88,Croatia,10123,262.0,184.0,1.0,7212.0,188.0,2727.0,13.0,2468,45.0,166638.0,40634.0,4100925,405,22288.0,25,Europe
89,DRC,10045,38.0,258.0,0.0,9103.0,35.0,684.0,0.0,112,3.0,0.0,0.0,89981535,8958,348766.0,,Africa
90,Albania,9380,101.0,280.0,5.0,5139.0,119.0,3961.0,19.0,3260,97.0,57618.0,20025.0,2877265,307,10276.0,50,Europe
91,Guinea,9371,120.0,59.0,0.0,8387.0,105.0,925.0,24.0,711,4.0,23588.0,1789.0,13188348,1407,223531.0,559,Africa
92,Malaysia,9334,17.0,126.0,1.0,9048.0,10.0,160.0,7.0,288,4.0,1243540.0,38341.0,32433564,3475,257409.0,26,Asia
93,French Guiana,9076,0.0,58.0,0.0,8620.0,0.0,398.0,13.0,30264,193.0,52668.0,175622.0,299894,33,5171.0,6,South America
94,Tajikistan,8516,0.0,68.0,0.0,7309.0,0.0,1139.0,0.0,890,7.0,0.0,0.0,9571550,1124,140758.0,,Asia
95,Gabon,8505,0.0,53.0,0.0,7187.0,0.0,1265.0,2.0,3807,24.0,116252.0,52037.0,2234017,263,42151.0,19,Africa
96,Haiti,8209,35.0,201.0,0.0,5828.0,85.0,2180.0,0.0,718,18.0,23322.0,2041.0,11425217,1392,56842.0,490,North America
97,Finland,8077,28.0,335.0,0.0,7200.0,0.0,542.0,1.0,1457,60.0,637159.0,114966.0,5542167,686,16544.0,9,Europe
98,Maldives,7667,89.0,28.0,0.0,5036.0,111.0,2603.0,12.0,14144,52.0,111738.0,206131.0,542073,71,19360.0,5,Asia
99,Namibia,7365,249.0,72.0,3.0,2929.0,112.0,4364.0,16.0,2890,28.0,60065.0,23571.0,2548286,346,35393.0,42,Africa
100,Mauritania,7016,4.0,159.0,1.0,6430.0,23.0,427.0,3.0,1503,34.0,69937.0,14980.0,4668769,665,29363.0,67,Africa
101,Luxembourg,6673,48.0,124.0,0.0,0.0,0.0,0.0,2.0,10632,198.0,640388.0,1020342.0,627621,94,5061.0,1,Europe
102,Zimbabwe,6412,6.0,196.0,0.0,5061.0,5.0,1155.0,0.0,430,13.0,149748.0,10052.0,14897997,2323,76010.0,99,Africa
103,Hungary,5961,292.0,614.0,0.0,3759.0,0.0,1588.0,7.0,617,64.0,424270.0,43938.0,9656183,1620,15727.0,23,Europe
104,Malawi,5536,8.0,174.0,0.0,3147.0,4.0,2215.0,4.0,288,9.0,44296.0,2306.0,19207360,3470,110387.0,434,Africa
105,Djibouti,5385,0.0,60.0,0.0,5319.0,5.0,6.0,0.0,5438,61.0,67083.0,67738.0,990329,184,16505.0,15,Africa
106,Equatorial Guinea,4941,0.0,83.0,0.0,3884.0,0.0,974.0,1.0,3504,59.0,51944.0,36839.0,1410040,285,16988.0,27,Africa
107,Hong Kong,4802,15.0,88.0,2.0,4320.0,33.0,394.0,23.0,640,12.0,780415.0,103958.0,7507025,1563,85307.0,10,Asia
108,Montenegro,4790,63.0,98.0,5.0,3963.0,124.0,729.0,0.0,7626,156.0,48405.0,77068.0,628079,131,6409.0,13,Europe
109,CAR,4700,0.0,61.0,0.0,1784.0,0.0,2855.0,2.0,970,13.0,31042.0,6409.0,4843265,1030,79398.0,156,Africa
110,Eswatini,4561,51.0,91.0,0.0,3478.0,119.0,992.0,11.0,3925,78.0,30007.0,25821.0,1162135,255,12771.0,39,Africa
111,Nicaragua,4494,0.0,137.0,0.0,2913.0,0.0,1444.0,0.0,677,21.0,0.0,0.0,6637430,1477,48448.0,,North America
112,Rwanda,4020,177.0,16.0,0.0,1918.0,14.0,2086.0,0.0,309,1.0,404944.0,31143.0,13002664,3234,812667.0,32,Africa
113,Suriname,4009,55.0,67.0,0.0,3073.0,82.0,869.0,23.0,6824,114.0,8546.0,14546.0,587498,147,8769.0,69,South America
114,Congo,3979,0.0,78.0,0.0,1742.0,0.0,2159.0,0.0,718,14.0,0.0,0.0,5539439,1392,71018.0,,Africa
115,Cuba,3973,48.0,94.0,0.0,3327.0,54.0,552.0,6.0,351,8.0,392785.0,34682.0,11325447,2851,120483.0,29,North America
116,Slovakia,3876,34.0,33.0,0.0,2278.0,24.0,1565.0,11.0,710,6.0,334344.0,61234.0,5460088,1409,165457.0,16,Europe
117,Cabo Verde,3852,74.0,40.0,1.0,2867.0,12.0,945.0,0.0,6916,72.0,76576.0,137485.0,556976,145,13924.0,7,Africa
118,Mozambique,3821,61.0,23.0,1.0,2100.0,22.0,1698.0,0.0,122,7.0,94696.0,3017.0,31391605,8216,1364852.0,331,Africa
119,Tunisia,3685,113.0,76.0,0.0,1562.0,26.0,2047.0,15.0,311,6.0,142194.0,12011.0,11838905,3213,155775.0,83,Africa
120,Thailand,3411,0.0,58.0,0.0,3252.0,10.0,101.0,1.0,49,8.0,749213.0,10729.0,69829347,20472,1203954.0,93,Asia
121,Somalia,3310,0.0,98.0,1.0,2481.0,0.0,731.0,0.0,207,6.0,0.0,0.0,15962200,4822,162880.0,,Africa
122,Mayotte,3301,0.0,40.0,0.0,2964.0,0.0,297.0,1.0,12054,146.0,13000.0,47471.0,273851,83,6846.0,21,Africa
123,Sri Lanka,3012,17.0,12.0,0.0,2860.0,11.0,140.0,0.0,141,6.0,219162.0,10228.0,21428236,7114,1785686.0,98,Asia
124,Gambia,2963,68.0,96.0,0.0,1032.0,281.0,1835.0,0.0,1221,40.0,13354.0,5502.0,2427223,819,25284.0,182,Africa
125,Uganda,2928,81.0,30.0,1.0,1288.0,0.0,1610.0,0.0,64,7.0,367423.0,7994.0,45963033,15698,1532101.0,125,Africa
126,Lithuania,2874,35.0,86.0,0.0,1837.0,4.0,951.0,5.0,1058,32.0,637509.0,234754.0,2715649,945,31577.0,4,Europe
127,Slovenia,2865,31.0,133.0,0.0,2283.0,15.0,449.0,2.0,1378,64.0,158236.0,76112.0,2078986,726,15631.0,13,Europe
128,Mali,2773,16.0,126.0,0.0,2169.0,48.0,478.0,0.0,136,6.0,37666.0,1852.0,20341305,7335,161439.0,540,Africa
129,Syria,2703,75.0,109.0,3.0,614.0,15.0,1980.0,0.0,154,6.0,0.0,0.0,17567558,6499,161170.0,,Asia
130,Angola,2624,73.0,107.0,0.0,1063.0,22.0,1454.0,24.0,79,3.0,64747.0,1961.0,33023656,12585,308632.0,510,Africa
131,South Sudan,2519,0.0,47.0,0.0,1290.0,0.0,1182.0,0.0,225,4.0,12044.0,1074.0,11215175,4452,238621.0,931,Africa
132,Estonia,2373,10.0,64.0,0.0,2088.0,2.0,221.0,0.0,1789,48.0,147902.0,111482.0,1326685,559,20729.0,9,Europe
133,Guinea-Bissau,2205,0.0,34.0,0.0,1127.0,0.0,1044.0,5.0,1116,17.0,1500.0,759.0,1975336,896,58098.0,1317,Africa
134,Bahamas,2167,32.0,50.0,0.0,782.0,0.0,1335.0,83.0,5502,127.0,11093.0,28165.0,393862,182,7877.0,36,North America
135,Benin,2145,0.0,40.0,0.0,1738.0,0.0,367.0,0.0,176,3.0,118206.0,9711.0,12172869,5675,304322.0,103,Africa
136,Jamaica,2113,102.0,20.0,1.0,890.0,2.0,1203.0,4.0,713,7.0,57075.0,19260.0,2963323,1402,148166.0,52,North America
137,Iceland,2105,5.0,10.0,0.0,1990.0,11.0,105.0,0.0,6162,29.0,213608.0,625298.0,341610,162,34161.0,2,Europe
138,Sierra Leone,2022,3.0,70.0,0.0,1594.0,3.0,358.0,0.0,253,9.0,0.0,0.0,8002826,3958,114326.0,,Africa
139,Aruba,1997,22.0,10.0,0.0,765.0,0.0,1222.0,7.0,18691,94.0,21114.0,197619.0,106842,54,10684.0,5,North America
140,Jordan,1966,73.0,15.0,0.0,1468.0,21.0,483.0,3.0,192,1.0,819171.0,80155.0,10219775,5198,681318.0,12,Asia
141,Yemen,1953,7.0,564.0,1.0,1123.0,10.0,266.0,0.0,65,19.0,120.0,4.0,29930071,15325,53068.0,249417,Asia
142,Malta,1862,15.0,12.0,1.0,1313.0,69.0,537.0,0.0,4215,27.0,188553.0,426842.0,441740,237,36812.0,2,Europe
143,New Zealand,1729,2.0,22.0,0.0,1570.0,2.0,137.0,10.0,346,4.0,750808.0,150099.0,5002100,2893,227368.0,7,Australia/Oceania
144,Trinidad and Tobago,1683,38.0,21.0,2.0,672.0,0.0,990.0,5.0,1202,15.0,23429.0,16732.0,1400246,832,66678.0,60,North America
145,Réunion,1634,77.0,6.0,0.0,880.0,0.0,748.0,2.0,1823,7.0,35419.0,39514.0,896370,549,149395.0,25,Africa
146,Botswana,1633,0.0,6.0,0.0,224.0,0.0,1403.0,1.0,692,3.0,109547.0,46434.0,2359195,1445,393199.0,22,Africa
147,Uruguay,1585,15.0,44.0,0.0,1378.0,14.0,163.0,3.0,456,13.0,172081.0,49509.0,3475743,2193,78994.0,20,South America
148,Cyprus,1487,4.0,20.0,0.0,935.0,0.0,532.0,5.0,1230,17.0,286736.0,237204.0,1208814,813,60441.0,4,Asia
149,Georgia,1469,7.0,19.0,0.0,1221.0,25.0,229.0,0.0,368,5.0,355486.0,89142.0,3987868,2715,209888.0,11,Asia
150,Togo,1396,6.0,27.0,0.0,996.0,6.0,373.0,0.0,168,3.0,64679.0,7784.0,8309339,5952,307753.0,128,Africa
151,Latvia,1393,12.0,34.0,0.0,1163.0,0.0,196.0,1.0,740,18.0,250709.0,133173.0,1882578,1351,55370.0,8,Europe
152,Burkina Faso,1357,5.0,55.0,0.0,1058.0,0.0,244.0,0.0,65,3.0,0.0,0.0,20992577,15470,381683.0,,Africa
153,Liberia,1304,0.0,82.0,0.0,872.0,0.0,350.0,0.0,257,16.0,0.0,0.0,5076434,3893,61908.0,,Africa
154,Guyana,1234,50.0,36.0,1.0,687.0,51.0,511.0,13.0,1568,46.0,8295.0,10538.0,787184,638,21866.0,95,South America
155,Niger,1175,0.0,69.0,0.0,1085.0,0.0,21.0,0.0,48,3.0,9052.0,372.0,24339242,20714,352743.0,2689,Africa
156,Guadeloupe,1145,0.0,16.0,0.0,336.0,0.0,793.0,9.0,2862,40.0,29595.0,73962.0,400136,349,25009.0,14,North America
157,Andorra,1124,0.0,53.0,0.0,902.0,0.0,169.0,3.0,14543,686.0,137457.0,1778550.0,77286,69,1458.0,1,Europe
158,Lesotho,1085,34.0,31.0,0.0,528.0,2.0,526.0,0.0,506,14.0,15632.0,7287.0,2145055,1977,69195.0,137,Africa
159,Vietnam,1040,0.0,32.0,0.0,695.0,18.0,313.0,0.0,11,3.0,1009145.0,10352.0,97482842,93734,3046339.0,97,Asia
160,Chad,1012,4.0,77.0,0.0,878.0,0.0,57.0,0.0,61,5.0,0.0,0.0,16498998,16303,214273.0,,Africa
161,Belize,993,29.0,13.0,0.0,117.0,2.0,863.0,8.0,2490,33.0,8050.0,20186.0,398786,402,30676.0,50,North America
162,Sao Tome and Principe,896,1.0,15.0,0.0,851.0,3.0,30.0,0.0,4076,68.0,3792.0,17251.0,219811,245,14654.0,58,Africa
163,Myanmar,775,42.0,6.0,0.0,352.0,1.0,417.0,0.0,14,1.0,157843.0,2898.0,54470268,70284,9078378.0,345,Asia
164,San Marino,710,0.0,42.0,0.0,658.0,0.0,10.0,0.0,20917,1237.0,6678.0,196742.0,33943,48,808.0,5,Europe
165,Channel Islands,625,0.0,48.0,0.0,545.0,0.0,32.0,0.0,3589,276.0,68985.0,396176.0,174127,279,3628.0,3,Europe
166,Martinique,596,0.0,16.0,0.0,98.0,0.0,482.0,3.0,1588,43.0,12227.0,32587.0,375216,630,23451.0,31,North America
167,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,4.0,0.0,0.0,59998398,117875,2857067.0,,Africa
168,Turks and Caicos,505,15.0,3.0,0.0,148.0,0.0,354.0,3.0,13015,77.0,2425.0,62497.0,38802,77,12934.0,16,North America
169,Taiwan,488,0.0,7.0,0.0,462.0,0.0,19.0,0.0,20,3.0,87291.0,3664.0,23824017,48820,3403431.0,273,Asia
170,French Polynesia,482,0.0,0.0,0.0,202.0,0.0,280.0,3.0,1714,0.0,14029.0,49894.0,281178,583,0.0,20,Australia/Oceania
171,Sint Maarten,460,16.0,17.0,0.0,179.0,0.0,264.0,8.0,10709,396.0,2281.0,53101.0,42956,93,2527.0,19,North America
172,Papua New Guinea,459,6.0,5.0,0.0,232.0,0.0,222.0,0.0,51,6.0,15592.0,1737.0,8974139,19552,1794828.0,576,Australia/Oceania
173,Burundi,445,0.0,1.0,0.0,357.0,0.0,87.0,0.0,37,8.0,24659.0,2064.0,11945539,26844,11945539.0,484,Africa
174,Comoros,423,0.0,7.0,0.0,399.0,0.0,17.0,0.0,485,8.0,0.0,0.0,872543,2063,124649.0,,Africa
175,Faeroe Islands,411,0.0,0.0,0.0,362.0,0.0,49.0,2.0,8406,0.0,93086.0,1903833.0,48894,119,0.0,1,Europe
176,Mauritius,355,0.0,10.0,0.0,335.0,0.0,10.0,0.0,279,8.0,227409.0,178763.0,1272123,3583,127212.0,6,Africa
177,Isle of Man,336,0.0,24.0,0.0,312.0,0.0,0.0,0.0,3948,282.0,9840.0,115618.0,85108,253,3546.0,9,Europe
178,Eritrea,318,0.0,0.0,0.0,284.0,0.0,34.0,0.0,89,0.0,0.0,0.0,3554394,11177,0.0,,Africa
179,Mongolia,301,0.0,0.0,0.0,295.0,4.0,6.0,1.0,92,0.0,53417.0,16252.0,3286809,10920,0.0,62,Asia
180,Gibraltar,285,10.0,0.0,0.0,228.0,2.0,57.0,0.0,8460,0.0,34102.0,1012259.0,33689,118,0.0,1,Europe
181,Cambodia,273,0.0,0.0,0.0,265.0,0.0,8.0,1.0,16,0.0,96451.0,5756.0,16756551,61379,0.0,174,Asia
182,Saint Martin,213,0.0,5.0,0.0,79.0,0.0,129.0,11.0,5494,129.0,2756.0,71082.0,38772,182,7754.0,14,North America
183,Cayman Islands,205,0.0,1.0,0.0,202.0,0.0,2.0,0.0,3113,15.0,35195.0,534489.0,65848,321,65848.0,2,North America
184,Bhutan,195,0.0,0.0,0.0,135.0,0.0,60.0,0.0,252,0.0,97956.0,126722.0,773000,3964,0.0,8,Asia
