,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
26,Ecuador,98343,1233.0,6010.0,26.0,78957.0,70.0,13376.0,355.0,5564,340.0,276491.0,15644.0,17673951,180,2941.0,64,South America
27,Egypt,96108,145.0,5107.0,22.0,56890.0,989.0,34111.0,41.0,937,50.0,135000.0,1316.0,102553496,1067,20081.0,760,Africa
28,Bolivia,95071,1743.0,3827.0,66.0,32830.0,1077.0,58414.0,71.0,8132,327.0,202932.0,17357.0,11691504,123,3055.0,58,South America
29,Israel,89822,1671.0,651.0,12.0,64746.0,2637.0,24425.0,371.0,9766,71.0,2024299.0,220090.0,9197590,102,14128.0,5,Asia
30,Ukraine,86140,1592.0,1992.0,22.0,46216.0,530.0,37932.0,123.0,1971,46.0,1233925.0,28236.0,43700859,507,21938.0,35,Europe
31,China,84756,19.0,4634.0,0.0,79398.0,56.0,724.0,41.0,59,3.0,90410000.0,62814.0,1439323776,16982,310601.0,16,Asia
32,Sweden,83852,0.0,5776.0,6.0,0.0,0.0,0.0,30.0,8297,571.0,917036.0,90735.0,10106798,121,1750.0,11,Europe
33,Dominican Republic,83134,910.0,1393.0,22.0,47946.0,851.0,33795.0,303.0,7655,128.0,308187.0,28376.0,10860727,131,7797.0,35,North America
34,Oman,82531,232.0,551.0,12.0,77278.0,206.0,4702.0,155.0,16116,108.0,309212.0,60382.0,5120938,62,9294.0,17,Asia
35,Panama,78446,1069.0,1722.0,19.0,52210.0,613.0,24514.0,158.0,18148,398.0,261350.0,60462.0,4322582,55,2510.0,17,North America
36,Belgium,75647,639.0,9900.0,15.0,17883.0,42.0,47864.0,76.0,6524,854.0,1912240.0,164909.0,11595701,153,1171.0,6,Europe
37,Kuwait,74486,701.0,489.0,0.0,66099.0,648.0,7898.0,118.0,17412,114.0,548005.0,128102.0,4277867,57,8748.0,8,Asia
38,Belarus,69203,101.0,599.0,4.0,66178.0,285.0,2426.0,0.0,7324,63.0,1392662.0,147388.0,9448942,137,15775.0,7,Europe
39,Romania,66631,1454.0,2860.0,53.0,31547.0,499.0,32224.0,478.0,3466,149.0,1450269.0,75450.0,19221582,288,6721.0,13,Europe
40,UAE,63489,277.0,358.0,0.0,57372.0,179.0,5759.0,0.0,6410,36.0,5769109.0,582482.0,9904364,156,27666.0,2,Asia
41,Netherlands,61204,577.0,6165.0,4.0,0.0,0.0,0.0,49.0,3571,360.0,1195475.0,69750.0,17139479,280,2780.0,14,Europe
42,Guatemala,60284,1195.0,2296.0,29.0,48305.0,911.0,9683.0,5.0,3358,128.0,193147.0,10758.0,17953246,298,7819.0,93,North America
43,Singapore,55497,102.0,27.0,0.0,50736.0,216.0,4734.0,0.0,9477,5.0,1610906.0,275095.0,5855811,106,216882.0,4,Asia
44,Poland,54487,811.0,1844.0,14.0,37961.0,350.0,14682.0,82.0,1440,49.0,2307735.0,60984.0,37841512,695,20521.0,16,Europe
45,Portugal,53548,325.0,1770.0,6.0,39177.0,237.0,12601.0,39.0,5253,174.0,1799226.0,176515.0,10193027,190,5759.0,6,Europe
46,Japan,51147,937.0,1063.0,4.0,36134.0,1246.0,13950.0,203.0,405,8.0,1085322.0,8584.0,126428486,2472,118936.0,116,Asia
47,Honduras,48657,254.0,1533.0,18.0,6945.0,140.0,40179.0,46.0,4904,154.0,119321.0,12025.0,9922719,204,6473.0,83,North America
48,Nigeria,48116,373.0,966.0,10.0,34309.0,366.0,12841.0,7.0,233,5.0,341421.0,1652.0,206704312,4296,213980.0,605,Africa
49,Bahrain,45726,462.0,167.0,1.0,42180.0,344.0,3379.0,40.0,26775,98.0,944798.0,553223.0,1707806,37,10226.0,2,Asia
50,Ghana,41725,153.0,223.0,0.0,39495.0,175.0,2007.0,6.0,1340,7.0,416988.0,13388.0,31145913,746,139668.0,75,Africa
51,Kyrgyzstan,41069,310.0,1487.0,3.0,33288.0,291.0,6294.0,24.0,6283,227.0,267718.0,40957.0,6536539,159,4396.0,24,Asia
52,Armenia,41023,229.0,809.0,3.0,33897.0,405.0,6317.0,0.0,13841,273.0,180497.0,60898.0,2963917,72,3664.0,16,Asia
53,Morocco,37935,1241.0,584.0,28.0,26687.0,1010.0,10664.0,31.0,1026,16.0,1538520.0,41625.0,36961724,974,63291.0,24,Africa
54,Afghanistan,37424,79.0,1363.0,9.0,26714.0,20.0,9347.0,31.0,959,35.0,97778.0,2505.0,39026255,1043,28633.0,399,Asia
55,Switzerland,37403,234.0,1991.0,0.0,32700.0,0.0,2712.0,25.0,4318,230.0,861555.0,99462.0,8662161,232,4351.0,10,Europe
56,Algeria,37187,488.0,1341.0,8.0,26004.0,377.0,9842.0,44.0,846,31.0,0.0,0.0,43941243,1182,32768.0,,Africa
57,Azerbaijan,33915,91.0,500.0,3.0,31269.0,211.0,2146.0,0.0,3341,49.0,812033.0,80003.0,10149989,299,20300.0,12,Asia
58,Uzbekistan,33323,858.0,216.0,6.0,27213.0,2107.0,5894.0,410.0,994,6.0,1377915.0,41101.0,33525308,1006,155210.0,24,Asia
59,Venezuela,30369,1281.0,259.0,12.0,21385.0,343.0,8725.0,81.0,1068,9.0,1618708.0,56945.0,28425965,936,109753.0,18,South America
60,Moldova,29087,390.0,878.0,15.0,20276.0,278.0,7933.0,362.0,7213,218.0,128076.0,31759.0,4032804,139,4593.0,31,Europe
61,Serbia,28998,247.0,661.0,3.0,26117.0,478.0,2220.0,78.0,3321,76.0,780097.0,89328.0,8732995,301,13212.0,11,Europe
62,Kenya,28754,650.0,460.0,4.0,15100.0,490.0,13194.0,44.0,533,9.0,375859.0,6973.0,53903866,1875,117182.0,143,Africa
63,Ireland,26929,91.0,1774.0,0.0,23364.0,0.0,1791.0,6.0,5447,359.0,687699.0,139091.0,4944255,184,2787.0,7,Europe
64,Ethiopia,26204,1086.0,479.0,16.0,11428.0,394.0,14297.0,193.0,227,4.0,550119.0,4772.0,115278364,4399,240665.0,210,Africa
65,Costa Rica,26129,1072.0,272.0,9.0,8412.0,223.0,17445.0,95.0,5124,53.0,108819.0,21339.0,5099619,195,18749.0,47,North America
66,Nepal,24957,525.0,95.0,4.0,16837.0,109.0,8025.0,0.0,855,3.0,795440.0,27244.0,29196522,1170,307332.0,37,Asia
67,Austria,22594,155.0,725.0,1.0,20346.0,78.0,1523.0,22.0,2507,80.0,991508.0,110014.0,9012558,399,12431.0,9,Europe
68,Australia,22358,231.0,361.0,9.0,13001.0,222.0,8996.0,51.0,876,14.0,5108507.0,200063.0,25534521,1142,70733.0,5,Australia/Oceania
69,El Salvador,21993,349.0,584.0,7.0,10254.0,198.0,11155.0,450.0,3389,90.0,271057.0,41764.0,6490138,295,11113.0,24,North America
70,Czechia,19401,326.0,391.0,0.0,13574.0,167.0,5436.0,24.0,1811,37.0,775991.0,72445.0,10711398,552,27395.0,14,Europe
71,Cameroon,18308,45.0,401.0,0.0,15320.0,0.0,2587.0,30.0,688,15.0,149000.0,5598.0,26618864,1454,66381.0,179,Africa
72,Ivory Coast,16889,42.0,107.0,2.0,13522.0,201.0,3260.0,0.0,639,4.0,111132.0,4202.0,26450480,1566,247201.0,238,Africa
73,Palestine,15491,307.0,106.0,1.0,9186.0,817.0,6199.0,0.0,3029,21.0,214862.0,42009.0,5114614,330,48251.0,24,Asia
74,Denmark,15214,144.0,621.0,0.0,13131.0,65.0,1462.0,1.0,2626,107.0,1836246.0,316885.0,5794668,381,9331.0,3,Europe
75,Bosnia and Herzegovina,15184,223.0,458.0,5.0,9156.0,329.0,5570.0,0.0,4632,140.0,157586.0,48070.0,3278262,216,7158.0,21,Europe
76,S. Korea,14770,56.0,305.0,0.0,13817.0,31.0,648.0,15.0,288,6.0,1654898.0,32275.0,51274573,3472,168113.0,31,Asia
77,Bulgaria,14069,176.0,484.0,2.0,8901.0,422.0,4684.0,63.0,2027,70.0,324851.0,46796.0,6941860,493,14343.0,21,Europe
78,Madagascar,13522,125.0,162.0,6.0,11780.0,251.0,1580.0,85.0,487,6.0,50493.0,1818.0,27769368,2054,171416.0,550,Africa
79,North Macedonia,12357,140.0,532.0,2.0,8662.0,175.0,3163.0,6.0,5931,255.0,120950.0,58055.0,2083364,169,3916.0,17,Europe
80,Sudan,12115,82.0,792.0,6.0,6305.0,23.0,5018.0,0.0,276,18.0,401.0,9.0,43963169,3629,55509.0,109634,Africa
81,Senegal,11740,153.0,244.0,2.0,7572.0,49.0,3924.0,51.0,699,15.0,125554.0,7477.0,16792345,1430,68821.0,134,Africa
82,Norway,9851,68.0,257.0,1.0,8857.0,0.0,737.0,2.0,1815,47.0,508770.0,93760.0,5426280,551,21114.0,11,Europe
83,DRC,9589,51.0,234.0,9.0,8480.0,59.0,875.0,0.0,107,3.0,0.0,0.0,89854494,9371,383994.0,,Africa
84,Malaysia,9129,15.0,125.0,0.0,8821.0,4.0,183.0,2.0,282,4.0,1085040.0,33474.0,32414303,3551,259314.0,30,Asia
85,Zambia,8663,162.0,246.0,0.0,7401.0,168.0,1016.0,0.0,470,13.0,96610.0,5239.0,18440014,2129,74959.0,191,Africa
86,French Guiana,8471,48.0,51.0,1.0,7784.0,71.0,636.0,17.0,28281,170.0,43758.0,146087.0,299533,35,5873.0,7,South America
87,Paraguay,8389,371.0,97.0,4.0,5516.0,132.0,2776.0,36.0,1174,14.0,146284.0,20480.0,7142766,851,73637.0,49,South America
88,Guinea,8198,82.0,50.0,0.0,7120.0,60.0,1028.0,24.0,622,4.0,14407.0,1094.0,13171742,1607,263435.0,914,Africa
89,Gabon,8077,0.0,51.0,0.0,5920.0,0.0,2106.0,9.0,3619,23.0,96203.0,43110.0,2231571,276,43756.0,23,Africa
90,Tajikistan,7950,38.0,63.0,0.0,6741.0,45.0,1146.0,0.0,831,7.0,0.0,0.0,9561575,1203,151771.0,,Asia
91,Haiti,7781,38.0,192.0,5.0,5123.0,0.0,2466.0,0.0,681,17.0,18933.0,1658.0,11418761,1468,59473.0,603,North America
92,Lebanon,7711,298.0,92.0,3.0,2496.0,89.0,5123.0,44.0,1130,13.0,392839.0,57587.0,6821638,885,74148.0,17,Asia
93,Finland,7683,41.0,333.0,0.0,7050.0,0.0,300.0,1.0,1386,60.0,440588.0,79503.0,5541768,721,16642.0,13,Europe
94,Luxembourg,7368,68.0,122.0,0.0,6414.0,152.0,832.0,1.0,11748,195.0,667333.0,1064077.0,627147,85,5141.0,1,Europe
95,Libya,7050,439.0,135.0,3.0,816.0,38.0,6099.0,0.0,1024,20.0,68201.0,9910.0,6882140,976,50979.0,101,Africa
96,Albania,6971,154.0,213.0,5.0,3616.0,64.0,3142.0,20.0,2423,74.0,42854.0,14893.0,2877410,413,13509.0,67,Europe
97,Mauritania,6653,31.0,157.0,0.0,5843.0,102.0,653.0,3.0,1427,34.0,58147.0,12470.0,4663073,701,29701.0,80,Africa
98,Greece,6381,204.0,221.0,5.0,3804.0,0.0,2356.0,22.0,613,21.0,687338.0,65984.0,10416704,1632,47134.0,15,Europe
99,Croatia,6050,180.0,161.0,1.0,5078.0,54.0,811.0,10.0,1475,39.0,133493.0,32543.0,4102095,678,25479.0,31,Europe
100,Maldives,5494,128.0,21.0,0.0,2920.0,36.0,2553.0,12.0,10143,39.0,93098.0,171885.0,541631,99,25792.0,6,Asia
101,Djibouti,5358,0.0,59.0,0.0,5167.0,17.0,132.0,0.0,5414,60.0,62341.0,62992.0,989661,185,16774.0,16,Africa
102,Zimbabwe,4990,97.0,128.0,6.0,1927.0,307.0,2935.0,0.0,335,9.0,149748.0,10058.0,14887943,2984,116312.0,99,Africa
103,Malawi,4912,160.0,153.0,1.0,2550.0,21.0,2209.0,4.0,256,8.0,37746.0,1968.0,19184324,3906,125388.0,508,Africa
104,Equatorial Guinea,4821,0.0,83.0,0.0,2182.0,0.0,2556.0,0.0,3424,59.0,44356.0,31505.0,1407888,292,16963.0,32,Africa
105,Hungary,4813,45.0,607.0,2.0,3561.0,32.0,645.0,5.0,498,63.0,369545.0,38266.0,9657317,2007,15910.0,26,Europe
106,CAR,4652,0.0,61.0,0.0,1728.0,0.0,2863.0,2.0,961,13.0,29930.0,6185.0,4839360,1040,79334.0,162,Africa
107,Hong Kong,4313,69.0,65.0,2.0,3295.0,106.0,953.0,32.0,575,9.0,692430.0,92272.0,7504203,1740,115449.0,11,Asia
108,Nicaragua,4115,0.0,128.0,0.0,2913.0,0.0,1074.0,0.0,620,19.0,0.0,0.0,6633770,1612,51826.0,,North America
109,Montenegro,3857,44.0,73.0,0.0,2680.0,42.0,1104.0,0.0,6141,116.0,41235.0,65653.0,628076,163,8604.0,15,Europe
110,Congo,3745,0.0,60.0,0.0,1625.0,0.0,2060.0,0.0,677,11.0,0.0,0.0,5533111,1477,92219.0,,Africa
111,Eswatini,3599,74.0,65.0,2.0,1991.0,81.0,1543.0,10.0,3098,56.0,28380.0,24432.0,1161577,323,17870.0,41,Africa
112,Namibia,3544,138.0,27.0,5.0,848.0,13.0,2669.0,14.0,1392,11.0,37797.0,14845.0,2546145,718,94302.0,67,Africa
113,Thailand,3359,3.0,58.0,0.0,3169.0,0.0,132.0,1.0,48,8.0,749213.0,10730.0,69821235,20786,1203814.0,93,Asia
114,Somalia,3227,0.0,93.0,0.0,1728.0,0.0,1406.0,2.0,202,6.0,0.0,0.0,15941525,4940,171414.0,,Africa
115,Cuba,3174,46.0,89.0,1.0,2525.0,21.0,560.0,6.0,280,8.0,314499.0,27768.0,11325767,3568,127256.0,36,North America
116,Mayotte,3119,28.0,39.0,0.0,2940.0,105.0,140.0,1.0,11402,143.0,13000.0,47524.0,273545,88,7014.0,21,Africa
117,Cabo Verde,3073,73.0,33.0,0.0,2232.0,60.0,808.0,0.0,5520,59.0,61633.0,110712.0,556696,181,16870.0,9,Africa
118,Sri Lanka,2882,1.0,11.0,0.0,2646.0,8.0,225.0,1.0,135,5.0,166737.0,7783.0,21424075,7434,1947643.0,128,Asia
119,Suriname,2761,108.0,40.0,1.0,1830.0,41.0,891.0,12.0,4702,68.0,4449.0,7576.0,587254,213,14681.0,132,South America
120,Slovakia,2739,49.0,31.0,0.0,1939.0,55.0,769.0,6.0,502,6.0,286852.0,52537.0,5459965,1993,176128.0,19,Europe
121,Mozambique,2638,79.0,19.0,0.0,1015.0,64.0,1604.0,0.0,84,6.0,73479.0,2344.0,31350775,11884,1650041.0,427,Africa
122,Mali,2597,15.0,125.0,0.0,1979.0,2.0,493.0,0.0,128,6.0,29376.0,1446.0,20314102,7822,162513.0,692,Africa
123,South Sudan,2478,1.0,47.0,0.0,1175.0,0.0,1256.0,0.0,221,4.0,12044.0,1074.0,11209081,4523,238491.0,931,Africa
124,Slovenia,2332,29.0,129.0,0.0,1960.0,0.0,243.0,2.0,1122,62.0,141879.0,68245.0,2078973,891,16116.0,15,Europe
125,Lithuania,2330,21.0,81.0,0.0,1689.0,6.0,560.0,6.0,857,30.0,565782.0,208207.0,2717400,1166,33548.0,5,Europe
126,Rwanda,2200,11.0,8.0,0.0,1558.0,34.0,634.0,0.0,169,6.0,319295.0,24584.0,12987705,5904,1623463.0,41,Africa
127,Estonia,2174,0.0,63.0,0.0,1975.0,0.0,136.0,0.0,1639,47.0,129633.0,97715.0,1326644,610,21058.0,10,Europe
128,Guinea-Bissau,2088,0.0,29.0,0.0,1015.0,0.0,1044.0,5.0,1058,15.0,1500.0,760.0,1973169,945,68040.0,1315,Africa
129,Benin,2014,0.0,38.0,0.0,1681.0,0.0,295.0,0.0,166,3.0,101987.0,8388.0,12158070,6037,319949.0,119,Africa
130,Iceland,1976,4.0,10.0,0.0,1852.0,5.0,114.0,1.0,5786,29.0,171443.0,502018.0,341508,173,34151.0,2,Europe
131,Sierra Leone,1940,3.0,69.0,0.0,1496.0,13.0,375.0,0.0,243,9.0,0.0,0.0,7995277,4121,115874.0,,Africa
132,Tunisia,1847,67.0,53.0,1.0,1302.0,24.0,492.0,9.0,156,4.0,108823.0,9196.0,11833164,6407,223267.0,109,Africa
133,Yemen,1847,6.0,528.0,0.0,949.0,12.0,370.0,0.0,62,18.0,120.0,4.0,29899489,16188,56628.0,249162,Asia
134,Angola,1815,53.0,80.0,0.0,577.0,0.0,1158.0,20.0,55,2.0,64747.0,1963.0,32975946,18169,412199.0,509,Africa
135,New Zealand,1589,10.0,22.0,0.0,1531.0,0.0,36.0,1.0,318,4.0,508711.0,101699.0,5002100,3148,227368.0,10,Australia/Oceania
136,Gambia,1556,79.0,43.0,10.0,267.0,20.0,1246.0,0.0,642,18.0,6018.0,2483.0,2424057,1558,56373.0,403,Africa
137,Syria,1432,105.0,55.0,2.0,395.0,10.0,982.0,0.0,82,3.0,0.0,0.0,17547755,12254,319050.0,,Asia
138,Uruguay,1409,16.0,37.0,0.0,1180.0,17.0,192.0,5.0,405,11.0,138700.0,39912.0,3475186,2466,93924.0,25,South America
139,Uganda,1353,21.0,11.0,2.0,1141.0,2.0,201.0,0.0,29,2.0,308503.0,6722.0,45895613,33921,4172328.0,149,Africa
140,Jordan,1320,17.0,11.0,0.0,1222.0,7.0,87.0,3.0,129,1.0,672344.0,65819.0,10215074,7739,928643.0,15,Asia
141,Latvia,1307,4.0,32.0,0.0,1078.0,0.0,197.0,0.0,694,17.0,220827.0,117240.0,1883540,1441,58861.0,9,Europe
142,Cyprus,1305,14.0,20.0,0.0,870.0,0.0,415.0,5.0,1080,17.0,239630.0,198303.0,1208406,926,60420.0,5,Asia
143,Georgia,1283,5.0,17.0,0.0,1068.0,10.0,198.0,0.0,322,4.0,283789.0,71157.0,3988222,3109,234601.0,14,Asia
144,Liberia,1252,0.0,82.0,0.0,738.0,0.0,432.0,0.0,247,16.0,0.0,0.0,5070898,4050,61840.0,,Africa
145,Malta,1245,55.0,9.0,0.0,708.0,13.0,528.0,0.0,2819,20.0,149952.0,339499.0,441686,355,49076.0,3,Europe
146,Burkina Faso,1228,15.0,54.0,0.0,997.0,2.0,177.0,0.0,59,3.0,0.0,0.0,20965855,17073,388257.0,,Africa
147,Botswana,1214,148.0,3.0,1.0,120.0,40.0,1091.0,1.0,515,1.0,87280.0,37030.0,2356985,1942,785662.0,27,Africa
148,Niger,1161,0.0,69.0,0.0,1075.0,0.0,17.0,0.0,48,3.0,9052.0,373.0,24298294,20929,352149.0,2684,Africa
149,Togo,1104,12.0,26.0,0.0,791.0,9.0,287.0,2.0,133,3.0,50884.0,6130.0,8300303,7518,319242.0,163,Africa
150,Bahamas,1089,53.0,15.0,0.0,138.0,16.0,936.0,1.0,2766,38.0,7242.0,18395.0,393688,362,26246.0,54,North America
151,Jamaica,1065,18.0,14.0,0.0,753.0,0.0,298.0,1.0,359,5.0,44925.0,15163.0,2962724,2782,211623.0,66,North America
152,Andorra,981,4.0,53.0,0.0,858.0,3.0,70.0,1.0,12694,686.0,3750.0,48525.0,77280,79,1458.0,21,Europe
153,Chad,949,0.0,76.0,0.0,860.0,1.0,13.0,0.0,58,5.0,0.0,0.0,16477017,17363,216803.0,,Africa
154,Vietnam,911,28.0,21.0,4.0,425.0,16.0,465.0,0.0,9,2.0,621823.0,6381.0,97442204,106962,4640105.0,157,Asia
155,Aruba,894,96.0,4.0,1.0,114.0,0.0,776.0,0.0,8369,37.0,14047.0,131500.0,106821,119,26705.0,8,North America
156,Lesotho,884,86.0,25.0,1.0,271.0,96.0,588.0,0.0,412,12.0,11097.0,5175.0,2144267,2426,85771.0,193,Africa
157,Sao Tome and Principe,883,1.0,15.0,0.0,808.0,1.0,60.0,0.0,4021,68.0,3211.0,14621.0,219622,249,14641.0,68,Africa
158,Réunion,754,20.0,5.0,0.0,631.0,0.0,118.0,4.0,841,6.0,35419.0,39527.0,896074,1188,179215.0,25,Africa
159,San Marino,699,0.0,42.0,0.0,657.0,0.0,0.0,0.0,20595,1237.0,6068.0,178786.0,33940,49,808.0,6,Europe
160,Guyana,631,8.0,22.0,0.0,202.0,11.0,407.0,5.0,802,28.0,5638.0,7164.0,787009,1247,35773.0,140,South America
161,Channel Islands,603,0.0,47.0,0.0,545.0,0.0,11.0,0.0,3464,270.0,52055.0,299077.0,174052,289,3703.0,3,Europe
162,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,4.0,0.0,0.0,59919054,117719,2853288.0,,Africa
163,Taiwan,481,0.0,7.0,0.0,450.0,0.0,24.0,0.0,20,3.0,84249.0,3537.0,23822021,49526,3403146.0,283,Asia
164,Burundi,410,1.0,1.0,0.0,315.0,0.0,94.0,0.0,34,8.0,17306.0,1451.0,11929018,29095,11929018.0,689,Africa
165,Trinidad and Tobago,404,78.0,8.0,0.0,139.0,0.0,257.0,0.0,289,6.0,12430.0,8878.0,1400036,3465,175005.0,113,North America
166,Comoros,399,0.0,7.0,0.0,379.0,0.0,13.0,0.0,458,8.0,0.0,0.0,871681,2185,124526.0,,Africa
167,Myanmar,369,8.0,6.0,0.0,321.0,3.0,42.0,0.0,7,1.0,130539.0,2397.0,54453354,147570,9075559.0,417,Asia
168,Guadeloupe,367,0.0,14.0,0.0,289.0,0.0,64.0,4.0,917,35.0,21269.0,53155.0,400132,1090,28581.0,19,North America
169,Faeroe Islands,362,23.0,0.0,0.0,225.0,0.0,137.0,0.0,7405,0.0,65948.0,1349044.0,48885,135,0.0,1,Europe
170,Mauritius,344,0.0,10.0,0.0,334.0,0.0,0.0,0.0,270,8.0,205285.0,161384.0,1272025,3698,127203.0,6,Africa
171,Isle of Man,336,0.0,24.0,0.0,312.0,0.0,0.0,0.0,3949,282.0,9004.0,105821.0,85087,253,3545.0,9,Europe
172,Martinique,336,0.0,16.0,0.0,98.0,0.0,222.0,2.0,895,43.0,12227.0,32585.0,375229,1117,23452.0,31,North America
173,Mongolia,297,4.0,0.0,0.0,269.0,0.0,28.0,1.0,90,0.0,42071.0,12810.0,3284355,11058,0.0,78,Asia
174,Belize,296,86.0,2.0,0.0,32.0,0.0,262.0,3.0,743,5.0,4516.0,11334.0,398450,1346,199225.0,88,North America
175,Eritrea,285,0.0,0.0,0.0,248.0,0.0,37.0,0.0,80,0.0,0.0,0.0,3552114,12464,0.0,,Africa
176,Cambodia,272,4.0,0.0,0.0,223.0,3.0,49.0,1.0,16,0.0,75976.0,4537.0,16745802,61565,0.0,220,Asia
177,Papua New Guinea,271,2.0,3.0,0.0,78.0,0.0,190.0,0.0,30,3.0,11920.0,1329.0,8966255,33086,2988752.0,752,Australia/Oceania
178,Sint Maarten,248,29.0,17.0,0.0,102.0,0.0,129.0,3.0,5776,396.0,1537.0,35800.0,42933,173,2525.0,28,North America
179,Turks and Caicos,241,17.0,2.0,0.0,46.0,7.0,193.0,3.0,6215,52.0,1567.0,40410.0,38778,161,19389.0,25,North America
180,Gibraltar,205,2.0,0.0,0.0,188.0,1.0,17.0,0.0,6085,0.0,26053.0,773316.0,33690,164,0.0,1,Europe
181,Cayman Islands,203,0.0,1.0,0.0,202.0,0.0,0.0,0.0,3085,15.0,32212.0,489455.0,65812,324,65812.0,2,North America
182,Bermuda,159,0.0,9.0,0.0,145.0,0.0,5.0,0.0,2554,145.0,31021.0,498337.0,62249,392,6917.0,2,North America
183,Barbados,144,0.0,7.0,0.0,118.0,3.0,19.0,0.0,501,24.0,13657.0,47516.0,287418,1996,41060.0,21,North America
184,Monaco,144,3.0,4.0,0.0,114.0,0.0,26.0,4.0,3666,102.0,38209.0,972858.0,39275,273,9819.0,1,Europe
