,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
87,Gabon,7923,0,51,0,5704,0,2168,9,3552,23,89423,40085,2230851,282,43742,25,Africa
88,Guinea,7875,0,50,0,6828,0,997,24,598,4,14407,1094,13166858,1672,263337,914,Africa
89,Tajikistan,7706,0,62,0,6484,0,1160,0,806,6,0,0,9558642,1240,154172,,Asia
90,Haiti,7611,12,182,5,4893,0,2536,0,667,16,18933,1658,11416863,1500,62730,603,North America
91,Finland,7584,16,331,0,6980,0,273,0,1369,60,408304,73679,5541651,731,16742,14,Europe
92,Luxembourg,7169,0,120,0,5848,0,1201,6,11434,191,638326,1018051,627008,87,5225,1,Europe
93,Paraguay,6705,0,72,0,5181,0,1452,31,939,10,137300,19225,7141569,1065,99188,52,South America
94,Mauritania,6510,0,157,0,5527,0,826,3,1397,34,57387,12311,4661398,716,29690,81,Africa
95,Albania,6411,136,199,6,3342,74,2870,20,2228,69,40675,14136,2877453,449,14460,71,Europe
96,Lebanon,6223,0,78,0,2043,0,4102,36,912,11,358376,52532,6822054,1096,87462,19,Asia
97,Greece,5623,202,212,1,3804,2430,1607,22,540,20,650998,62491,10417396,1853,49139,16,Europe
98,Croatia,5604,61,157,0,4861,44,586,8,1366,38,126410,30813,4102439,732,26130,32,Europe
99,Djibouti,5338,0,59,0,5083,0,196,0,5395,60,59909,60547,989465,185,16771,17,Africa
100,Libya,5232,0,113,0,691,0,4428,0,760,16,61077,8876,6880864,1315,60893,113,Africa
101,Maldives,4898,0,19,0,2791,0,2088,12,9045,35,87632,161832,541500,111,28500,6,Asia
102,Equatorial Guinea,4821,0,83,0,2182,0,2556,0,3426,59,44356,31520,1407255,292,16955,32,Africa
103,Hungary,4696,43,602,0,3499,8,595,6,486,62,360772,37356,9657651,2057,16043,27,Europe
104,CAR,4641,0,59,0,1716,0,2866,2,959,12,29816,6163,4838212,1042,82004,162,Africa
105,Malawi,4624,0,143,0,2329,0,2152,4,241,7,34443,1796,19177549,4147,134109,557,Africa
106,Zimbabwe,4575,0,102,0,1416,0,3057,0,307,7,148451,9973,14884986,3254,145931,100,Africa
107,Hong Kong,4080,72,51,4,2847,92,1182,41,544,7,692430,92282,7503373,1839,147125,11,Asia
108,Nicaragua,3902,0,123,0,2913,0,866,0,588,19,0,0,6632693,1700,53924,,North America
109,Congo,3664,0,58,0,1589,0,2017,0,662,10,0,0,5531250,1510,95366,,Africa
110,Montenegro,3588,0,62,0,2407,0,1119,0,5713,99,39217,62440,628075,175,10130,16,Europe
111,Thailand,3351,3,58,0,3151,1,142,1,48,8,749213,10731,69818849,20835,1203773,93,Asia
112,Somalia,3227,0,93,0,1728,0,1406,2,203,6,0,0,15935445,4938,171349,,Africa
113,Eswatini,3128,0,56,0,1565,0,1507,10,2693,48,27428,23616,1161413,371,20740,42,Africa
114,Mayotte,3068,0,39,0,2835,0,194,1,11219,143,13000,47540,273455,89,7012,21,Africa
115,Cuba,2953,65,88,0,2451,9,414,7,261,8,297331,26252,11325861,3835,128703,38,North America
116,Sri Lanka,2841,0,11,0,2579,3,251,1,133,5,166737,7783,21422852,7541,1947532,128,Asia
117,Cabo Verde,2835,0,32,0,2073,0,730,0,5093,57,61633,110728,556614,196,17394,9,Africa
118,Namibia,2802,0,16,0,575,0,2211,22,1101,6,32369,12716,2545516,908,159095,79,Africa
119,Slovakia,2596,30,31,0,1864,3,701,8,475,6,278962,51093,5459929,2103,176127,20,Europe
120,Mali,2565,0,125,0,1960,0,480,0,126,6,27007,1330,20306101,7917,162449,752,Africa
121,South Sudan,2463,0,47,0,1175,0,1241,0,220,4,12044,1075,11207289,4550,238453,931,Africa
122,Suriname,2306,0,29,0,1558,0,719,7,3927,49,3509,5976,587182,255,20248,167,South America
123,Mozambique,2269,28,16,0,840,8,1413,0,72,5,68686,2192,31338766,13812,1958673,456,Africa
124,Lithuania,2252,21,81,0,1670,2,501,6,829,30,552024,203106,2717915,1207,33555,5,Europe
125,Slovenia,2249,2,127,1,1927,0,195,3,1082,61,136455,65636,2078969,924,16370,15,Europe
126,Estonia,2152,5,63,0,1961,0,128,0,1622,47,125240,94404,1326632,616,21058,11,Europe
127,Rwanda,2134,0,6,0,1300,0,828,0,164,5,293605,22614,12983306,6084,2163884,44,Africa
128,Guinea-Bissau,2052,0,29,0,944,0,1079,5,1040,15,1500,760,1972532,961,68018,1315,Africa
129,Iceland,1958,3,10,0,1834,1,114,1,5734,29,158317,463624,341477,174,34148,2,Europe
130,Benin,1936,0,38,0,1600,0,298,1,159,3,93677,7708,12153717,6278,319835,130,Africa
131,Sierra Leone,1895,0,68,0,1442,0,385,0,237,9,0,0,7993057,4218,117545,,Africa
132,Yemen,1797,0,512,0,910,0,375,0,60,17,120,4,29890494,16634,58380,249087,Asia
133,Tunisia,1678,0,51,0,1259,0,368,9,142,4,103423,8741,11831476,7051,231990,114,Africa
134,Angola,1572,0,70,0,564,0,938,20,48,2,64747,1964,32961913,20968,470884,509,Africa
135,New Zealand,1569,0,22,0,1524,0,23,0,314,4,494481,98855,5002100,3188,227368,10,Australia/Oceania
136,Uruguay,1335,0,37,0,1112,0,186,3,384,11,130767,37631,3475022,2603,93920,27,South America
137,Latvia,1290,2,32,0,1070,0,188,0,685,17,213534,113351,1883823,1460,58869,9,Europe
138,Uganda,1267,0,6,0,1115,0,146,0,28,1,290701,6337,45875783,36208,7645964,158,Africa
139,Jordan,1252,6,11,0,1187,9,54,3,123,1,646473,63295,10213691,8158,928517,16,Asia
140,Liberia,1234,0,79,0,714,0,441,0,243,16,0,0,5069269,4108,64168,,Africa
141,Cyprus,1233,0,19,0,856,0,358,5,1020,16,220136,182189,1208286,980,63594,5,Asia
142,Georgia,1225,9,17,0,1000,4,208,0,307,4,258525,64820,3988326,3256,234607,15,Asia
143,Burkina Faso,1175,0,54,0,974,0,147,0,56,3,0,0,20957996,17837,388111,,Africa
144,Niger,1157,0,69,0,1057,0,31,0,48,3,9052,373,24286250,20991,351975,2683,Africa
145,Syria,1125,0,50,0,331,0,744,0,64,3,0,0,17541930,15593,350839,,Asia
146,Gambia,1090,0,19,0,146,0,925,0,450,8,5183,2139,2423126,2223,127533,468,Africa
147,Malta,1089,54,9,0,684,9,396,0,2466,20,141767,320979,441670,406,49074,3,Europe
148,Togo,1046,0,23,0,721,0,302,2,126,3,47475,5722,8297645,7933,360767,175,Africa
149,Jamaica,1003,16,13,0,745,0,245,0,339,4,42964,14502,2962548,2954,227888,69,North America
150,Andorra,955,0,52,0,839,0,64,1,12358,673,3750,48526,77278,81,1486,21,Europe
151,Chad,942,0,76,0,839,0,27,0,57,5,0,0,16470551,17485,216718,,Africa
152,Sao Tome and Principe,878,0,15,0,800,0,63,0,3999,68,3132,14265,219566,250,14638,70,Africa
153,Bahamas,878,0,14,0,99,0,765,1,2230,36,6281,15956,393636,448,28117,63,North America
154,Vietnam,841,29,11,1,395,0,435,0,9,1,482456,4952,97430251,115850,8857296,202,Asia
155,Botswana,804,0,2,0,63,0,739,1,341,8,68423,29038,2356335,2931,1178168,34,Africa
156,Lesotho,742,0,23,0,175,0,544,0,346,11,8771,4091,2144035,2890,93219,244,Africa
157,San Marino,699,0,42,0,657,0,0,0,20596,1238,6068,178791,33939,49,808,6,Europe
158,Réunion,681,0,5,0,631,0,45,4,760,6,35419,39531,895986,1316,179197,25,Africa
159,Channel Islands,597,0,47,0,533,0,17,0,3430,270,52055,299113,174031,292,3703,3,Europe
160,Guyana,554,0,22,0,189,0,343,3,704,28,5280,6709,786957,1421,35771,149,South America
161,Tanzania,509,0,21,0,183,0,305,7,8,4,0,0,59895718,117673,2852177,,Africa
162,Aruba,509,0,3,0,114,0,392,0,4765,28,14047,131509,106814,210,35605,8,North America
163,Taiwan,480,1,7,0,443,0,30,0,20,3,83117,3489,23821433,49628,3403062,287,Asia
164,Burundi,405,0,1,0,312,0,92,0,34,8,17026,1428,11924159,29442,11924159,700,Africa
165,Comoros,399,0,7,0,369,0,23,0,458,8,0,0,871427,2184,124490,,Africa
166,Myanmar,360,1,6,0,312,1,42,0,7,1,125872,2312,54448379,151245,9074730,433,Asia
167,Mauritius,344,0,10,0,334,0,0,0,270,8,205285,161388,1271996,3698,127200,6,Africa
168,Isle of Man,336,0,24,0,312,0,0,0,3949,282,8665,101844,85081,253,3545,10,Europe
169,Martinique,336,0,16,0,98,0,222,2,895,43,12227,32585,375233,1117,23452,31,North America
170,Faeroe Islands,303,8,0,0,215,22,88,0,6198,0,55877,1143076,48883,161,0,1,Europe
171,Mongolia,293,0,0,0,263,3,30,1,89,0,39782,12115,3283633,11207,0,83,Asia
172,Guadeloupe,290,0,14,0,186,0,90,1,725,35,19499,48732,400131,1380,28581,21,North America
173,Eritrea,285,0,0,0,245,0,40,0,80,0,0,0,3551443,12461,0,,Africa
174,Trinidad and Tobago,279,4,8,0,135,0,136,0,199,6,10722,7659,1399975,5018,174997,131,North America
175,Cambodia,248,2,0,0,217,2,31,1,15,0,72101,4306,16742640,67511,0,232,Asia
176,Papua New Guinea,214,26,3,0,53,0,158,0,24,3,10808,1206,8963936,41888,2987979,829,Australia/Oceania
177,Cayman Islands,203,0,1,0,202,0,0,0,3085,15,31299,475654,65802,324,65802,2,North America
178,Turks and Caicos,197,27,2,0,39,0,156,3,5081,52,1342,34613,38771,197,19386,29,North America
179,Gibraltar,197,0,0,0,184,0,13,0,5847,0,24054,713980,33690,171,0,1,Europe
180,Sint Maarten,189,12,17,0,86,0,86,3,4403,396,1334,31077,42926,227,2525,32,North America
181,Bermuda,157,0,9,0,144,0,4,0,2522,145,26853,431353,62253,397,6917,2,North America
182,Belize,146,0,2,0,32,0,112,2,367,5,4014,10077,398351,2728,199176,99,North America
183,Brunei ,142,0,3,0,138,0,1,0,324,7,43312,98905,437916,3084,145972,10,Asia
184,Barbados,138,0,7,0,108,0,23,0,480,24,12785,44483,287413,2083,41059,22,North America
185,Monaco,131,0,4,0,112,0,15,4,3336,102,38209,972957,39271,300,9818,1,Europe
186,Seychelles,126,0,0,0,125,0,1,0,1280,0,0,0,98412,781,0,,Africa
187,Bhutan,108,0,0,0,96,0,12,0,140,0,55754,72174,772489,7153,0,14,Asia
188,Antigua and Barbuda,92,0,3,0,76,0,13,1,939,31,1500,15304,98014,1065,32671,65,North America
189,Liechtenstein,89,0,1,0,85,0,3,0,2334,26,900,23597,38140,429,38140,42,Europe
190,French Polynesia,69,0,0,0,62,0,7,0,245,0,6140,21844,281080,4074,0,46,Australia/Oceania
191,St. Vincent Grenadines,56,0,0,0,49,0,7,0,505,0,2448,22058,110978,1982,0,45,North America
192,Saint Martin,53,0,3,0,41,0,9,1,1368,77,1183,30543,38732,731,12911,33,North America
193,Macao,46,0,0,0,46,0,0,0,71,0,4071,6261,650242,14136,0,160,Asia
194,Curaçao,31,0,1,0,30,0,0,0,189,6,1080,6579,164165,5296,164165,152,North America
195,Fiji,27,0,1,0,18,0,8,0,30,1,6693,7460,897130,33227,897130,134,Australia/Oceania
196,Saint Lucia,25,0,0,0,24,0,1,0,136,0,3973,21626,183717,7349,0,46,North America
197,Timor-Leste,25,0,0,0,24,0,1,0,19,0,4238,3208,1320950,52838,0,312,Asia
198,Grenada,24,0,0,0,23,0,1,0,213,0,6252,55534,112579,4691,0,18,North America
199,New Caledonia,23,0,0,0,22,0,1,0,80,0,11265,39418,285784,12425,0,25,Australia/Oceania
200,Laos,20,0,0,0,19,0,1,0,3,0,31103,4269,7286328,364316,0,234,Asia
201,Dominica,18,0,0,0,18,0,0,0,250,0,1005,13957,72005,4000,0,72,North America
202,Saint Kitts and Nevis,17,0,0,0,16,0,1,0,319,0,1168,21939,53239,3132,0,46,North America
203,Greenland,14,0,0,0,14,0,0,0,247,0,6026,106127,56781,4056,0,9,North America
204,Montserrat,13,0,1,0,12,0,0,0,2604,200,61,12220,4992,384,4992,82,North America
205,Caribbean Netherlands,13,0,0,0,7,0,6,0,495,0,424,16154,26248,2019,0,62,North America
206,Falkland Islands,13,0,0,0,13,0,0,0,3725,0,2256,646418,3490,268,0,2,South America
207,St. Barth,13,4,0,0,6,0,7,0,1316,0,1612,163158,9880,760,0,6,North America
208,Vatican City,12,0,0,0,12,0,0,0,14981,0,0,0,801,67,0,,Europe
209,Western Sahara,10,0,1,0,8,0,1,0,17,2,0,0,598763,59876,598763,,Africa
210,British Virgin Islands,9,0,1,0,7,0,1,0,298,33,1522,50311,30252,3361,30252,20,North America
211,Saint Pierre Miquelon,4,0,0,0,1,0,3,0,691,0,0,0,5791,1448,0,,North America
212,Anguilla,3,0,0,0,3,0,0,0,200,0,537,35759,15017,5006,0,28,North America
