,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
15,France,300181,7157.0,30706.0,20.0,87206.0,243.0,182269.0,464.0,4597,470.0,7500000.0,114856.0,65299323,218,2127.0,9,Europe
16,Pakistan,297014,424.0,6328.0,10.0,281925.0,466.0,8761.0,585.0,1340,29.0,2684252.0,12112.0,221624524,746,35023.0,83,Asia
17,Turkey,274943,1642.0,6511.0,49.0,248087.0,1211.0,20345.0,1041.0,3254,77.0,7466087.0,88358.0,84497721,307,12978.0,11,Asia
18,Italy,272911,1396.0,35507.0,10.0,208490.0,289.0,28914.0,120.0,4515,587.0,8921658.0,147598.0,60445793,221,1702.0,7,Europe
19,Germany,248814,1423.0,9399.0,6.0,224600.0,1500.0,14815.0,223.0,2968,112.0,12383035.0,147713.0,83831702,337,8919.0,7,Europe
20,Iraq,247039,4755.0,7275.0,74.0,187757.0,3552.0,52007.0,496.0,6119,180.0,1670483.0,41374.0,40375243,163,5550.0,24,Asia
21,Philippines,228358,1942.0,3688.0,65.0,159461.0,866.0,65209.0,922.0,2079,34.0,2705817.0,24635.0,109834310,481,29782.0,41,Asia
22,Indonesia,184268,3622.0,7750.0,134.0,132055.0,2084.0,44463.0,0.0,672,28.0,2338865.0,8535.0,274029502,1487,35359.0,117,Asia
23,Canada,130493,570.0,9141.0,6.0,115444.0,394.0,5908.0,55.0,3452,242.0,5638703.0,149171.0,37800310,290,4135.0,7,North America
24,Ukraine,128228,2430.0,2710.0,54.0,59676.0,859.0,65842.0,177.0,2935,62.0,1621697.0,37122.0,43685863,341,16120.0,27,Europe
25,Israel,124455,2991.0,985.0,16.0,98645.0,1411.0,24825.0,417.0,13531,107.0,2388574.0,259696.0,9197590,74,9338.0,4,Asia
26,Qatar,119420,214.0,201.0,2.0,116313.0,202.0,2906.0,58.0,42531,72.0,644904.0,229683.0,2807805,24,13969.0,4,Asia
27,Bolivia,117928,661.0,5203.0,102.0,64074.0,1950.0,48651.0,71.0,10079,445.0,246032.0,21027.0,11700642,99,2249.0,48,South America
28,Ecuador,116360,903.0,6648.0,29.0,102051.0,184.0,7661.0,355.0,6578,376.0,340207.0,19232.0,17689332,152,2661.0,52,South America
29,Kazakhstan,106032,88.0,1588.0,0.0,97967.0,596.0,6477.0,221.0,5635,84.0,2434444.0,129383.0,18815845,177,11849.0,8,Asia
30,Egypt,99425,145.0,5479.0,18.0,75415.0,789.0,18531.0,41.0,968,53.0,135000.0,1315.0,102664408,1033,18738.0,760,Africa
31,Dominican Republic,96629,1002.0,1801.0,36.0,70871.0,1352.0,23957.0,199.0,8892,166.0,379929.0,34962.0,10866964,112,6034.0,29,North America
32,Panama,94914,830.0,2046.0,16.0,68198.0,711.0,24670.0,167.0,21938,473.0,350669.0,81052.0,4326482,46,2115.0,12,North America
33,Romania,91256,1365.0,3765.0,44.0,39275.0,574.0,48216.0,503.0,4749,196.0,1876063.0,97639.0,19214259,211,5103.0,10,Europe
34,Kuwait,87378,900.0,536.0,1.0,78791.0,582.0,8051.0,93.0,20408,125.0,631482.0,147491.0,4281493,49,7988.0,7,Asia
35,Oman,86380,256.0,705.0,16.0,81828.0,804.0,3847.0,144.0,16843,137.0,309212.0,60294.0,5128414,59,7274.0,17,Asia
36,Belgium,85911,424.0,9898.0,1.0,18490.0,33.0,57523.0,60.0,7407,853.0,2336975.0,201488.0,11598589,135,1172.0,5,Europe
37,China,85077,11.0,4634.0,0.0,80251.0,17.0,192.0,4.0,59,3.0,160000000.0,111163.0,1439323776,16918,310601.0,9,Asia
38,Sweden,84985,207.0,5830.0,0.0,0.0,0.0,0.0,14.0,8406,577.0,1094856.0,108290.0,10110405,119,1734.0,9,Europe
39,Guatemala,76358,714.0,2804.0,14.0,64399.0,711.0,9155.0,5.0,4249,156.0,252958.0,14075.0,17972288,235,6410.0,71,North America
40,Netherlands,72464,601.0,6235.0,0.0,0.0,0.0,0.0,43.0,4227,364.0,1455274.0,84897.0,17141648,237,2749.0,12,Europe
41,Belarus,72302,161.0,696.0,5.0,71205.0,305.0,401.0,0.0,7652,74.0,1554129.0,164480.0,9448764,131,13576.0,6,Europe
42,UAE,72154,614.0,387.0,0.0,62668.0,639.0,9099.0,0.0,7280,39.0,7324874.0,739049.0,9911219,137,25610.0,1,Asia
43,Japan,69599,598.0,1319.0,12.0,59524.0,1096.0,8756.0,218.0,551,10.0,1536221.0,12153.0,126406369,1816,95835.0,82,Asia
44,Poland,69129,612.0,2092.0,14.0,48593.0,728.0,18444.0,81.0,1827,55.0,2777601.0,73405.0,37839143,547,18088.0,14,Europe
45,Morocco,66855,1402.0,1253.0,37.0,51223.0,866.0,14379.0,193.0,1808,34.0,2001124.0,54104.0,36986819,553,29519.0,18,Africa
46,Honduras,62526,757.0,1924.0,36.0,11147.0,717.0,49455.0,39.0,6296,194.0,148824.0,14985.0,9931764,159,5162.0,67,North America
47,Portugal,59051,418.0,1829.0,2.0,42427.0,194.0,14795.0,44.0,5794,179.0,2058544.0,201990.0,10191329,173,5572.0,5,Europe
48,Singapore,56908,48.0,27.0,0.0,56028.0,137.0,853.0,0.0,9714,5.0,2068284.0,353043.0,5858447,103,216980.0,3,Asia
49,Ethiopia,55213,804.0,856.0,10.0,20283.0,380.0,34074.0,344.0,478,7.0,970591.0,8408.0,115442248,2091,134862.0,119,Africa
50,Nigeria,54588,125.0,1048.0,21.0,42627.0,188.0,10913.0,7.0,264,5.0,413265.0,1996.0,206998349,3792,197518.0,501,Africa
51,Bahrain,53433,626.0,190.0,0.0,50013.0,368.0,3230.0,39.0,31225,111.0,1140563.0,666521.0,1711219,32,9006.0,2,Asia
52,Venezuela,49877,994.0,402.0,4.0,40574.0,662.0,8901.0,101.0,1755,14.0,1789371.0,62959.0,28421362,570,70700.0,16,South America
53,Algeria,45469,311.0,1529.0,6.0,32006.0,260.0,11934.0,44.0,1034,35.0,0.0,0.0,43986735,967,28768.0,,Africa
54,Ghana,44713,55.0,280.0,4.0,43577.0,99.0,856.0,6.0,1434,9.0,445653.0,14291.0,31183204,697,111369.0,70,Africa
55,Costa Rica,44458,1153.0,460.0,7.0,17855.0,1343.0,26143.0,161.0,8713,90.0,156466.0,30666.0,5102285,115,11092.0,33,North America
56,Armenia,44271,196.0,887.0,3.0,38855.0,224.0,4529.0,0.0,14935,299.0,211281.0,71277.0,2964234,67,3342.0,14,Asia
57,Kyrgyzstan,44135,99.0,1059.0,0.0,39174.0,279.0,3902.0,24.0,6746,162.0,267718.0,40918.0,6542721,148,6178.0,24,Asia
58,Switzerland,43127,364.0,2013.0,2.0,36500.0,0.0,4614.0,12.0,4977,232.0,1054652.0,121703.0,8665787,201,4305.0,8,Europe
59,Nepal,42877,1228.0,257.0,6.0,24207.0,917.0,18413.0,0.0,1467,9.0,731852.0,25041.0,29226630,682,113722.0,40,Asia
60,Uzbekistan,42688,251.0,331.0,4.0,40081.0,417.0,2276.0,147.0,1272,10.0,1377915.0,41067.0,33553150,786,101369.0,24,Asia
61,Moldova,38372,632.0,1036.0,12.0,27017.0,828.0,10319.0,575.0,9516,257.0,207925.0,51565.0,4032269,105,3892.0,19,Europe
62,Afghanistan,38288,45.0,1409.0,0.0,29390.0,75.0,7489.0,52.0,980,36.0,103674.0,2653.0,39076681,1021,27734.0,377,Asia
63,Azerbaijan,36899,167.0,541.0,3.0,34264.0,148.0,2094.0,0.0,3633,53.0,942265.0,92786.0,10155228,275,18771.0,11,Asia
64,Kenya,34705,212.0,585.0,4.0,20644.0,433.0,13476.0,44.0,643,11.0,456088.0,8450.0,53971982,1555,92260.0,118,Africa
65,Serbia,31676,95.0,718.0,2.0,30294.0,106.0,664.0,41.0,3628,82.0,955730.0,109464.0,8730985,276,12160.0,9,Europe
66,Ireland,29206,92.0,1777.0,0.0,23364.0,0.0,4065.0,7.0,5903,359.0,864508.0,174739.0,4947418,169,2784.0,6,Europe
67,Austria,28372,403.0,735.0,1.0,24171.0,351.0,3466.0,29.0,3147,82.0,1222257.0,135573.0,9015501,318,12266.0,7,Europe
68,Czechia,26452,679.0,426.0,1.0,18663.0,337.0,7363.0,40.0,2469,40.0,934453.0,87230.0,10712535,405,25147.0,11,Europe
69,Australia,26049,126.0,678.0,15.0,21912.0,222.0,3459.0,26.0,1019,27.0,6445984.0,252274.0,25551491,981,37687.0,4,Australia/Oceania
70,El Salvador,26000,96.0,739.0,8.0,15119.0,240.0,10142.0,251.0,4005,114.0,322766.0,49717.0,6492012,250,8785.0,20,North America
71,Palestine,24471,596.0,167.0,5.0,16095.0,612.0,8209.0,0.0,4778,33.0,263288.0,51409.0,5121436,209,30667.0,19,Asia
72,Bosnia and Herzegovina,20804,287.0,636.0,9.0,14120.0,494.0,6048.0,0.0,6348,194.0,192556.0,58758.0,3277097,158,5153.0,17,Europe
73,S. Korea,20644,195.0,329.0,3.0,15529.0,173.0,4786.0,154.0,403,6.0,2000552.0,39015.0,51277097,2484,155857.0,26,Asia
74,Paraguay,19959,821.0,373.0,15.0,10251.0,270.0,9335.0,85.0,2792,52.0,201750.0,28225.0,7147792,358,19163.0,35,South America
75,Cameroon,19604,144.0,415.0,0.0,18448.0,797.0,741.0,30.0,735,16.0,149000.0,5590.0,26656894,1360,64233.0,179,Africa
76,Lebanon,18963,588.0,179.0,2.0,5338.0,143.0,13446.0,99.0,2781,26.0,553931.0,81223.0,6819893,360,38100.0,12,Asia
77,Ivory Coast,18208,47.0,119.0,2.0,17045.0,112.0,1044.0,0.0,687,4.0,130046.0,4910.0,26488072,1455,222589.0,204,Africa
78,Denmark,17374,179.0,626.0,0.0,15499.0,86.0,1249.0,3.0,2998,108.0,2566628.0,442840.0,5795835,334,9259.0,2,Europe
79,Bulgaria,16775,158.0,658.0,10.0,11935.0,175.0,4182.0,61.0,2418,95.0,428266.0,61720.0,6938876,414,10545.0,16,Europe
80,Libya,15773,617.0,254.0,4.0,1856.0,110.0,13663.0,0.0,2290,37.0,114145.0,16573.0,6887502,437,27116.0,60,Africa
81,Madagascar,15106,83.0,197.0,1.0,14031.0,66.0,878.0,40.0,543,7.0,59438.0,2137.0,27810346,1841,141169.0,468,Africa
82,North Macedonia,14762,162.0,606.0,0.0,11965.0,224.0,2191.0,2.0,7086,291.0,153462.0,73661.0,2083359,141,3438.0,14,Europe
83,Senegal,13826,83.0,287.0,0.0,9553.0,47.0,3986.0,33.0,822,17.0,149381.0,8882.0,16817748,1216,58598.0,113,Africa
84,Sudan,13189,0.0,823.0,0.0,6612.0,0.0,5754.0,0.0,300,19.0,401.0,9.0,44022068,3338,53490.0,109781,Africa
85,Zambia,12523,108.0,292.0,0.0,11562.0,68.0,669.0,0.0,678,16.0,119567.0,6474.0,18469669,1475,63252.0,154,Africa
86,Norway,11120,86.0,264.0,0.0,9348.0,0.0,1508.0,1.0,2048,49.0,747479.0,137690.0,5428709,488,20563.0,7,Europe
87,Croatia,11094,369.0,194.0,3.0,8266.0,298.0,2634.0,15.0,2705,47.0,179838.0,43856.0,4100650,370,21137.0,23,Europe
88,Greece,10998,241.0,278.0,5.0,3804.0,0.0,6916.0,39.0,1056,27.0,992566.0,95313.0,10413797,947,37460.0,10,Europe
89,DRC,10125,11.0,259.0,0.0,9367.0,20.0,499.0,0.0,112,3.0,0.0,0.0,90011427,8890,347534.0,,Africa
90,Albania,9844,116.0,301.0,5.0,5732.0,150.0,3811.0,22.0,3421,105.0,60941.0,21180.0,2877231,292,9559.0,47,Europe
91,Guinea,9579,53.0,61.0,1.0,8726.0,152.0,792.0,24.0,726,5.0,24530.0,1859.0,13192256,1377,216266.0,538,Africa
92,Malaysia,9374,14.0,128.0,0.0,9083.0,4.0,163.0,4.0,289,4.0,1280878.0,39487.0,32438096,3460,253423.0,25,Asia
93,French Guiana,9251,42.0,61.0,0.0,8772.0,33.0,418.0,8.0,30839,203.0,55009.0,183376.0,299979,32,4918.0,5,South America
94,Tajikistan,8690,36.0,69.0,0.0,7482.0,35.0,1139.0,0.0,908,7.0,0.0,0.0,9573897,1102,138752.0,,Asia
95,Gabon,8538,0.0,53.0,0.0,7335.0,0.0,1150.0,2.0,3821,24.0,122308.0,54734.0,2234592,262,42162.0,18,Africa
96,Haiti,8301,43.0,210.0,4.0,5870.0,0.0,2221.0,0.0,726,18.0,24035.0,2103.0,11426736,1377,54413.0,475,North America
97,Maldives,8281,141.0,29.0,0.0,5483.0,145.0,2769.0,12.0,15274,53.0,115727.0,213449.0,542177,65,18696.0,5,Asia
98,Finland,8200,39.0,336.0,0.0,7350.0,0.0,514.0,1.0,1480,61.0,702191.0,126698.0,5542261,676,16495.0,8,Europe
99,Namibia,8082,238.0,86.0,4.0,3483.0,29.0,4513.0,21.0,3171,34.0,65899.0,25855.0,2548789,315,29637.0,39,Africa
100,Mauritania,7106,17.0,160.0,0.0,6588.0,40.0,358.0,3.0,1522,34.0,69937.0,14975.0,4670110,657,29188.0,67,Africa
101,Hungary,6923,301.0,620.0,1.0,3930.0,27.0,2373.0,7.0,717,64.0,445047.0,46091.0,9655916,1395,15574.0,22,Europe
102,Luxembourg,6811,66.0,124.0,0.0,0.0,0.0,0.0,2.0,10850,198.0,664199.0,1058093.0,627732,92,5062.0,1,Europe
103,Zimbabwe,6678,40.0,206.0,0.0,5263.0,13.0,1209.0,0.0,448,14.0,151597.0,10174.0,14900362,2231,72332.0,98,Africa
104,Malawi,5593,14.0,175.0,0.0,3516.0,16.0,1902.0,4.0,291,9.0,46036.0,2396.0,19212780,3435,109787.0,417,Africa
105,Djibouti,5387,0.0,60.0,0.0,5327.0,0.0,0.0,0.0,5439,61.0,68142.0,68797.0,990486,184,16508.0,15,Africa
106,Montenegro,5165,146.0,104.0,0.0,4164.0,60.0,897.0,0.0,8223,166.0,50773.0,80838.0,628080,122,6039.0,12,Europe
107,Equatorial Guinea,4965,0.0,83.0,0.0,4390.0,0.0,492.0,1.0,3520,59.0,53443.0,37888.0,1410546,284,16995.0,26,Africa
108,Hong Kong,4839,8.0,94.0,2.0,4431.0,30.0,314.0,25.0,645,13.0,780415.0,103949.0,7507688,1551,79869.0,10,Asia
109,CAR,4729,17.0,62.0,0.0,1807.0,4.0,2860.0,2.0,976,13.0,31216.0,6444.0,4844184,1024,78132.0,155,Africa
110,Eswatini,4720,52.0,94.0,0.0,3789.0,204.0,837.0,11.0,4061,81.0,30327.0,26093.0,1162266,246,12365.0,38,Africa
111,Nicaragua,4668,0.0,141.0,0.0,2913.0,0.0,1614.0,0.0,703,21.0,0.0,0.0,6638291,1422,47080.0,,North America
112,Congo,4628,0.0,102.0,0.0,1742.0,0.0,2784.0,0.0,835,18.0,0.0,0.0,5540928,1197,54323.0,,Africa
113,Tunisia,4394,198.0,84.0,3.0,1681.0,53.0,2629.0,15.0,371,7.0,150795.0,12736.0,11840255,2695,140955.0,79,Africa
114,Rwanda,4255,37.0,18.0,1.0,2163.0,92.0,2074.0,0.0,327,1.0,426200.0,32769.0,13006183,3057,722566.0,31,Africa
115,Suriname,4215,66.0,73.0,1.0,3318.0,46.0,824.0,17.0,7174,124.0,9580.0,16305.0,587555,139,8049.0,61,South America
116,Cuba,4214,88.0,100.0,2.0,3474.0,16.0,640.0,4.0,372,9.0,414418.0,36592.0,11325372,2688,113254.0,27,North America
117,Mozambique,4207,90.0,26.0,1.0,2370.0,200.0,1811.0,0.0,134,8.0,100873.0,3212.0,31401213,7464,1207739.0,311,Africa
118,Slovakia,4163,121.0,37.0,4.0,2617.0,94.0,1509.0,16.0,762,7.0,343642.0,62937.0,5460117,1312,147571.0,16,Europe
119,Cabo Verde,4125,77.0,41.0,0.0,3502.0,42.0,582.0,0.0,7405,74.0,76576.0,137469.0,557042,135,13586.0,7,Africa
120,Thailand,3427,2.0,58.0,0.0,3277.0,3.0,92.0,1.0,49,8.0,749213.0,10729.0,69831256,20377,1203987.0,93,Asia
121,Mayotte,3374,73.0,40.0,0.0,2964.0,0.0,370.0,2.0,12317,146.0,13000.0,47458.0,273924,81,6848.0,21,Africa
122,Somalia,3310,0.0,97.0,0.0,2481.0,0.0,732.0,0.0,207,6.0,0.0,0.0,15967064,4824,164609.0,,Africa
123,Uganda,3288,176.0,33.0,1.0,1532.0,4.0,1723.0,0.0,72,7.0,391335.0,8511.0,45978897,13984,1393300.0,117,Africa
124,Sri Lanka,3111,10.0,12.0,0.0,2883.0,0.0,216.0,0.0,145,6.0,230547.0,10759.0,21429215,6888,1785768.0,93,Asia
125,Gambia,3101,34.0,99.0,2.0,1075.0,43.0,1927.0,0.0,1277,41.0,13354.0,5500.0,2427968,783,24525.0,182,Africa
126,Slovenia,3032,53.0,134.0,0.0,2402.0,43.0,496.0,4.0,1458,64.0,163500.0,78644.0,2078989,686,15515.0,13,Europe
127,Lithuania,2978,20.0,86.0,0.0,1901.0,27.0,991.0,0.0,1097,32.0,653744.0,240769.0,2715237,912,31573.0,4,Europe
128,Syria,2973,75.0,124.0,4.0,681.0,20.0,2168.0,0.0,169,7.0,0.0,0.0,17572218,5911,141711.0,,Asia
129,Jamaica,2822,139.0,27.0,3.0,900.0,2.0,1895.0,7.0,952,9.0,61229.0,20661.0,2963464,1050,109758.0,48,North America
130,Mali,2807,5.0,126.0,0.0,2203.0,18.0,478.0,0.0,138,6.0,40053.0,1968.0,20347706,7249,161490.0,508,Africa
131,Angola,2805,28.0,113.0,1.0,1144.0,29.0,1548.0,24.0,85,3.0,64747.0,1960.0,33034882,11777,292344.0,510,Africa
132,South Sudan,2533,1.0,47.0,0.0,1290.0,0.0,1196.0,0.0,226,4.0,12044.0,1074.0,11216609,4428,238651.0,931,Africa
133,Estonia,2441,26.0,64.0,0.0,2150.0,20.0,227.0,0.0,1840,48.0,154212.0,116238.0,1326695,544,20730.0,9,Europe
134,Bahamas,2386,49.0,50.0,0.0,893.0,44.0,1443.0,83.0,6057,127.0,12117.0,30761.0,393903,165,7878.0,33,North America
135,Aruba,2292,81.0,13.0,1.0,1031.0,97.0,1248.0,7.0,21451,122.0,22271.0,208438.0,106847,47,8219.0,5,North America
136,Jordan,2233,72.0,15.0,0.0,1648.0,38.0,570.0,3.0,218,1.0,861330.0,84272.0,10220881,4577,681392.0,12,Asia
137,Guinea-Bissau,2205,0.0,34.0,0.0,1127.0,0.0,1044.0,5.0,1116,17.0,1500.0,759.0,1975845,896,58113.0,1317,Africa
138,Benin,2194,0.0,40.0,0.0,1738.0,0.0,416.0,0.0,180,3.0,118206.0,9708.0,12176351,5550,304409.0,103,Africa
139,Iceland,2128,7.0,10.0,0.0,2023.0,7.0,95.0,0.0,6229,29.0,220898.0,646591.0,341635,161,34164.0,2,Europe
140,Sierra Leone,2035,6.0,71.0,0.0,1600.0,0.0,364.0,0.0,254,9.0,0.0,0.0,8004602,3933,112741.0,,Africa
141,Trinidad and Tobago,1984,64.0,29.0,1.0,700.0,9.0,1255.0,6.0,1417,21.0,24449.0,17460.0,1400296,706,48286.0,57,North America
142,Yemen,1979,3.0,571.0,0.0,1180.0,5.0,228.0,0.0,66,19.0,120.0,4.0,29937267,15127,52430.0,249477,Asia
143,Malta,1965,34.0,13.0,0.0,1528.0,38.0,424.0,0.0,4448,29.0,197014.0,445982.0,441753,225,33981.0,2,Europe
144,Réunion,1912,116.0,10.0,0.0,880.0,0.0,1022.0,2.0,2133,11.0,35419.0,39511.0,896440,469,89644.0,25,Africa
145,New Zealand,1759,2.0,22.0,0.0,1622.0,16.0,115.0,7.0,352,4.0,788081.0,157550.0,5002100,2844,227368.0,6,Australia/Oceania
146,Botswana,1724,0.0,6.0,0.0,493.0,0.0,1225.0,1.0,731,3.0,116728.0,49467.0,2359715,1369,393286.0,20,Africa
147,Uruguay,1636,10.0,44.0,0.0,1437.0,4.0,155.0,3.0,471,13.0,178629.0,51391.0,3475875,2125,78997.0,19,South America
148,Georgia,1568,20.0,19.0,0.0,1279.0,9.0,270.0,0.0,393,5.0,388485.0,97419.0,3987785,2543,209883.0,10,Asia
149,Cyprus,1498,3.0,21.0,0.0,1139.0,0.0,338.0,5.0,1239,17.0,286736.0,237186.0,1208910,807,57567.0,4,Asia
150,Togo,1443,9.0,31.0,1.0,1071.0,16.0,341.0,0.0,174,4.0,67784.0,8155.0,8311466,5760,268112.0,123,Africa
151,Latvia,1410,4.0,34.0,0.0,1187.0,14.0,189.0,1.0,749,18.0,258795.0,137485.0,1882352,1335,55363.0,7,Europe
152,Guyana,1401,19.0,44.0,3.0,805.0,26.0,552.0,14.0,1780,56.0,9040.0,11483.0,787226,562,17892.0,87,South America
153,Burkina Faso,1375,5.0,55.0,0.0,1075.0,0.0,245.0,0.0,65,3.0,0.0,0.0,20998865,15272,381798.0,,Africa
154,Guadeloupe,1363,0.0,18.0,0.0,336.0,0.0,1009.0,7.0,3406,45.0,31762.0,79378.0,400136,294,22230.0,13,North America
155,Liberia,1306,1.0,82.0,0.0,1163.0,1.0,61.0,0.0,257,16.0,0.0,0.0,5077737,3888,61924.0,,Africa
156,Andorra,1199,0.0,53.0,0.0,909.0,0.0,237.0,3.0,15514,686.0,137457.0,1778527.0,77287,64,1458.0,1,Europe
157,Niger,1177,1.0,69.0,0.0,1091.0,3.0,17.0,0.0,48,3.0,9052.0,372.0,24348877,20687,352882.0,2690,Africa
158,Belize,1118,17.0,13.0,0.0,255.0,15.0,850.0,3.0,2803,33.0,8812.0,22093.0,398865,357,30682.0,45,North America
159,Myanmar,1111,116.0,6.0,0.0,359.0,1.0,746.0,0.0,20,1.0,164266.0,3015.0,54474248,49032,9079041.0,332,Asia
160,Lesotho,1085,0.0,31.0,0.0,528.0,0.0,526.0,0.0,506,14.0,15632.0,7287.0,2145240,1977,69201.0,137,Africa
161,Vietnam,1046,0.0,35.0,1.0,755.0,9.0,256.0,0.0,11,4.0,1009145.0,10351.0,97492404,93205,2785497.0,97,Asia
162,Chad,1018,1.0,77.0,0.0,908.0,4.0,33.0,0.0,62,5.0,0.0,0.0,16504170,16212,214340.0,,Africa
163,Sao Tome and Principe,897,1.0,15.0,0.0,857.0,2.0,25.0,0.0,4080,68.0,3929.0,17871.0,219855,245,14657.0,56,Africa
164,Martinique,754,0.0,18.0,0.0,98.0,0.0,638.0,3.0,2010,48.0,13253.0,35321.0,375213,498,20845.0,28,North America
165,San Marino,735,0.0,42.0,0.0,660.0,0.0,33.0,0.0,21653,1237.0,6865.0,202245.0,33944,46,808.0,5,Europe
166,Channel Islands,631,0.0,48.0,0.0,575.0,0.0,8.0,1.0,3623,276.0,83755.0,480953.0,174144,276,3628.0,2,Europe
167,French Polynesia,622,0.0,0.0,0.0,336.0,0.0,286.0,4.0,2212,0.0,15272.0,54311.0,281196,452,0.0,18,Australia/Oceania
168,Turks and Caicos,555,17.0,4.0,0.0,220.0,2.0,331.0,2.0,14301,103.0,2557.0,65888.0,38808,70,9702.0,15,North America
169,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,3.0,0.0,0.0,60017067,117912,2857956.0,,Africa
170,Sint Maarten,504,22.0,19.0,0.0,302.0,61.0,183.0,7.0,11732,442.0,2450.0,57028.0,42961,85,2261.0,18,North America
171,Taiwan,489,0.0,7.0,0.0,471.0,0.0,11.0,0.0,21,3.0,88031.0,3695.0,23824487,48721,3403498.0,271,Asia
172,Papua New Guinea,471,0.0,5.0,0.0,232.0,0.0,234.0,0.0,52,6.0,15592.0,1737.0,8975994,19057,1795199.0,576,Australia/Oceania
173,Burundi,448,0.0,1.0,0.0,357.0,0.0,90.0,0.0,37,8.0,24659.0,2064.0,11949426,26673,11949426.0,485,Africa
174,Comoros,448,21.0,7.0,0.0,410.0,0.0,31.0,0.0,513,8.0,0.0,0.0,872746,1948,124678.0,,Africa
175,Faeroe Islands,412,1.0,0.0,0.0,379.0,5.0,33.0,2.0,8426,0.0,100300.0,2051293.0,48896,119,0.0,0,Europe
176,Mauritius,356,0.0,10.0,0.0,335.0,0.0,11.0,0.0,280,8.0,227409.0,178760.0,1272146,3573,127215.0,6,Africa
177,Isle of Man,336,0.0,24.0,0.0,312.0,0.0,0.0,0.0,3948,282.0,10194.0,119770.0,85113,253,3546.0,8,Europe
178,Eritrea,330,11.0,0.0,0.0,295.0,11.0,35.0,0.0,93,0.0,0.0,0.0,3554931,10773,0.0,,Africa
179,Mongolia,306,0.0,0.0,0.0,296.0,0.0,10.0,1.0,93,0.0,55251.0,16807.0,3287386,10743,0.0,59,Asia
180,Gibraltar,298,3.0,0.0,0.0,246.0,6.0,52.0,0.0,8846,0.0,35706.0,1059871.0,33689,113,0.0,1,Europe
181,Cambodia,274,0.0,0.0,0.0,272.0,6.0,2.0,1.0,16,0.0,102729.0,6130.0,16759081,61165,0.0,163,Asia
182,Saint Martin,239,26.0,6.0,1.0,79.0,0.0,154.0,11.0,6163,155.0,2968.0,76536.0,38779,162,6463.0,13,North America
183,Bhutan,227,0.0,0.0,0.0,144.0,2.0,83.0,0.0,294,0.0,104163.0,134736.0,773092,3406,0.0,7,Asia
