,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
16,Iraq,319035,3438.0,8555.0,64.0,253591.0,4052.0,56889.0,537.0,7894,212.0,2057088.0,50896.0,40417268,127,4724.0,20,Asia
17,Pakistan,305671,640.0,6416.0,1.0,292303.0,259.0,6952.0,562.0,1378,29.0,3160924.0,14250.0,221824075,726,34574.0,70,Asia
18,Turkey,302867,1519.0,7506.0,61.0,267233.0,1116.0,28128.0,1456.0,3583,89.0,9269015.0,109641.0,84539850,279,11263.0,9,Asia
19,Italy,298156,1587.0,35707.0,15.0,218351.0,635.0,44098.0,222.0,4933,591.0,10432814.0,172610.0,60441680,203,1693.0,6,Europe
20,Philippines,286715,3283.0,4984.0,55.0,229833.0,19989.0,51898.0,1048.0,2609,45.0,3370482.0,30668.0,109902061,383,22051.0,33,Asia
21,Germany,273477,1169.0,9470.0,4.0,244000.0,500.0,20007.0,246.0,3262,113.0,14557136.0,173621.0,83844113,307,8854.0,6,Europe
22,Indonesia,244676,3989.0,9553.0,105.0,177327.0,2977.0,57796.0,0.0,892,35.0,2922648.0,10660.0,274163764,1121,28699.0,94,Asia
23,Israel,187902,4300.0,1256.0,30.0,134069.0,1620.0,52577.0,643.0,20429,137.0,3071277.0,333922.0,9197590,49,7323.0,3,Asia
24,Ukraine,175678,2966.0,3557.0,41.0,77512.0,758.0,94609.0,177.0,4023,81.0,2038850.0,46684.0,43673724,249,12278.0,21,Europe
25,Canada,143649,875.0,9217.0,6.0,124691.0,504.0,9741.0,82.0,3799,244.0,6618481.0,175020.0,37815664,263,4103.0,6,North America
26,Bolivia,130470,419.0,7586.0,36.0,89032.0,575.0,33852.0,71.0,11144,648.0,286864.0,24501.0,11708040,90,1543.0,41,South America
27,Ecuador,126419,799.0,11090.0,6.0,102852.0,5789.0,12477.0,377.0,7142,626.0,387107.0,21868.0,17701783,140,1596.0,46,South America
28,Qatar,123376,230.0,210.0,1.0,120303.0,214.0,2863.0,60.0,43940,75.0,724077.0,257880.0,2807805,23,13371.0,4,Asia
29,Romania,112781,1231.0,4435.0,33.0,89771.0,652.0,18575.0,470.0,5871,231.0,2223462.0,115755.0,19208331,170,4331.0,9,Europe
30,Dominican Republic,108289,589.0,2047.0,3.0,81668.0,848.0,24574.0,210.0,9960,188.0,446239.0,41045.0,10872013,100,5311.0,24,North America
31,Kazakhstan,107262,63.0,1671.0,0.0,101877.0,55.0,3714.0,221.0,5697,89.0,2733455.0,145194.0,18826274,176,11266.0,7,Asia
32,Panama,106203,602.0,2257.0,10.0,81365.0,1175.0,22581.0,133.0,24529,521.0,433808.0,100195.0,4329639,41,1918.0,10,North America
33,Egypt,102015,115.0,5770.0,20.0,89532.0,866.0,6713.0,41.0,993,56.0,135000.0,1314.0,102754193,1007,17808.0,761,Africa
34,Morocco,101743,1927.0,1830.0,35.0,80732.0,1724.0,19181.0,279.0,2749,49.0,2389115.0,64558.0,37007135,364,20222.0,15,Africa
35,Belgium,100748,1099.0,9944.0,7.0,18945.0,37.0,71859.0,78.0,8684,857.0,2835780.0,244444.0,11600926,115,1167.0,4,Europe
36,Kuwait,99434,385.0,584.0,3.0,90168.0,670.0,8682.0,98.0,23208,136.0,707292.0,165084.0,4284427,43,7336.0,6,Asia
37,Netherlands,93778,1844.0,6279.0,4.0,0.0,0.0,0.0,70.0,5470,366.0,2042887.0,119165.0,17143404,183,2730.0,8,Europe
38,Oman,93475,1722.0,846.0,28.0,85418.0,770.0,7211.0,180.0,18205,165.0,309212.0,60223.0,5134466,55,6069.0,17,Asia
39,Sweden,88237,0.0,5865.0,0.0,0.0,0.0,0.0,15.0,8725,580.0,1393161.0,137755.0,10113325,115,1724.0,7,Europe
40,Guatemala,85444,292.0,3119.0,14.0,74859.0,362.0,7466.0,5.0,4750,173.0,291203.0,16189.0,17987703,211,5767.0,62,North America
41,China,85279,10.0,4634.0,0.0,80477.0,13.0,168.0,3.0,59,3.0,160000000.0,111163.0,1439323776,16878,310601.0,9,Asia
42,UAE,84916,674.0,404.0,0.0,74273.0,761.0,10239.0,0.0,8563,41.0,8762818.0,883636.0,9916768,117,24546.0,1,Asia
43,Poland,79240,910.0,2293.0,11.0,64302.0,441.0,12645.0,86.0,2094,61.0,3120895.0,82482.0,37837225,478,16501.0,12,Europe
44,Japan,78657,584.0,1500.0,5.0,71030.0,535.0,6127.0,159.0,622,12.0,1842506.0,14578.0,126388465,1607,84259.0,69,Asia
45,Belarus,75674,213.0,780.0,4.0,73265.0,53.0,1629.0,0.0,8009,83.0,1730754.0,183175.0,9448620,125,12114.0,5,Europe
46,Honduras,71143,532.0,2166.0,20.0,21810.0,661.0,47167.0,22.0,7158,218.0,169602.0,17064.0,9939087,140,4589.0,59,North America
47,Ethiopia,68820,689.0,1096.0,7.0,28314.0,375.0,39410.0,290.0,595,9.0,1202818.0,10407.0,115574916,1679,105452.0,96,Africa
48,Portugal,68577,552.0,1912.0,13.0,45596.0,192.0,21069.0,63.0,6730,188.0,2345680.0,230195.0,10189954,149,5329.0,4,Europe
49,Venezuela,66656,707.0,547.0,8.0,56096.0,941.0,10013.0,146.0,2346,19.0,1897741.0,66780.0,28417636,426,51952.0,15,South America
50,Bahrain,65039,540.0,221.0,0.0,57950.0,651.0,6868.0,52.0,37946,129.0,1333275.0,777882.0,1713982,26,7756.0,1,Asia
51,Nepal,64122,1325.0,411.0,10.0,46233.0,966.0,17478.0,0.0,2192,14.0,914290.0,31257.0,29251002,456,71170.0,32,Asia
52,Costa Rica,63712,0.0,706.0,0.0,23552.0,0.0,39454.0,247.0,12482,138.0,199713.0,39125.0,5104444,80,7230.0,26,North America
53,Singapore,57576,18.0,27.0,0.0,57181.0,39.0,368.0,0.0,9824,5.0,2498073.0,426250.0,5860581,102,217059.0,2,Asia
54,Nigeria,57242,97.0,1098.0,3.0,48569.0,138.0,7575.0,7.0,276,5.0,482321.0,2327.0,207236378,3620,188740.0,430,Africa
55,Uzbekistan,51640,648.0,433.0,6.0,47932.0,661.0,3275.0,267.0,1538,13.0,1377915.0,41039.0,33575689,650,77542.0,24,Asia
56,Algeria,49826,203.0,1672.0,7.0,35047.0,124.0,13107.0,31.0,1132,38.0,0.0,0.0,44023563,884,26330.0,,Africa
57,Czechia,49290,984.0,503.0,4.0,24755.0,527.0,24032.0,91.0,4601,47.0,1187797.0,110870.0,10713455,217,21299.0,9,Europe
58,Switzerland,49283,0.0,2045.0,0.0,40500.0,0.0,6738.0,29.0,5685,236.0,1251614.0,144383.0,8668723,176,4239.0,7,Europe
59,Armenia,47431,277.0,930.0,2.0,42608.0,57.0,3893.0,0.0,16000,314.0,263608.0,88922.0,2964490,63,3188.0,11,Asia
60,Moldova,46596,260.0,1203.0,2.0,34236.0,0.0,11157.0,549.0,11557,298.0,246764.0,61204.0,4031835,87,3351.0,16,Europe
61,Ghana,46004,127.0,297.0,0.0,45153.0,72.0,554.0,5.0,1474,10.0,469176.0,15031.0,31213392,678,105096.0,67,Africa
62,Kyrgyzstan,45416,81.0,1063.0,0.0,41578.0,94.0,2775.0,24.0,6936,162.0,267718.0,40887.0,6547725,144,6160.0,24,Asia
63,Azerbaijan,39188,146.0,575.0,1.0,36755.0,154.0,1858.0,0.0,3857,57.0,1054792.0,103824.0,10159468,259,17669.0,10,Asia
64,Afghanistan,39044,125.0,1441.0,4.0,32576.0,0.0,5027.0,93.0,998,37.0,108591.0,2776.0,39117502,1002,27146.0,360,Asia
65,Austria,38095,621.0,766.0,1.0,29229.0,268.0,8100.0,68.0,4224,85.0,1444683.0,160202.0,9017883,237,11773.0,6,Europe
66,Kenya,36981,152.0,648.0,2.0,23887.0,110.0,12446.0,44.0,684,12.0,504988.0,9347.0,54027124,1461,83375.0,107,Africa
67,Palestine,35686,683.0,262.0,9.0,23700.0,254.0,11724.0,0.0,6960,51.0,378049.0,73737.0,5126959,144,19569.0,14,Asia
68,Paraguay,33520,505.0,659.0,23.0,18117.0,582.0,14744.0,147.0,4687,92.0,250882.0,35079.0,7151861,213,10853.0,29,South America
69,Ireland,32933,395.0,1792.0,0.0,23364.0,0.0,7777.0,17.0,6653,362.0,1044973.0,211107.0,4949979,150,2762.0,5,Europe
70,Serbia,32908,68.0,741.0,1.0,31411.0,0.0,756.0,25.0,3770,85.0,1072801.0,122896.0,8729358,265,11781.0,8,Europe
71,Lebanon,29303,1006.0,297.0,11.0,12047.0,607.0,16959.0,123.0,4298,44.0,713366.0,104622.0,6818480,233,22958.0,10,Asia
72,Libya,27949,715.0,434.0,0.0,15068.0,389.0,12447.0,0.0,4055,63.0,179696.0,26074.0,6891843,247,15880.0,38,Africa
73,El Salvador,27553,125.0,811.0,3.0,21561.0,314.0,5181.0,91.0,4243,125.0,364493.0,56132.0,6493529,236,8007.0,18,North America
74,Australia,26898,13.0,849.0,5.0,24062.0,100.0,1987.0,10.0,1052,33.0,7295727.0,285377.0,25565229,950,30112.0,4,Australia/Oceania
75,Bosnia and Herzegovina,25428,211.0,763.0,5.0,17878.0,389.0,6787.0,0.0,7762,233.0,220278.0,67237.0,3276154,129,4294.0,15,Europe
76,S. Korea,22975,82.0,383.0,5.0,20158.0,188.0,2434.0,146.0,448,7.0,2226701.0,43423.0,51279140,2232,133888.0,23,Asia
77,Denmark,22905,469.0,638.0,3.0,17514.0,198.0,4753.0,9.0,3951,110.0,3351337.0,578138.0,5796780,253,9086.0,2,Europe
78,Cameroon,20431,0.0,416.0,0.0,19124.0,0.0,891.0,30.0,766,16.0,149000.0,5583.0,26687680,1306,64153.0,179,Africa
79,Ivory Coast,19320,51.0,120.0,0.0,18460.0,68.0,740.0,0.0,729,5.0,152527.0,5752.0,26518504,1373,220988.0,174,Africa
80,Bulgaria,18863,44.0,761.0,6.0,13580.0,22.0,4522.0,37.0,2719,110.0,493029.0,71078.0,6936460,368,9115.0,14,Europe
81,Hungary,17990,1070.0,683.0,8.0,4391.0,9.0,12916.0,32.0,1863,71.0,615999.0,63802.0,9654781,537,14136.0,16,Europe
82,North Macedonia,16735,178.0,693.0,4.0,13863.0,71.0,2179.0,4.0,8033,333.0,175465.0,84222.0,2083355,124,3006.0,12,Europe
83,Madagascar,16053,33.0,223.0,4.0,14646.0,16.0,1184.0,26.0,577,8.0,67396.0,2421.0,27843519,1734,124859.0,413,Africa
84,Greece,15142,164.0,338.0,7.0,9989.0,0.0,4815.0,78.0,1454,32.0,1202213.0,115470.0,10411444,688,30803.0,9,Europe
85,Croatia,14922,197.0,248.0,4.0,12536.0,183.0,2138.0,21.0,3640,60.0,258864.0,63146.0,4099480,275,16530.0,16,Europe
86,Senegal,14714,26.0,302.0,0.0,11260.0,107.0,3152.0,27.0,874,18.0,166523.0,9890.0,16838314,1144,55756.0,101,Africa
87,Zambia,14131,61.0,330.0,0.0,13365.0,0.0,436.0,0.0,764,18.0,139948.0,7567.0,18493676,1309,56041.0,132,Africa
88,Sudan,13555,20.0,836.0,0.0,6760.0,1.0,5959.0,0.0,308,19.0,0.0,0.0,44069748,3251,52715.0,,Africa
89,Norway,12897,39.0,267.0,0.0,10371.0,0.0,2259.0,2.0,2375,49.0,940722.0,173224.0,5430676,421,20340.0,6,Europe
90,Albania,12385,159.0,362.0,4.0,6940.0,52.0,5083.0,13.0,4305,126.0,75331.0,26183.0,2877085,232,7948.0,38,Europe
91,DRC,10515,27.0,271.0,3.0,9930.0,39.0,314.0,0.0,117,3.0,0.0,0.0,90138468,8572,332614.0,,Africa
92,Namibia,10377,85.0,112.0,1.0,8033.0,64.0,2232.0,14.0,4068,44.0,88686.0,34766.0,2550929,246,22776.0,29,Africa
93,Guinea,10325,39.0,64.0,1.0,9692.0,11.0,569.0,24.0,782,5.0,32458.0,2457.0,13208862,1279,206388.0,407,Africa
94,Malaysia,10219,52.0,130.0,0.0,9355.0,40.0,734.0,10.0,315,4.0,1417154.0,43662.0,32457357,3176,249672.0,23,Asia
95,Tunisia,9736,626.0,155.0,17.0,2386.0,20.0,7195.0,47.0,822,13.0,190241.0,16060.0,11845996,1217,76426.0,62,Africa
96,Maldives,9724,75.0,33.0,0.0,8261.0,73.0,1430.0,12.0,17920,61.0,139812.0,257661.0,542620,56,16443.0,4,Asia
97,French Guiana,9692,0.0,65.0,0.0,9341.0,0.0,286.0,4.0,32270,216.0,63050.0,209929.0,300340,31,4621.0,5,South America
98,Tajikistan,9346,43.0,73.0,0.0,8108.0,42.0,1165.0,0.0,975,8.0,0.0,0.0,9583871,1025,131286.0,,Asia
99,Finland,8980,58.0,339.0,0.0,7700.0,0.0,941.0,3.0,1620,61.0,882126.0,159152.0,5542659,617,16350.0,6,Europe
100,Gabon,8696,0.0,53.0,0.0,7848.0,0.0,795.0,5.0,3887,24.0,147678.0,66015.0,2237038,257,42208.0,15,Africa
101,Haiti,8619,4.0,221.0,0.0,6363.0,0.0,2035.0,0.0,754,19.0,25752.0,2252.0,11433191,1327,51734.0,444,North America
102,Montenegro,8612,714.0,136.0,2.0,5268.0,139.0,3208.0,0.0,13712,217.0,61980.0,98681.0,628084,73,4618.0,10,Europe
103,Luxembourg,7907,103.0,124.0,0.0,6703.0,0.0,1080.0,1.0,12587,197.0,780273.0,1242067.0,628205,79,5066.0,1,Europe
104,Zimbabwe,7683,11.0,225.0,0.0,5924.0,10.0,1534.0,0.0,515,15.0,157772.0,10581.0,14910416,1941,66269.0,95,Africa
105,Mauritania,7368,3.0,161.0,0.0,6951.0,24.0,256.0,3.0,1576,34.0,77592.0,16594.0,4675806,635,29042.0,60,Africa
106,Mozambique,6771,234.0,43.0,2.0,3622.0,2.0,3106.0,0.0,215,1.0,124785.0,3969.0,31442043,4644,731210.0,252,Africa
107,Slovakia,6677,131.0,39.0,0.0,3548.0,29.0,3090.0,19.0,1223,7.0,412248.0,75500.0,5460239,818,140006.0,13,Europe
108,Uganda,6287,270.0,63.0,0.0,2616.0,35.0,3608.0,0.0,137,1.0,451737.0,9810.0,46046317,7324,730894.0,102,Africa
109,Malawi,5731,13.0,179.0,0.0,4040.0,10.0,1512.0,4.0,298,9.0,50583.0,2630.0,19235817,3356,107463.0,380,Africa
110,Myanmar,5541,671.0,92.0,11.0,1260.0,72.0,4189.0,0.0,102,2.0,212826.0,3906.0,54491162,9834,592295.0,256,Asia
111,Djibouti,5403,0.0,61.0,0.0,5335.0,2.0,7.0,0.0,5451,62.0,74078.0,74739.0,991154,183,16248.0,13,Africa
112,Eswatini,5269,24.0,104.0,0.0,4624.0,53.0,541.0,11.0,4531,89.0,31969.0,27493.0,1162824,221,11181.0,36,Africa
113,Cabo Verde,5257,71.0,51.0,1.0,4599.0,18.0,607.0,0.0,9433,92.0,76576.0,137400.0,557323,106,10928.0,7,Africa
114,Cuba,5091,36.0,115.0,2.0,4412.0,128.0,564.0,18.0,450,10.0,531928.0,46969.0,11325052,2225,98479.0,21,North America
115,Hong Kong,5033,23.0,103.0,0.0,4708.0,1.0,222.0,13.0,670,14.0,2783134.0,370565.0,7510510,1492,72918.0,3,Asia
116,Equatorial Guinea,5002,0.0,83.0,0.0,4509.0,0.0,410.0,0.0,3541,59.0,57119.0,40433.0,1412698,282,17020.0,25,Africa
117,Jamaica,4988,230.0,67.0,7.0,1350.0,23.0,3571.0,9.0,1683,23.0,72327.0,24401.0,2964063,594,44240.0,41,North America
118,Congo,4986,0.0,89.0,0.0,3887.0,0.0,1010.0,0.0,899,16.0,0.0,0.0,5547255,1113,62329.0,,Africa
119,Nicaragua,4961,0.0,147.0,0.0,2913.0,0.0,1901.0,0.0,747,22.0,0.0,0.0,6641951,1339,45183.0,,North America
120,CAR,4786,0.0,62.0,0.0,1830.0,0.0,2894.0,2.0,987,13.0,31723.0,6543.0,4848089,1013,78195.0,153,Africa
121,Jordan,4779,239.0,30.0,0.0,2844.0,172.0,1905.0,13.0,467,3.0,1070621.0,104700.0,10225582,2140,340853.0,10,Asia
122,Suriname,4723,14.0,97.0,0.0,4488.0,105.0,138.0,6.0,8035,165.0,12865.0,21887.0,587799,124,6060.0,46,South America
123,Rwanda,4711,22.0,26.0,0.0,2961.0,51.0,1724.0,0.0,362,2.0,475931.0,36551.0,13021141,2764,500813.0,27,Africa
124,Slovenia,4420,111.0,142.0,1.0,3023.0,42.0,1255.0,25.0,2126,68.0,201696.0,97016.0,2079003,470,14641.0,10,Europe
125,Angola,3991,90.0,152.0,5.0,1445.0,0.0,2394.0,13.0,121,5.0,65951.0,1994.0,33082591,8289,217649.0,502,Africa
126,Trinidad and Tobago,3901,48.0,65.0,4.0,1753.0,58.0,2083.0,12.0,2785,46.0,29183.0,20837.0,1400506,359,21546.0,48,North America
127,Syria,3800,35.0,172.0,2.0,946.0,14.0,2682.0,0.0,216,10.0,0.0,0.0,17592022,4629,102279.0,,Asia
128,Lithuania,3744,80.0,87.0,0.0,2198.0,1.0,1459.0,0.0,1380,32.0,725127.0,267231.0,2713486,725,31189.0,4,Europe
129,Aruba,3551,91.0,23.0,0.0,2239.0,111.0,1289.0,11.0,33228,215.0,28441.0,266132.0,106868,30,4646.0,4,North America
130,Mayotte,3541,0.0,40.0,0.0,2964.0,0.0,537.0,2.0,12913,146.0,13000.0,47405.0,274230,77,6856.0,21,Africa
131,Gambia,3526,22.0,108.0,0.0,1992.0,0.0,1426.0,0.0,1450,44.0,14749.0,6067.0,2431134,689,22511.0,165,Africa
132,Thailand,3506,6.0,59.0,0.0,3340.0,2.0,107.0,1.0,50,8.0,749213.0,10728.0,69839368,19920,1183718.0,93,Asia
133,Georgia,3502,196.0,19.0,0.0,1494.0,13.0,1989.0,0.0,878,5.0,550489.0,138056.0,3987430,1139,209865.0,7,Asia
134,Somalia,3442,41.0,98.0,0.0,2877.0,65.0,467.0,0.0,215,6.0,0.0,0.0,15987739,4645,163140.0,,Africa
135,Guadeloupe,3426,0.0,26.0,0.0,837.0,0.0,2563.0,28.0,8562,65.0,38505.0,96229.0,400139,117,15390.0,10,North America
136,Bahamas,3315,101.0,74.0,1.0,1689.0,10.0,1552.0,65.0,8412,188.0,17009.0,43162.0,394077,119,5325.0,23,North America
137,Sri Lanka,3287,4.0,13.0,0.0,3088.0,18.0,186.0,0.0,153,6.0,268371.0,12521.0,21433375,6521,1648721.0,80,Asia
138,Réunion,3194,0.0,15.0,0.0,2482.0,0.0,697.0,0.0,3562,17.0,35419.0,39498.0,896736,281,59782.0,25,Africa
139,Mali,3013,7.0,128.0,0.0,2372.0,23.0,513.0,0.0,148,6.0,49394.0,2424.0,20374909,6762,159179.0,412,Africa
140,Estonia,2924,49.0,64.0,0.0,2377.0,3.0,483.0,3.0,2204,48.0,187647.0,141435.0,1326736,454,20730.0,7,Europe
141,Malta,2731,32.0,20.0,1.0,2047.0,30.0,664.0,2.0,6181,45.0,231448.0,523867.0,441807,162,22090.0,2,Europe
142,South Sudan,2642,0.0,49.0,0.0,1290.0,0.0,1303.0,0.0,235,4.0,12044.0,1073.0,11222702,4248,229035.0,932,Africa
143,Botswana,2567,0.0,13.0,0.0,624.0,0.0,1930.0,1.0,1087,6.0,156054.0,66071.0,2361924,920,181686.0,15,Africa
144,Iceland,2346,39.0,10.0,0.0,2121.0,5.0,215.0,0.0,6865,29.0,251437.0,735762.0,341737,146,34174.0,1,Europe
145,Guinea-Bissau,2303,0.0,39.0,0.0,1127.0,0.0,1137.0,5.0,1164,20.0,0.0,0.0,1978012,859,50718.0,,Africa
146,Benin,2280,0.0,40.0,0.0,1950.0,0.0,290.0,0.0,187,3.0,169063.0,13868.0,12191150,5347,304779.0,72,Africa
147,Guyana,2269,101.0,64.0,0.0,1339.0,8.0,866.0,15.0,2882,81.0,12092.0,15357.0,787402,347,12303.0,65,South America
148,Sierra Leone,2168,9.0,72.0,0.0,1650.0,0.0,446.0,0.0,271,9.0,0.0,0.0,8012151,3696,111280.0,,Africa
149,Yemen,2026,0.0,586.0,1.0,1227.0,6.0,213.0,0.0,68,20.0,0.0,0.0,29967849,14792,51140.0,,Asia
150,Uruguay,1917,13.0,46.0,0.0,1621.0,9.0,250.0,0.0,551,13.0,212901.0,61241.0,3476432,1813,75575.0,16,South America
151,Burkina Faso,1846,30.0,56.0,0.0,1187.0,11.0,603.0,0.0,88,3.0,0.0,0.0,21025587,11390,375457.0,,Africa
152,New Zealand,1815,4.0,25.0,0.0,1719.0,0.0,71.0,3.0,363,5.0,910853.0,182094.0,5002100,2756,200084.0,5,Australia/Oceania
153,Togo,1666,7.0,41.0,0.0,1269.0,10.0,356.0,0.0,200,5.0,83113.0,9989.0,8320502,4994,202939.0,100,Africa
154,Belize,1606,16.0,20.0,0.0,876.0,64.0,710.0,3.0,4023,50.0,12685.0,31776.0,399200,249,19960.0,31,North America
155,Cyprus,1600,10.0,22.0,0.0,1282.0,0.0,296.0,2.0,1323,18.0,346995.0,286935.0,1209317,756,54969.0,3,Asia
156,Andorra,1564,0.0,53.0,0.0,1164.0,0.0,347.0,4.0,20235,686.0,137457.0,1778389.0,77293,49,1458.0,1,Europe
157,Latvia,1525,10.0,36.0,0.0,1248.0,0.0,241.0,0.0,811,19.0,295242.0,156928.0,1881390,1234,52261.0,6,Europe
158,Lesotho,1424,34.0,33.0,0.0,754.0,0.0,637.0,0.0,664,15.0,17865.0,8325.0,2146028,1507,65031.0,120,Africa
159,Liberia,1335,0.0,82.0,0.0,1216.0,0.0,37.0,0.0,263,16.0,0.0,0.0,5083273,3808,61991.0,,Africa
160,French Polynesia,1271,0.0,2.0,0.0,1028.0,0.0,241.0,4.0,4519,7.0,20484.0,72827.0,281271,221,140636.0,14,Australia/Oceania
161,Niger,1188,5.0,69.0,0.0,1104.0,0.0,15.0,0.0,49,3.0,20589.0,844.0,24389826,20530,353476.0,1185,Africa
162,Chad,1151,2.0,81.0,0.0,967.0,1.0,103.0,0.0,70,5.0,0.0,0.0,16526152,14358,204027.0,,Africa
163,Martinique,1122,0.0,18.0,0.0,98.0,0.0,1006.0,5.0,2990,48.0,19534.0,52063.0,375199,334,20844.0,19,North America
164,Vietnam,1068,0.0,35.0,0.0,942.0,0.0,91.0,0.0,11,4.0,1009145.0,10347.0,97533042,91323,2786658.0,97,Asia
165,Sao Tome and Principe,908,0.0,15.0,0.0,878.0,2.0,15.0,0.0,4126,68.0,4638.0,21078.0,220045,242,14670.0,47,Africa
166,San Marino,723,0.0,42.0,0.0,669.0,0.0,12.0,3.0,21298,1237.0,7470.0,220049.0,33947,47,808.0,5,Europe
167,Turks and Caicos,668,1.0,5.0,0.0,572.0,5.0,91.0,3.0,17202,129.0,3016.0,77668.0,38832,58,7766.0,13,North America
168,Channel Islands,644,0.0,48.0,0.0,575.0,0.0,21.0,2.0,3696,276.0,117227.0,672872.0,174219,271,3630.0,1,Europe
169,Sint Maarten,584,10.0,20.0,0.0,488.0,0.0,76.0,6.0,13586,465.0,2720.0,63279.0,42984,74,2149.0,16,North America
170,Papua New Guinea,517,1.0,7.0,1.0,232.0,0.0,278.0,0.0,58,8.0,17276.0,1923.0,8983878,17377,1283411.0,520,Australia/Oceania
171,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,3.0,0.0,0.0,60096411,118068,2861734.0,,Africa
172,Taiwan,507,1.0,7.0,0.0,479.0,0.0,21.0,0.0,21,3.0,91555.0,3843.0,23826483,46995,3403783.0,260,Asia
173,Burundi,473,0.0,1.0,0.0,462.0,88.0,10.0,0.0,40,8.0,34140.0,2853.0,11965947,25298,11965947.0,350,Africa
174,Comoros,470,0.0,7.0,0.0,450.0,0.0,13.0,0.0,538,8.0,0.0,0.0,873608,1859,124801.0,,Africa
175,Faeroe Islands,434,3.0,0.0,0.0,412.0,0.0,22.0,0.0,8874,0.0,115041.0,2352336.0,48905,113,0.0,0,Europe
176,Mauritius,366,0.0,10.0,0.0,338.0,0.0,18.0,0.0,288,8.0,239204.0,188018.0,1272243,3476,127224.0,5,Africa
177,Eritrea,364,0.0,0.0,0.0,305.0,0.0,59.0,0.0,102,0.0,0.0,0.0,3557211,9773,0.0,,Africa
178,Gibraltar,350,0.0,0.0,0.0,323.0,1.0,27.0,0.0,10389,0.0,42458.0,1260293.0,33689,96,0.0,1,Europe
179,Isle of Man,339,0.0,24.0,0.0,312.0,0.0,3.0,0.0,3982,282.0,11572.0,135927.0,85134,251,3547.0,7,Europe
180,Saint Martin,330,0.0,6.0,0.0,206.0,0.0,118.0,11.0,8503,155.0,2968.0,76475.0,38810,118,6468.0,13,North America
181,Mongolia,312,1.0,0.0,0.0,302.0,0.0,10.0,1.0,95,0.0,64797.0,19696.0,3289840,10544,0.0,51,Asia
182,Cambodia,275,0.0,0.0,0.0,274.0,0.0,1.0,0.0,16,0.0,122693.0,7316.0,16769831,60981,0.0,137,Asia
183,Curaçao,268,21.0,1.0,0.0,96.0,8.0,171.0,1.0,1632,6.0,1080.0,6576.0,164243,613,164243.0,152,North America
