,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
13,Pakistan,287300,626.0,6153.0,14.0,265215.0,1155.0,15932.0,774.0,1298,28.0,2229409.0,10070.0,221389758,771,35981.0,99,Asia
14,Argentina,282437,6365.0,5527.0,165.0,199005.0,6571.0,77905.0,1718.0,6242,122.0,930097.0,20556.0,45245940,160,8186.0,49,South America
15,Bangladesh,271881,2766.0,3591.0,34.0,156623.0,1752.0,111667.0,0.0,1649,22.0,1328757.0,8059.0,164887237,606,45917.0,124,Asia
16,Italy,252809,574.0,35234.0,3.0,203326.0,403.0,14249.0,56.0,4182,583.0,7467487.0,123530.0,60450632,239,1716.0,8,Europe
17,Turkey,246861,1226.0,5934.0,22.0,228980.0,923.0,11947.0,656.0,2923,70.0,5592072.0,66219.0,84448157,342,14231.0,15,Asia
18,Germany,223774,1505.0,9289.0,8.0,202550.0,1750.0,11935.0,224.0,2670,111.0,8586648.0,102445.0,83817100,375,9023.0,10,Europe
19,France,212211,2846.0,30406.0,18.0,83848.0,376.0,97957.0,367.0,3250,466.0,6000000.0,91896.0,65291454,308,2147.0,11,Europe
20,Iraq,168290,4013.0,5709.0,68.0,120129.0,2921.0,42452.0,627.0,4173,142.0,1245355.0,30882.0,40325802,240,7064.0,32,Asia
21,Philippines,153567,6123.0,2441.0,15.0,71324.0,957.0,79802.0,461.0,1399,22.0,1974976.0,17994.0,109754602,715,44963.0,56,Asia
22,Indonesia,135123,2307.0,6021.0,53.0,89618.0,2060.0,39484.0,0.0,493,22.0,1835505.0,6702.0,273871547,2027,45486.0,149,Asia
23,Canada,121652,418.0,9020.0,5.0,107942.0,389.0,4690.0,2296.0,3220,239.0,4685663.0,124018.0,37782247,311,4189.0,8,North America
24,Qatar,114532,251.0,190.0,0.0,111258.0,301.0,3084.0,71.0,40791,68.0,542518.0,193218.0,2807805,25,14778.0,5,Asia
25,Kazakhstan,101848,476.0,1269.0,0.0,78633.0,1877.0,21946.0,221.0,5416,67.0,2252153.0,119773.0,18803575,185,14818.0,8,Asia
26,Ecuador,99409,1066.0,6030.0,20.0,79176.0,219.0,14203.0,343.0,5624,341.0,280484.0,15869.0,17674683,178,2931.0,63,South America
27,Bolivia,96459,1388.0,3884.0,57.0,33720.0,890.0,58855.0,71.0,8250,332.0,205423.0,17570.0,11691940,121,3010.0,57,South America
28,Egypt,96220,112.0,5124.0,17.0,57858.0,968.0,33238.0,41.0,938,50.0,135000.0,1316.0,102558777,1066,20015.0,760,Africa
29,Israel,91080,1258.0,665.0,14.0,66965.0,2219.0,23450.0,375.0,9903,72.0,2052630.0,223170.0,9197590,101,13831.0,4,Asia
30,Ukraine,87872,1732.0,2011.0,19.0,46797.0,581.0,39064.0,138.0,2011,46.0,1252842.0,28669.0,43700145,497,21731.0,35,Europe
31,China,84786,30.0,4634.0,0.0,79462.0,64.0,690.0,39.0,59,3.0,90410000.0,62814.0,1439323776,16976,310601.0,16,Asia
32,Dominican Republic,84488,1354.0,1409.0,16.0,49539.0,1593.0,33540.0,303.0,7779,130.0,313291.0,28845.0,10861024,129,7708.0,35,North America
33,Sweden,84294,0.0,5783.0,7.0,0.0,0.0,0.0,31.0,8340,572.0,917036.0,90733.0,10106970,120,1748.0,11,Europe
34,Oman,82743,212.0,557.0,6.0,77427.0,149.0,4759.0,153.0,16157,109.0,309212.0,60378.0,5121294,62,9194.0,17,Asia
35,Panama,79402,956.0,1734.0,12.0,52886.0,676.0,24782.0,153.0,18368,401.0,264046.0,61083.0,4322767,54,2493.0,16,North America
36,Belgium,76191,544.0,9916.0,16.0,17913.0,30.0,48362.0,74.0,6571,855.0,1924348.0,165952.0,11595839,152,1169.0,6,Europe
37,Kuwait,75185,699.0,494.0,5.0,66740.0,641.0,7951.0,115.0,17575,115.0,552581.0,129167.0,4278040,57,8660.0,8,Asia
38,Belarus,69308,105.0,603.0,4.0,66452.0,274.0,2253.0,0.0,7335,64.0,1402346.0,148413.0,9448933,136,15670.0,7,Europe
39,Romania,68046,1415.0,2904.0,44.0,31920.0,373.0,33222.0,473.0,3540,151.0,1478056.0,76897.0,19221234,282,6619.0,13,Europe
40,UAE,63819,330.0,359.0,1.0,57473.0,101.0,5987.0,0.0,6443,36.0,5851453.0,590776.0,9904690,155,27590.0,2,Asia
41,Netherlands,61840,636.0,6167.0,2.0,0.0,0.0,0.0,38.0,3608,360.0,1195475.0,69749.0,17139582,277,2779.0,14,Europe
42,Guatemala,61428,1144.0,2341.0,45.0,49355.0,1050.0,9732.0,5.0,3421,130.0,197068.0,10976.0,17954153,292,7669.0,91,North America
43,Singapore,55580,83.0,27.0,0.0,51049.0,313.0,4504.0,0.0,9491,5.0,1610906.0,275089.0,5855936,105,216887.0,4,Asia
44,Poland,55319,832.0,1858.0,14.0,38362.0,401.0,15099.0,79.0,1462,49.0,2307735.0,60984.0,37841399,684,20367.0,16,Europe
45,Portugal,53783,235.0,1772.0,2.0,39374.0,197.0,12637.0,39.0,5276,174.0,1799226.0,176517.0,10192946,190,5752.0,6,Europe
46,Japan,52217,1070.0,1073.0,10.0,37479.0,1345.0,13665.0,211.0,413,8.0,1107537.0,8760.0,126427433,2421,117826.0,114,Asia
47,Honduras,49042,385.0,1542.0,9.0,7032.0,87.0,40468.0,37.0,4942,155.0,120181.0,12111.0,9923149,202,6435.0,83,North America
48,Nigeria,48445,329.0,973.0,7.0,35998.0,1689.0,11474.0,7.0,234,5.0,344397.0,1666.0,206718314,4267,212455.0,600,Africa
49,Bahrain,46052,326.0,168.0,1.0,42469.0,289.0,3415.0,40.0,26963,98.0,954192.0,558671.0,1707969,37,10166.0,2,Asia
50,Ghana,41847,122.0,223.0,0.0,39718.0,223.0,1906.0,6.0,1344,7.0,421588.0,13535.0,31147689,744,139676.0,74,Africa
51,Kyrgyzstan,41373,304.0,1491.0,4.0,33592.0,304.0,6290.0,24.0,6329,228.0,267718.0,40955.0,6536834,158,4384.0,24,Asia
52,Armenia,41299,276.0,814.0,5.0,34164.0,267.0,6321.0,0.0,13934,275.0,181962.0,61392.0,2963932,72,3641.0,16,Asia
53,Morocco,39241,1306.0,611.0,27.0,27644.0,957.0,10986.0,31.0,1062,17.0,1560527.0,42219.0,36962919,942,60496.0,24,Africa
54,Switzerland,37671,268.0,1991.0,0.0,32900.0,200.0,2780.0,26.0,4349,230.0,868886.0,100306.0,8662334,230,4351.0,10,Europe
55,Algeria,37664,477.0,1351.0,10.0,26308.0,304.0,10005.0,44.0,857,31.0,0.0,0.0,43943409,1167,32527.0,,Africa
56,Afghanistan,37431,7.0,1363.0,0.0,26714.0,0.0,9354.0,31.0,959,35.0,97791.0,2506.0,39028656,1043,28634.0,399,Asia
57,Azerbaijan,34018,103.0,504.0,4.0,31490.0,221.0,2024.0,0.0,3351,50.0,820002.0,80786.0,10150239,298,20139.0,12,Asia
58,Uzbekistan,33821,498.0,220.0,4.0,27825.0,612.0,5776.0,410.0,1009,7.0,1377915.0,41099.0,33526634,991,152394.0,24,Asia
59,Venezuela,31381,1012.0,266.0,7.0,21580.0,195.0,9535.0,81.0,1104,9.0,1618708.0,56945.0,28425746,906,106864.0,18,South America
60,Moldova,29483,396.0,884.0,6.0,20556.0,280.0,8043.0,362.0,7311,219.0,128076.0,31759.0,4032779,137,4562.0,31,Europe
61,Kenya,29334,580.0,465.0,5.0,15298.0,198.0,13571.0,44.0,544,9.0,381317.0,7074.0,53907110,1838,115929.0,141,Africa
62,Serbia,29233,235.0,665.0,4.0,26117.0,0.0,2451.0,78.0,3347,76.0,789480.0,90403.0,8732899,299,13132.0,11,Europe
63,Ethiopia,27242,1038.0,492.0,13.0,11660.0,232.0,15090.0,195.0,236,4.0,567442.0,4922.0,115286168,4232,234321.0,203,Africa
64,Ireland,26995,66.0,1774.0,0.0,23364.0,0.0,1857.0,8.0,5460,359.0,699036.0,141379.0,4944405,183,2787.0,7,Europe
65,Costa Rica,26931,802.0,281.0,9.0,8785.0,373.0,17865.0,99.0,5281,55.0,112960.0,22150.0,5099746,189,18149.0,45,North America
66,Nepal,25551,594.0,99.0,4.0,17077.0,240.0,8375.0,0.0,875,3.0,807015.0,27639.0,29197956,1143,294929.0,36,Asia
67,Austria,22876,282.0,725.0,0.0,20499.0,153.0,1652.0,19.0,2538,80.0,1003432.0,111335.0,9012698,394,12431.0,9,Europe
68,Australia,22743,385.0,375.0,14.0,13350.0,349.0,9018.0,47.0,891,15.0,5179725.0,202845.0,25535329,1123,68094.0,5,Australia/Oceania
69,El Salvador,22314,321.0,595.0,11.0,10455.0,201.0,11264.0,448.0,3438,92.0,273509.0,42142.0,6490228,291,10908.0,24,North America
70,Czechia,19693,292.0,394.0,3.0,13731.0,157.0,5568.0,24.0,1838,37.0,783459.0,73142.0,10711452,544,27186.0,14,Europe
71,Cameroon,18469,161.0,401.0,0.0,15320.0,0.0,2748.0,30.0,694,15.0,149000.0,5597.0,26620675,1441,66386.0,179,Africa
72,Ivory Coast,16935,46.0,108.0,1.0,13721.0,199.0,3106.0,0.0,640,4.0,112061.0,4236.0,26452270,1562,244928.0,236,Africa
73,Palestine,15834,343.0,106.0,0.0,9382.0,196.0,6346.0,0.0,3096,21.0,214862.0,42007.0,5114939,323,48254.0,24,Asia
74,Bosnia and Herzegovina,15535,351.0,469.0,11.0,9344.0,188.0,5722.0,0.0,4739,143.0,159613.0,48689.0,3278206,211,6990.0,21,Europe
75,Denmark,15379,165.0,621.0,0.0,13216.0,85.0,1542.0,1.0,2654,107.0,1869782.0,322670.0,5794724,377,9331.0,3,Europe
76,S. Korea,14873,103.0,305.0,0.0,13863.0,46.0,705.0,14.0,290,6.0,1665084.0,32474.0,51274694,3448,168114.0,31,Asia
77,Bulgaria,14243,174.0,492.0,8.0,9114.0,213.0,4637.0,58.0,2052,71.0,330785.0,47652.0,6941717,487,14109.0,21,Europe
78,Madagascar,13643,121.0,164.0,2.0,12011.0,231.0,1468.0,89.0,491,6.0,50969.0,1835.0,27771319,2036,169337.0,545,Africa
79,North Macedonia,12515,158.0,535.0,3.0,9030.0,368.0,2950.0,6.0,6007,257.0,120950.0,58055.0,2083363,166,3894.0,17,Europe
80,Sudan,12162,47.0,793.0,1.0,6325.0,20.0,5044.0,0.0,277,18.0,401.0,9.0,43965974,3615,55443.0,109641,Africa
81,Senegal,11872,132.0,249.0,5.0,7615.0,43.0,4008.0,55.0,707,15.0,127506.0,7593.0,16793554,1415,67444.0,132,Africa
82,Norway,9908,57.0,261.0,4.0,8857.0,0.0,790.0,2.0,1826,48.0,530446.0,97753.0,5426396,548,20791.0,10,Europe
83,DRC,9605,16.0,238.0,4.0,8512.0,32.0,855.0,0.0,107,3.0,0.0,0.0,89861967,9356,377571.0,,Africa
84,Malaysia,9149,20.0,125.0,0.0,8828.0,7.0,196.0,4.0,282,4.0,1095768.0,33804.0,32415436,3543,259323.0,30,Asia
85,Paraguay,9022,633.0,108.0,11.0,5657.0,141.0,3257.0,38.0,1263,15.0,149349.0,20908.0,7143005,792,66139.0,48,South America
86,Zambia,9021,358.0,256.0,10.0,7586.0,185.0,1179.0,0.0,489,14.0,96610.0,5239.0,18441426,2044,72037.0,191,Africa
87,French Guiana,8549,78.0,53.0,2.0,7841.0,57.0,655.0,16.0,28539,177.0,44435.0,148337.0,299554,35,5652.0,7,South America
88,Guinea,8260,62.0,50.0,0.0,7177.0,57.0,1033.0,24.0,627,4.0,14407.0,1094.0,13172719,1595,263454.0,914,Africa
89,Gabon,8225,148.0,51.0,0.0,6277.0,357.0,1897.0,1.0,3686,23.0,100298.0,44942.0,2231714,271,43759.0,22,Africa
90,Lebanon,8045,334.0,94.0,2.0,2551.0,55.0,5400.0,42.0,1179,14.0,401016.0,58787.0,6821555,848,72570.0,17,Asia
91,Tajikistan,7989,39.0,63.0,0.0,6777.0,36.0,1149.0,0.0,835,7.0,0.0,0.0,9562162,1197,151780.0,,Asia
92,Haiti,7810,29.0,192.0,0.0,5123.0,0.0,2495.0,0.0,684,17.0,18933.0,1658.0,11419141,1462,59475.0,603,North America
93,Finland,7700,17.0,333.0,0.0,7050.0,0.0,317.0,0.0,1389,60.0,453576.0,81846.0,5541792,720,16642.0,12,Europe
94,Luxembourg,7405,37.0,122.0,0.0,6500.0,86.0,783.0,3.0,11807,195.0,672717.0,1072615.0,627175,85,5141.0,1,Europe
95,Libya,7327,277.0,139.0,4.0,848.0,32.0,6340.0,0.0,1065,20.0,73226.0,10640.0,6882396,939,49514.0,94,Africa
96,Albania,7117,146.0,219.0,6.0,3695.0,79.0,3203.0,20.0,2473,76.0,42854.0,14893.0,2877402,404,13139.0,67,Europe
97,Mauritania,6676,23.0,157.0,0.0,5889.0,46.0,630.0,3.0,1432,34.0,58147.0,12469.0,4663408,699,29703.0,80,Africa
98,Greece,6632,251.0,223.0,2.0,3804.0,0.0,2605.0,22.0,637,21.0,704921.0,67673.0,10416565,1571,46711.0,15,Europe
99,Croatia,6258,208.0,163.0,2.0,5134.0,56.0,961.0,10.0,1526,40.0,134742.0,32848.0,4102026,655,25166.0,30,Europe
100,Maldives,5572,78.0,22.0,1.0,3010.0,90.0,2540.0,12.0,10287,41.0,94047.0,173628.0,541657,97,24621.0,6,Asia
101,Djibouti,5367,9.0,59.0,0.0,5181.0,14.0,127.0,0.0,5423,60.0,62731.0,63384.0,989701,184,16775.0,16,Africa
102,Zimbabwe,5072,82.0,128.0,0.0,1998.0,71.0,2946.0,0.0,341,9.0,149748.0,10058.0,14888534,2935,116317.0,99,Africa
103,Malawi,4988,76.0,156.0,3.0,2576.0,26.0,2256.0,4.0,260,8.0,38451.0,2004.0,19185679,3846,122985.0,499,Africa
104,Hungary,4853,40.0,607.0,0.0,3590.0,29.0,656.0,6.0,503,63.0,372687.0,38591.0,9657251,1990,15910.0,26,Europe
105,Equatorial Guinea,4821,0.0,83.0,0.0,2182.0,0.0,2556.0,0.0,3424,59.0,44356.0,31503.0,1408014,292,16964.0,32,Africa
106,CAR,4652,0.0,61.0,0.0,1728.0,0.0,2863.0,2.0,961,13.0,29930.0,6184.0,4839590,1040,79338.0,162,Africa
107,Hong Kong,4361,48.0,67.0,2.0,3392.0,97.0,902.0,30.0,581,9.0,780415.0,103995.0,7504369,1721,112006.0,10,Asia
108,Nicaragua,4115,0.0,128.0,0.0,2913.0,0.0,1074.0,0.0,620,19.0,0.0,0.0,6633985,1612,51828.0,,North America
109,Montenegro,3930,73.0,73.0,0.0,2752.0,72.0,1105.0,0.0,6257,116.0,41729.0,66439.0,628076,160,8604.0,15,Europe
110,Congo,3745,0.0,60.0,0.0,1625.0,0.0,2060.0,0.0,677,11.0,0.0,0.0,5533484,1478,92225.0,,Africa
111,Namibia,3726,182.0,31.0,4.0,848.0,0.0,2847.0,14.0,1463,12.0,38743.0,15216.0,2546271,683,82138.0,66,Africa
112,Eswatini,3670,71.0,68.0,3.0,1991.0,0.0,1611.0,10.0,3159,59.0,28380.0,24432.0,1161610,317,17083.0,41,Africa
113,Thailand,3376,17.0,58.0,0.0,3173.0,4.0,145.0,1.0,48,8.0,749213.0,10730.0,69821712,20682,1203823.0,93,Asia
114,Somalia,3250,23.0,93.0,0.0,2268.0,540.0,889.0,2.0,204,6.0,0.0,0.0,15942742,4905,171427.0,,Africa
115,Cuba,3229,55.0,88.0,0.0,2547.0,22.0,594.0,3.0,285,8.0,319440.0,28205.0,11325748,3508,128702.0,35,North America
116,Cabo Verde,3136,63.0,33.0,0.0,2254.0,22.0,849.0,0.0,5633,59.0,61633.0,110709.0,556713,178,16870.0,9,Africa
117,Mayotte,3119,0.0,39.0,0.0,2940.0,0.0,140.0,1.0,11401,143.0,13000.0,47521.0,273563,88,7014.0,21,Africa
118,Sri Lanka,2886,4.0,11.0,0.0,2658.0,12.0,217.0,1.0,135,5.0,166737.0,7783.0,21424320,7424,1947665.0,128,Asia
119,Suriname,2838,77.0,41.0,1.0,1894.0,64.0,903.0,15.0,4833,70.0,4449.0,7576.0,587268,207,14324.0,132,South America
120,Slovakia,2801,62.0,31.0,0.0,1944.0,5.0,826.0,6.0,513,6.0,289590.0,53039.0,5459973,1949,176128.0,19,Europe
121,Mozambique,2708,70.0,19.0,0.0,1075.0,60.0,1614.0,0.0,86,6.0,75430.0,2406.0,31353176,11578,1650167.0,416,Africa
122,Mali,2597,0.0,125.0,0.0,1979.0,0.0,493.0,0.0,128,6.0,29837.0,1469.0,20315702,7823,162526.0,681,Africa
123,South Sudan,2482,4.0,47.0,0.0,1175.0,0.0,1260.0,0.0,221,4.0,12044.0,1074.0,11209439,4516,238499.0,931,Africa
124,Slovenia,2369,37.0,129.0,0.0,2027.0,67.0,213.0,3.0,1140,62.0,141879.0,68245.0,2078974,878,16116.0,15,Europe
125,Lithuania,2352,22.0,81.0,0.0,1691.0,2.0,580.0,6.0,866,30.0,570657.0,210009.0,2717297,1155,33547.0,5,Europe
126,Rwanda,2293,93.0,8.0,0.0,1604.0,46.0,681.0,0.0,177,6.0,323905.0,24938.0,12988585,5664,1623573.0,40,Africa
127,Estonia,2177,3.0,63.0,0.0,1976.0,1.0,138.0,1.0,1641,47.0,132270.0,99703.0,1326646,609,21058.0,10,Europe
128,Guinea-Bissau,2088,0.0,29.0,0.0,1015.0,0.0,1044.0,5.0,1058,15.0,1500.0,760.0,1973297,945,68045.0,1316,Africa
129,Benin,2014,0.0,38.0,0.0,1681.0,0.0,295.0,0.0,166,3.0,101987.0,8388.0,12158940,6037,319972.0,119,Africa
130,Iceland,1983,7.0,10.0,0.0,1861.0,9.0,112.0,1.0,5806,29.0,174244.0,510210.0,341514,172,34151.0,2,Europe
131,Sierra Leone,1947,7.0,69.0,0.0,1502.0,6.0,376.0,0.0,244,9.0,0.0,0.0,7995721,4107,115880.0,,Africa
132,Tunisia,1903,56.0,53.0,0.0,1320.0,18.0,530.0,9.0,161,4.0,108823.0,9196.0,11833502,6218,223274.0,109,Africa
133,Yemen,1858,11.0,528.0,0.0,1009.0,60.0,321.0,0.0,62,18.0,120.0,4.0,29901288,16093,56631.0,249177,Asia
134,Angola,1852,37.0,86.0,6.0,584.0,7.0,1182.0,20.0,56,3.0,64747.0,1963.0,32978752,17807,383474.0,509,Africa
135,Gambia,1623,67.0,50.0,7.0,304.0,37.0,1269.0,0.0,669,21.0,6157.0,2540.0,2424243,1494,48485.0,394,Africa
136,New Zealand,1602,13.0,22.0,0.0,1531.0,0.0,49.0,1.0,320,4.0,524414.0,104839.0,5002100,3122,227368.0,10,Australia/Oceania
137,Syria,1515,83.0,58.0,3.0,403.0,8.0,1054.0,0.0,86,3.0,0.0,0.0,17548920,11583,302568.0,,Asia
138,Uruguay,1421,12.0,38.0,1.0,1182.0,2.0,201.0,4.0,409,11.0,142599.0,41033.0,3475219,2446,91453.0,24,South America
139,Uganda,1385,32.0,12.0,1.0,1142.0,1.0,231.0,0.0,30,3.0,312792.0,6815.0,45899579,33140,3824965.0,147,Africa
140,Jordan,1329,9.0,11.0,0.0,1229.0,7.0,89.0,3.0,130,1.0,679751.0,66542.0,10215350,7686,928668.0,15,Asia
141,Cyprus,1318,13.0,20.0,0.0,870.0,0.0,428.0,5.0,1091,17.0,239630.0,198299.0,1208430,917,60422.0,5,Asia
142,Latvia,1308,1.0,32.0,0.0,1078.0,0.0,198.0,0.0,694,17.0,222531.0,118149.0,1883484,1440,58859.0,8,Europe
143,Georgia,1306,23.0,17.0,0.0,1085.0,17.0,204.0,0.0,327,4.0,283789.0,71157.0,3988201,3054,234600.0,14,Asia
144,Malta,1276,31.0,9.0,0.0,762.0,54.0,505.0,0.0,2889,20.0,152087.0,344331.0,441689,346,49077.0,3,Europe
145,Liberia,1252,0.0,82.0,0.0,738.0,0.0,432.0,0.0,247,16.0,0.0,0.0,5071223,4050,61844.0,,Africa
146,Burkina Faso,1238,10.0,54.0,0.0,1005.0,8.0,179.0,0.0,59,3.0,0.0,0.0,20967427,16937,388286.0,,Africa
147,Botswana,1214,0.0,3.0,0.0,120.0,0.0,1091.0,1.0,515,1.0,87280.0,37028.0,2357115,1942,785705.0,27,Africa
148,Niger,1161,0.0,69.0,0.0,1075.0,0.0,17.0,0.0,48,3.0,9052.0,372.0,24300703,20931,352184.0,2685,Africa
149,Togo,1124,20.0,26.0,0.0,806.0,15.0,292.0,2.0,135,3.0,51523.0,6207.0,8300835,7385,319263.0,161,Africa
150,Bahamas,1119,30.0,17.0,2.0,138.0,0.0,964.0,1.0,2842,43.0,7322.0,18598.0,393698,352,23159.0,54,North America
151,Jamaica,1071,6.0,14.0,0.0,754.0,1.0,303.0,1.0,361,5.0,45279.0,15283.0,2962760,2766,211626.0,65,North America
152,Andorra,989,8.0,53.0,0.0,863.0,5.0,73.0,1.0,12798,686.0,3750.0,48525.0,77280,78,1458.0,21,Europe
153,Aruba,973,79.0,4.0,0.0,114.0,0.0,855.0,0.0,9109,37.0,14047.0,131499.0,106822,110,26706.0,8,North America
154,Chad,951,2.0,76.0,0.0,862.0,2.0,13.0,0.0,58,5.0,0.0,0.0,16478310,17327,216820.0,,Africa
155,Vietnam,930,19.0,22.0,1.0,437.0,12.0,471.0,0.0,10,2.0,621823.0,6381.0,97444594,104779,4429300.0,157,Asia
156,Sao Tome and Principe,885,2.0,15.0,0.0,809.0,1.0,61.0,0.0,4029,68.0,3249.0,14793.0,219633,248,14642.0,68,Africa
157,Lesotho,884,0.0,25.0,0.0,271.0,0.0,588.0,0.0,412,12.0,11097.0,5175.0,2144313,2426,85773.0,193,Africa
158,Réunion,776,22.0,5.0,0.0,657.0,26.0,114.0,4.0,866,6.0,35419.0,39526.0,896091,1155,179218.0,25,Africa
159,San Marino,699,0.0,42.0,0.0,657.0,0.0,0.0,0.0,20595,1237.0,6068.0,178786.0,33940,49,808.0,6,Europe
160,Guyana,649,18.0,22.0,0.0,306.0,104.0,321.0,6.0,825,28.0,5809.0,7381.0,787019,1213,35774.0,135,South America
161,Channel Islands,607,4.0,47.0,0.0,545.0,0.0,15.0,0.0,3487,270.0,52055.0,299069.0,174057,287,3703.0,3,Europe
162,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,4.0,0.0,0.0,59923721,117728,2853511.0,,Africa
163,Taiwan,481,0.0,7.0,0.0,450.0,0.0,24.0,0.0,20,3.0,84446.0,3545.0,23822138,49526,3403163.0,282,Asia
164,Guadeloupe,446,79.0,14.0,0.0,289.0,0.0,143.0,2.0,1115,35.0,22696.0,56721.0,400133,897,28581.0,18,North America
165,Trinidad and Tobago,426,22.0,10.0,2.0,139.0,0.0,277.0,0.0,304,7.0,12937.0,9240.0,1400049,3287,140005.0,108,North America
166,Burundi,412,2.0,1.0,0.0,315.0,0.0,96.0,0.0,35,8.0,17306.0,1451.0,11929990,28956,11929990.0,689,Africa
167,Comoros,403,4.0,7.0,0.0,379.0,0.0,17.0,0.0,462,8.0,0.0,0.0,871732,2163,124533.0,,Africa
168,Myanmar,374,5.0,6.0,0.0,322.0,1.0,46.0,0.0,7,1.0,130539.0,2397.0,54454349,145600,9075725.0,417,Asia
169,Faeroe Islands,365,3.0,0.0,0.0,225.0,0.0,140.0,0.0,7466,0.0,68620.0,1403674.0,48886,134,0.0,1,Europe
170,Belize,356,60.0,2.0,0.0,32.0,0.0,322.0,3.0,893,5.0,4688.0,11765.0,398470,1119,199235.0,85,North America
171,Mauritius,345,1.0,10.0,0.0,334.0,0.0,1.0,0.0,271,8.0,205285.0,161384.0,1272031,3687,127203.0,6,Africa
172,Isle of Man,336,0.0,24.0,0.0,312.0,0.0,0.0,0.0,3949,282.0,9066.0,106549.0,85088,253,3545.0,9,Europe
173,Martinique,336,0.0,16.0,0.0,98.0,0.0,222.0,2.0,895,43.0,12227.0,32586.0,375228,1117,23452.0,31,North America
174,Mongolia,297,0.0,0.0,0.0,269.0,0.0,28.0,1.0,90,0.0,42533.0,12950.0,3284499,11059,0.0,77,Asia
175,Eritrea,285,0.0,0.0,0.0,248.0,0.0,37.0,0.0,80,0.0,0.0,0.0,3552248,12464,0.0,,Africa
176,Cambodia,273,1.0,0.0,0.0,225.0,2.0,48.0,1.0,16,0.0,77380.0,4621.0,16746434,61342,0.0,216,Asia
177,Papua New Guinea,271,0.0,3.0,0.0,78.0,0.0,190.0,0.0,30,3.0,11920.0,1329.0,8966719,33088,2988906.0,752,Australia/Oceania
178,Sint Maarten,263,15.0,17.0,0.0,102.0,0.0,144.0,3.0,6126,396.0,1637.0,38128.0,42934,163,2526.0,26,North America
179,Turks and Caicos,258,17.0,2.0,0.0,52.0,6.0,204.0,3.0,6653,52.0,1631.0,42059.0,38779,150,19390.0,24,North America
180,Gibraltar,206,1.0,0.0,0.0,188.0,0.0,18.0,0.0,6115,0.0,26526.0,787355.0,33690,164,0.0,1,Europe
181,Cayman Islands,203,0.0,1.0,0.0,202.0,0.0,0.0,0.0,3084,15.0,32468.0,493330.0,65814,324,65814.0,2,North America
182,French Polynesia,166,27.0,0.0,0.0,64.0,0.0,102.0,1.0,591,0.0,6525.0,23212.0,281107,1693,0.0,43,Australia/Oceania
183,Bermuda,159,0.0,9.0,0.0,145.0,0.0,5.0,0.0,2554,145.0,31582.0,507350.0,62249,392,6917.0,2,North America
184,Barbados,148,4.0,7.0,0.0,119.0,1.0,22.0,0.0,515,24.0,14037.0,48838.0,287419,1942,41060.0,20,North America
