,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
22,Indonesia,149408,2197.0,6500.0,82.0,102991.0,2317.0,39917.0,0.0,545,24.0,1989870.0,7264.0,273926831,1833,42143.0,138,Asia
23,Canada,124372,499.0,9064.0,10.0,110648.0,360.0,4660.0,62.0,3291,240.0,5034059.0,133216.0,37788569,304,4169.0,8,North America
24,Qatar,116481,257.0,193.0,0.0,113216.0,292.0,3072.0,66.0,41485,69.0,577122.0,205542.0,2807805,24,14548.0,5,Asia
25,Ecuador,106481,973.0,6248.0,48.0,87730.0,70.0,12503.0,350.0,6023,353.0,301496.0,17053.0,17679810,166,2830.0,59,South America
26,Bolivia,106065,1015.0,4305.0,72.0,41111.0,1146.0,60649.0,71.0,9069,368.0,225297.0,19264.0,11694986,110,2717.0,52,South America
27,Kazakhstan,104071,256.0,1415.0,0.0,87920.0,1470.0,14736.0,221.0,5533,75.0,2291327.0,121828.0,18807869,181,13292.0,8,Asia
28,Israel,100716,1117.0,809.0,14.0,77785.0,3206.0,22122.0,390.0,10950,88.0,2180096.0,237029.0,9197590,91,11369.0,4,Asia
29,Ukraine,100643,2106.0,2207.0,23.0,51078.0,637.0,47358.0,177.0,2303,51.0,1378519.0,31549.0,43695147,434,19798.0,32,Europe
30,Egypt,97148,123.0,5231.0,19.0,64318.0,856.0,27599.0,41.0,947,51.0,135000.0,1316.0,102595748,1056,19613.0,760,Africa
31,Dominican Republic,89867,857.0,1533.0,28.0,59132.0,1398.0,29202.0,287.0,8273,141.0,339860.0,31286.0,10863103,121,7086.0,32,North America
32,Sweden,86068,0.0,5810.0,5.0,0.0,0.0,0.0,26.0,8515,575.0,1030010.0,101899.0,10108172,117,1740.0,10,Europe
33,China,84917,22.0,4634.0,0.0,79792.0,47.0,491.0,20.0,59,3.0,90410000.0,62814.0,1439323776,16950,310601.0,16,Asia
34,Panama,84392,537.0,1859.0,15.0,59722.0,548.0,22811.0,153.0,19517,430.0,287300.0,66442.0,4324067,51,2326.0,15,North America
35,Oman,83769,0.0,609.0,0.0,78386.0,0.0,4774.0,151.0,16349,119.0,309212.0,60348.0,5123786,61,8413.0,17,Asia
36,Belgium,80178,699.0,9976.0,7.0,18131.0,53.0,52071.0,82.0,6914,860.0,2074445.0,178881.0,11596801,145,1162.0,6,Europe
37,Kuwait,79269,502.0,511.0,2.0,71264.0,622.0,7494.0,95.0,18524,119.0,581118.0,135799.0,4279248,54,8374.0,7,Asia
38,Romania,76355,1392.0,3196.0,42.0,34523.0,327.0,38636.0,489.0,3973,166.0,1591015.0,82784.0,19218793,252,6013.0,12,Europe
39,Belarus,70111,161.0,632.0,5.0,68256.0,327.0,1223.0,0.0,7420,67.0,1455885.0,154080.0,9448874,135,14951.0,6,Europe
40,Guatemala,66941,958.0,2532.0,26.0,55314.0,963.0,9095.0,5.0,3727,141.0,216776.0,12070.0,17960500,268,7093.0,83,North America
41,UAE,66193,391.0,370.0,1.0,58296.0,143.0,7527.0,0.0,6681,37.0,6348109.0,640772.0,9906975,150,26776.0,2,Asia
42,Netherlands,65589,535.0,6195.0,4.0,0.0,0.0,0.0,56.0,3827,361.0,1312787.0,76591.0,17140305,261,2767.0,13,Europe
43,Poland,60281,903.0,1938.0,13.0,41029.0,548.0,17314.0,84.0,1593,51.0,2493423.0,65893.0,37840609,628,19526.0,15,Europe
44,Japan,59721,1220.0,1155.0,11.0,46467.0,1201.0,12099.0,243.0,472,9.0,1282693.0,10146.0,126420061,2117,109455.0,99,Asia
45,Singapore,56216,117.0,27.0,0.0,53651.0,532.0,2538.0,0.0,9598,5.0,1745928.0,298102.0,5856815,104,216919.0,3,Asia
46,Portugal,55211,219.0,1792.0,4.0,40473.0,209.0,12946.0,41.0,5417,176.0,1896675.0,186088.0,10192380,185,5688.0,5,Europe
47,Honduras,52819,521.0,1619.0,11.0,8082.0,215.0,43118.0,49.0,5321,163.0,129411.0,13037.0,9926165,188,6131.0,77,North America
48,Nigeria,51304,340.0,996.0,4.0,37885.0,316.0,12423.0,7.0,248,5.0,369904.0,1789.0,206816326,4031,207647.0,559,Africa
49,Morocco,49247,1609.0,817.0,42.0,34199.0,1393.0,14231.0,31.0,1332,22.0,1670569.0,45186.0,36971284,751,45252.0,22,Africa
50,Bahrain,48661,358.0,181.0,2.0,45166.0,538.0,3314.0,36.0,28472,106.0,1020803.0,597273.0,1709107,35,9443.0,2,Asia
51,Ghana,43325,65.0,261.0,0.0,41408.0,132.0,1656.0,5.0,1390,8.0,432372.0,13876.0,31160119,719,119387.0,72,Africa
52,Kyrgyzstan,42703,196.0,1055.0,1.0,35831.0,345.0,5817.0,24.0,6531,161.0,267718.0,40942.0,6538894,153,6198.0,24,Asia
53,Armenia,42477,158.0,842.0,6.0,35693.0,217.0,5942.0,0.0,14331,284.0,192199.0,64844.0,2964038,70,3520.0,15,Asia
54,Algeria,40667,409.0,1418.0,7.0,28587.0,306.0,10662.0,41.0,925,32.0,0.0,0.0,43958573,1081,31000.0,,Africa
55,Switzerland,39332,306.0,2000.0,2.0,33900.0,0.0,3432.0,14.0,4540,231.0,920489.0,106249.0,8663543,220,4332.0,9,Europe
56,Venezuela,38219,652.0,317.0,6.0,27306.0,976.0,10596.0,85.0,1345,11.0,1678639.0,59057.0,28424212,744,89666.0,17,South America
57,Uzbekistan,38074,527.0,260.0,8.0,33989.0,728.0,3825.0,410.0,1135,8.0,1377915.0,41088.0,33535914,881,128984.0,24,Asia
58,Afghanistan,37894,38.0,1385.0,0.0,28016.0,335.0,8493.0,31.0,971,35.0,100377.0,2571.0,39045465,1030,28192.0,389,Asia
59,Ethiopia,37665,1829.0,637.0,17.0,13913.0,377.0,23115.0,248.0,327,6.0,717128.0,6217.0,115340796,3062,181069.0,161,Africa
60,Azerbaijan,34921,162.0,512.0,2.0,32682.0,171.0,1727.0,0.0,3440,50.0,861788.0,84889.0,10151985,291,19828.0,12,Asia
61,Moldova,32484,547.0,929.0,8.0,22683.0,798.0,8872.0,362.0,8055,230.0,183923.0,45609.0,4032600,124,4341.0,22,Europe
62,Costa Rica,32134,1059.0,340.0,7.0,10159.0,220.0,21635.0,124.0,6300,67.0,128308.0,25155.0,5100635,159,15002.0,40,North America
63,Kenya,31763,322.0,532.0,16.0,18157.0,288.0,13074.0,44.0,589,10.0,412080.0,7641.0,53929815,1698,101372.0,131,Africa
64,Nepal,30483,838.0,137.0,11.0,18214.0,250.0,12132.0,0.0,1044,5.0,892301.0,30550.0,29207992,958,213197.0,33,Asia
65,Serbia,30378,169.0,692.0,3.0,28275.0,367.0,1411.0,52.0,3479,79.0,854059.0,97805.0,8732229,287,12619.0,10,Europe
66,Ireland,27755,79.0,1776.0,0.0,23364.0,0.0,2615.0,6.0,5612,359.0,760601.0,153798.0,4945460,178,2785.0,7,Europe
67,Austria,24762,331.0,730.0,1.0,21260.0,167.0,2772.0,22.0,2747,81.0,1075409.0,119309.0,9013679,364,12348.0,8,Europe
68,Australia,24407,171.0,472.0,9.0,18460.0,606.0,5475.0,47.0,956,18.0,5579410.0,218449.0,25540986,1046,54112.0,5,Australia/Oceania
69,El Salvador,24200,236.0,646.0,6.0,11781.0,223.0,11773.0,391.0,3728,100.0,290741.0,44792.0,6490852,268,10048.0,22,North America
70,Czechia,21551,506.0,411.0,5.0,16040.0,154.0,5100.0,22.0,2012,38.0,826072.0,77118.0,10711831,497,26063.0,13,Europe
71,Cameroon,18762,0.0,408.0,0.0,16540.0,0.0,1814.0,30.0,704,15.0,149000.0,5594.0,26633352,1420,65278.0,179,Africa
72,Palestine,18313,324.0,122.0,2.0,11102.0,420.0,7089.0,0.0,3579,24.0,214862.0,41988.0,5117213,279,41944.0,24,Asia
73,Bosnia and Herzegovina,17396,367.0,526.0,11.0,11157.0,276.0,5713.0,0.0,5307,160.0,172841.0,52731.0,3277818,188,6232.0,19,Europe
74,Ivory Coast,17310,61.0,112.0,0.0,14820.0,209.0,2378.0,0.0,654,4.0,118065.0,4461.0,26464801,1529,236293.0,224,Africa
75,S. Korea,16670,324.0,309.0,2.0,14120.0,57.0,2241.0,18.0,325,6.0,1754123.0,34210.0,51275535,3076,165940.0,29,Asia
76,Denmark,16127,71.0,621.0,0.0,13944.0,175.0,1562.0,1.0,2783,107.0,2104747.0,363193.0,5795113,359,9332.0,3,Europe
77,Bulgaria,15131,169.0,539.0,7.0,10282.0,195.0,4310.0,73.0,2180,78.0,365096.0,52602.0,6940723,459,12877.0,19,Europe
78,Madagascar,14218,64.0,178.0,1.0,13206.0,168.0,834.0,76.0,512,6.0,54432.0,1959.0,27784978,1954,156095.0,510,Africa
79,North Macedonia,13308,114.0,557.0,3.0,9977.0,225.0,2774.0,4.0,6388,267.0,134318.0,64472.0,2083362,157,3740.0,16,Europe
80,Senegal,12689,130.0,262.0,1.0,8165.0,115.0,4262.0,38.0,755,16.0,135770.0,8081.0,16802022,1324,64130.0,124,Africa
81,Sudan,12623,41.0,812.0,0.0,6476.0,20.0,5335.0,0.0,287,18.0,401.0,9.0,43985607,3485,54169.0,109690,Africa
82,Paraguay,12536,719.0,182.0,12.0,7007.0,224.0,5347.0,62.0,1755,25.0,169260.0,23690.0,7144681,570,39256.0,42,South America
83,Lebanon,11580,628.0,116.0,3.0,3204.0,164.0,8260.0,73.0,1698,17.0,451309.0,66165.0,6820973,589,58801.0,15,Asia
84,Zambia,10627,255.0,277.0,3.0,9126.0,0.0,1224.0,0.0,576,15.0,103023.0,5584.0,18451311,1736,66611.0,179,Africa
85,Norway,10275,78.0,264.0,0.0,9150.0,0.0,861.0,0.0,1893,49.0,601569.0,110843.0,5427206,528,20558.0,9,Europe
86,Libya,10121,414.0,180.0,7.0,1053.0,6.0,8888.0,0.0,1470,26.0,91289.0,13261.0,6884183,680,38245.0,75,Africa
87,DRC,9802,45.0,248.0,1.0,8920.0,25.0,634.0,0.0,109,3.0,0.0,0.0,89914278,9173,362558.0,,Africa
88,Malaysia,9249,9.0,125.0,0.0,8945.0,13.0,179.0,7.0,285,4.0,1160390.0,35789.0,32423367,3506,259387.0,28,Asia
89,Guinea,8932,56.0,53.0,0.0,7648.0,20.0,1231.0,24.0,678,4.0,18094.0,1373.0,13179557,1476,248671.0,728,Africa
90,French Guiana,8777,34.0,55.0,1.0,8251.0,62.0,471.0,15.0,29286,184.0,48827.0,162918.0,299703,34,5449.0,6,South America
91,Gabon,8388,69.0,53.0,0.0,6734.0,120.0,1601.0,2.0,3757,24.0,107403.0,48104.0,2232722,266,42127.0,21,Africa
92,Tajikistan,8241,38.0,66.0,0.0,7040.0,34.0,1135.0,0.0,861,7.0,0.0,0.0,9566269,1161,144943.0,,Asia
93,Greece,8138,204.0,238.0,3.0,3804.0,0.0,4096.0,28.0,781,23.0,826804.0,79381.0,10415597,1280,43763.0,13,Europe
94,Albania,8119,152.0,240.0,2.0,4096.0,110.0,3783.0,15.0,2822,83.0,50036.0,17390.0,2877342,354,11989.0,58,Europe
95,Haiti,8016,19.0,196.0,0.0,5447.0,0.0,2373.0,0.0,702,17.0,21718.0,1901.0,11421799,1425,58274.0,526,North America
96,Finland,7871,29.0,334.0,0.0,7100.0,0.0,437.0,0.0,1420,60.0,533703.0,96302.0,5541956,704,16593.0,10,Europe
97,Luxembourg,7704,67.0,124.0,0.0,6969.0,66.0,611.0,3.0,12280,198.0,712774.0,1136130.0,627370,81,5059.0,1,Europe
98,Croatia,7594,265.0,169.0,1.0,5584.0,112.0,1841.0,12.0,1851,41.0,146168.0,35637.0,4101544,540,24269.0,28,Europe
99,Mauritania,6885,37.0,158.0,0.0,6186.0,63.0,541.0,3.0,1476,34.0,68872.0,14761.0,4665754,678,29530.0,68,Africa
100,Maldives,6564,194.0,26.0,2.0,4012.0,97.0,2526.0,12.0,12114,48.0,101730.0,187749.0,541839,83,20840.0,5,Asia
101,Zimbabwe,5815,70.0,152.0,1.0,4587.0,62.0,1076.0,0.0,390,10.0,149748.0,10055.0,14892674,2561,97978.0,99,Africa
102,Djibouti,5382,8.0,60.0,1.0,5233.0,17.0,89.0,0.0,5436,61.0,64206.0,64856.0,989976,184,16500.0,15,Africa
103,Malawi,5322,40.0,166.0,1.0,2929.0,46.0,2227.0,4.0,277,9.0,41474.0,2161.0,19195165,3607,115634.0,463,Africa
104,Namibia,5227,315.0,42.0,1.0,2457.0,15.0,2728.0,5.0,2052,16.0,47122.0,18500.0,2547153,487,60647.0,54,Africa
105,Hungary,5098,52.0,611.0,2.0,3681.0,3.0,806.0,6.0,528,63.0,393431.0,40741.0,9656783,1894,15805.0,25,Europe
106,Equatorial Guinea,4926,34.0,83.0,0.0,2713.0,0.0,2130.0,0.0,3496,59.0,49215.0,34932.0,1408900,286,16975.0,29,Africa
107,CAR,4679,0.0,61.0,0.0,1755.0,0.0,2863.0,2.0,966,13.0,30775.0,6357.0,4841198,1035,79364.0,157,Africa
108,Hong Kong,4632,27.0,75.0,2.0,3900.0,73.0,657.0,30.0,617,10.0,780415.0,103979.0,7505531,1620,100074.0,10,Asia
109,Nicaragua,4311,0.0,133.0,0.0,2913.0,0.0,1265.0,0.0,650,20.0,0.0,0.0,6635492,1539,49891.0,,North America
110,Montenegro,4277,48.0,82.0,1.0,3281.0,95.0,914.0,0.0,6810,131.0,44724.0,71208.0,628077,147,7659.0,14,Europe
111,Eswatini,4128,18.0,81.0,0.0,2682.0,39.0,1365.0,11.0,3553,70.0,28380.0,24427.0,1161840,281,14344.0,41,Africa
112,Congo,3850,0.0,77.0,0.0,1625.0,0.0,2148.0,0.0,695,14.0,0.0,0.0,5536089,1438,71897.0,,Africa
113,Cuba,3582,17.0,89.0,1.0,2951.0,57.0,542.0,3.0,316,8.0,346439.0,30589.0,11325616,3162,127254.0,33,North America
114,Suriname,3460,94.0,56.0,1.0,2498.0,115.0,906.0,20.0,5891,95.0,6167.0,10499.0,587369,170,10489.0,95,South America
115,Cabo Verde,3412,44.0,37.0,0.0,2498.0,36.0,877.0,0.0,6128,66.0,73900.0,132716.0,556828,163,15049.0,8,Africa
116,Thailand,3390,1.0,58.0,0.0,3219.0,1.0,113.0,1.0,49,8.0,749213.0,10730.0,69825052,20597,1203880.0,93,Asia
117,Somalia,3265,0.0,93.0,0.0,2396.0,0.0,776.0,0.0,205,6.0,0.0,0.0,15951255,4886,171519.0,,Africa
118,Mayotte,3237,16.0,39.0,0.0,2964.0,0.0,234.0,1.0,11827,142.0,13000.0,47499.0,273689,85,7018.0,21,Africa
119,Slovakia,3225,123.0,33.0,0.0,2045.0,31.0,1147.0,7.0,591,6.0,304086.0,55693.0,5460023,1693,165455.0,18,Europe
120,Mozambique,3195,80.0,20.0,0.0,1406.0,26.0,1769.0,0.0,102,6.0,83886.0,2674.0,31369989,9818,1568499.0,374,Africa
121,Sri Lanka,2941,23.0,11.0,0.0,2789.0,24.0,141.0,1.0,137,5.0,195025.0,9102.0,21426033,7285,1947821.0,110,Asia
122,Rwanda,2780,63.0,11.0,0.0,1712.0,7.0,1057.0,0.0,214,8.0,357083.0,27479.0,12994745,4674,1181340.0,36,Africa
123,Mali,2688,21.0,125.0,0.0,2007.0,14.0,556.0,0.0,132,6.0,33696.0,1658.0,20326904,7562,162615.0,603,Africa
124,Tunisia,2607,64.0,64.0,1.0,1420.0,23.0,1123.0,8.0,220,5.0,119193.0,10070.0,11835866,4540,184935.0,99,Africa
125,Slovenia,2574,38.0,130.0,1.0,2079.0,0.0,365.0,3.0,1238,63.0,147091.0,70752.0,2078979,808,15992.0,14,Europe
126,Lithuania,2564,36.0,83.0,1.0,1755.0,8.0,726.0,6.0,944,31.0,599513.0,220687.0,2716576,1060,32730.0,5,Europe
127,South Sudan,2497,3.0,47.0,0.0,1290.0,0.0,1160.0,0.0,223,4.0,12044.0,1074.0,11211949,4490,238552.0,931,Africa
128,Gambia,2437,36.0,84.0,3.0,455.0,20.0,1898.0,0.0,1005,35.0,10781.0,4445.0,2425547,995,28876.0,225,Africa
129,Estonia,2244,17.0,63.0,0.0,2011.0,2.0,170.0,0.0,1691,47.0,139060.0,104819.0,1326663,591,21058.0,10,Europe
130,Guinea-Bissau,2149,0.0,33.0,0.0,1015.0,0.0,1101.0,5.0,1089,17.0,1500.0,760.0,1974189,919,59824.0,1316,Africa
131,Benin,2095,0.0,39.0,0.0,1705.0,0.0,351.0,0.0,172,3.0,107057.0,8800.0,12165034,5807,311924.0,114,Africa
132,Syria,2073,65.0,83.0,1.0,475.0,15.0,1515.0,0.0,118,5.0,0.0,0.0,17557074,8469,211531.0,,Asia
133,Angola,2068,24.0,94.0,1.0,804.0,62.0,1170.0,24.0,63,3.0,64747.0,1962.0,32998397,15957,351047.0,510,Africa
134,Iceland,2050,10.0,10.0,0.0,1920.0,7.0,120.0,0.0,6002,29.0,194963.0,570808.0,341556,167,34156.0,2,Europe
135,Sierra Leone,1972,3.0,69.0,0.0,1542.0,6.0,361.0,0.0,247,9.0,0.0,0.0,7998830,4056,115925.0,,Africa
136,Yemen,1906,7.0,542.0,1.0,1058.0,0.0,306.0,0.0,64,18.0,120.0,4.0,29913881,15695,55192.0,249282,Asia
137,Uganda,1848,98.0,19.0,0.0,1199.0,5.0,630.0,0.0,40,4.0,340844.0,7421.0,45927340,24852,2417228.0,135,Africa
138,Bahamas,1703,93.0,27.0,4.0,221.0,10.0,1455.0,61.0,4325,69.0,8778.0,22292.0,393770,231,14584.0,45,North America
139,New Zealand,1665,11.0,22.0,0.0,1538.0,7.0,105.0,9.0,333,4.0,673220.0,134587.0,5002100,3004,227368.0,7,Australia/Oceania
140,Malta,1546,36.0,10.0,1.0,854.0,52.0,682.0,0.0,3500,23.0,168793.0,382134.0,441711,286,44171.0,3,Europe
141,Jordan,1532,34.0,11.0,0.0,1262.0,1.0,259.0,3.0,150,1.0,728339.0,71285.0,10217286,6669,928844.0,14,Asia
142,Uruguay,1516,10.0,42.0,1.0,1249.0,7.0,225.0,2.0,436,12.0,156623.0,45066.0,3475448,2293,82749.0,22,South America
143,Aruba,1464,77.0,6.0,0.0,415.0,138.0,1043.0,2.0,13704,56.0,18045.0,168912.0,106831,73,17805.0,6,North America
144,Cyprus,1406,11.0,20.0,0.0,878.0,0.0,508.0,5.0,1163,17.0,263943.0,218388.0,1208598,860,60430.0,5,Asia
145,Georgia,1385,15.0,17.0,0.0,1128.0,20.0,240.0,0.0,347,4.0,327436.0,82104.0,3988055,2879,234591.0,12,Asia
146,Latvia,1330,3.0,33.0,0.0,1093.0,0.0,204.0,0.0,706,18.0,234520.0,124540.0,1883087,1416,57063.0,8,Europe
147,Botswana,1308,0.0,3.0,0.0,136.0,0.0,1169.0,1.0,555,1.0,93420.0,39618.0,2358025,1803,786008.0,25,Africa
148,Burkina Faso,1297,0.0,55.0,0.0,1034.0,0.0,208.0,0.0,62,3.0,0.0,0.0,20978430,16175,381426.0,,Africa
149,Jamaica,1290,98.0,15.0,1.0,788.0,16.0,487.0,1.0,435,5.0,50683.0,17105.0,2963006,2297,197534.0,58,North America
150,Liberia,1285,1.0,82.0,0.0,803.0,0.0,400.0,0.0,253,16.0,0.0,0.0,5073503,3948,61872.0,,Africa
151,Togo,1239,27.0,27.0,0.0,891.0,13.0,321.0,2.0,149,3.0,56427.0,6795.0,8304555,6703,307576.0,147,Africa
152,Niger,1172,3.0,69.0,0.0,1083.0,1.0,20.0,0.0,48,3.0,9052.0,372.0,24317564,20749,352428.0,2686,Africa
153,Réunion,1075,79.0,5.0,0.0,692.0,35.0,378.0,3.0,1199,6.0,35419.0,39521.0,896213,834,179243.0,25,Africa
154,Andorra,1045,21.0,53.0,0.0,875.0,0.0,117.0,1.0,13522,686.0,137457.0,1778619.0,77283,74,1458.0,1,Europe
155,Lesotho,1015,19.0,30.0,0.0,472.0,49.0,513.0,0.0,473,14.0,13330.0,6216.0,2144638,2113,71488.0,161,Africa
156,Vietnam,1009,2.0,25.0,0.0,545.0,3.0,439.0,0.0,10,3.0,817208.0,8385.0,97461327,96592,3898453.0,119,Asia
157,Chad,981,9.0,76.0,0.0,869.0,0.0,36.0,0.0,60,5.0,0.0,0.0,16487361,16807,216939.0,,Africa
158,Sao Tome and Principe,891,3.0,15.0,0.0,830.0,1.0,46.0,0.0,4055,68.0,3443.0,15671.0,219711,247,14647.0,64,Africa
159,Guyana,881,35.0,30.0,1.0,433.0,34.0,418.0,8.0,1119,38.0,6502.0,8261.0,787091,893,26236.0,121,South America
160,Trinidad and Tobago,864,97.0,12.0,0.0,162.0,22.0,690.0,3.0,617,9.0,18632.0,13307.0,1400135,1621,116678.0,75,North America
161,Guadeloupe,771,261.0,15.0,0.0,289.0,0.0,467.0,2.0,1927,37.0,26290.0,65703.0,400134,519,26676.0,15,North America
162,San Marino,704,0.0,42.0,0.0,657.0,0.0,5.0,0.0,20742,1237.0,6511.0,191833.0,33941,48,808.0,5,Europe
163,Belize,648,43.0,5.0,0.0,43.0,5.0,600.0,3.0,1626,13.0,6128.0,15373.0,398608,615,79722.0,65,North America
164,Channel Islands,614,1.0,48.0,0.0,545.0,0.0,21.0,0.0,3527,276.0,68985.0,396267.0,174087,284,3627.0,3,Europe
165,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,4.0,0.0,0.0,59956393,117793,2855066.0,,Africa
166,Taiwan,487,1.0,7.0,0.0,457.0,0.0,23.0,0.0,20,3.0,85779.0,3601.0,23822960,48918,3403280.0,278,Asia
167,Burundi,426,4.0,1.0,0.0,336.0,0.0,89.0,0.0,36,8.0,19993.0,1675.0,11936793,28021,11936793.0,597,Africa
168,Myanmar,419,20.0,6.0,0.0,337.0,4.0,76.0,0.0,8,1.0,142516.0,2617.0,54461313,129979,9076886.0,382,Asia
169,Comoros,417,0.0,7.0,0.0,396.0,0.0,14.0,0.0,478,8.0,0.0,0.0,872087,2091,124584.0,,Africa
170,Faeroe Islands,384,1.0,0.0,0.0,300.0,26.0,84.0,4.0,7855,0.0,81991.0,1677085.0,48889,127,0.0,1,Europe
171,Papua New Guinea,361,0.0,4.0,0.0,198.0,0.0,159.0,0.0,40,4.0,14439.0,1610.0,8969965,24848,2242491.0,621,Australia/Oceania
172,Sint Maarten,353,5.0,17.0,0.0,146.0,13.0,190.0,3.0,8220,396.0,2011.0,46828.0,42944,122,2526.0,21,North America
173,Mauritius,346,0.0,10.0,0.0,334.0,0.0,2.0,0.0,272,8.0,205285.0,161379.0,1272071,3677,127207.0,6,Africa
174,Martinique,336,0.0,16.0,0.0,98.0,0.0,222.0,2.0,895,43.0,12227.0,32586.0,375223,1117,23451.0,31,North America
175,Isle of Man,336,0.0,24.0,0.0,312.0,0.0,0.0,0.0,3948,282.0,9483.0,111438.0,85097,253,3546.0,9,Europe
176,Turks and Caicos,334,7.0,2.0,0.0,102.0,46.0,230.0,3.0,8611,52.0,1949.0,50246.0,38789,116,19395.0,20,North America
177,Eritrea,306,0.0,0.0,0.0,274.0,0.0,32.0,0.0,86,0.0,0.0,0.0,3553187,11612,0.0,,Africa
178,French Polynesia,298,87.0,0.0,0.0,148.0,80.0,150.0,2.0,1060,0.0,9912.0,35257.0,281138,943,0.0,28,Australia/Oceania
179,Mongolia,298,0.0,0.0,0.0,283.0,2.0,15.0,1.0,91,0.0,47041.0,14318.0,3285510,11025,0.0,70,Asia
180,Cambodia,273,0.0,0.0,0.0,253.0,0.0,20.0,1.0,16,0.0,83626.0,4992.0,16750860,61358,0.0,200,Asia
181,Gibraltar,231,2.0,0.0,0.0,200.0,0.0,31.0,0.0,6857,0.0,29638.0,879727.0,33690,146,0.0,1,Europe
182,Cayman Islands,205,0.0,1.0,0.0,202.0,0.0,2.0,0.0,3114,15.0,34208.0,519649.0,65829,321,65829.0,2,North America
183,Saint Martin,176,55.0,5.0,0.0,52.0,3.0,119.0,1.0,4541,129.0,2449.0,63190.0,38756,220,7751.0,16,North America
184,Bermuda,167,1.0,9.0,0.0,147.0,0.0,11.0,0.0,2683,145.0,36998.0,594403.0,62244,373,6916.0,2,North America
