,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
0,USA,6549352,35243.0,195238.0,1208.0,3846095.0,49335.0,2508019.0,14578.0,19764,589.0,89283072.0,269425.0,331383397,51,1697.0,4,North America
1,India,4462965,95529.0,75091.0,1168.0,3469084.0,73057.0,918790.0,8944.0,3228,54.0,51804677.0,37468.0,1382641407,310,18413.0,27,Asia
2,Brazil,4199332,34208.0,128653.0,1136.0,3453336.0,56102.0,617343.0,8318.0,19729,604.0,14408116.0,67690.0,212854962,51,1654.0,15,South America
3,Russia,1041007,5218.0,18135.0,142.0,856458.0,6409.0,166414.0,2300.0,7133,124.0,39289176.0,269202.0,145946887,140,8048.0,4,Europe
4,Peru,702776,6586.0,30236.0,113.0,536959.0,7208.0,135581.0,1476.0,21257,915.0,3428910.0,103717.0,33060253,47,1093.0,10,South America
5,Colombia,686856,7343.0,22053.0,236.0,552885.0,11423.0,111918.0,863.0,13471,433.0,3028754.0,59401.0,50988095,74,2312.0,17,South America
6,Mexico,642860,5351.0,68484.0,703.0,451159.0,4444.0,123217.0,3030.0,4976,530.0,1450397.0,11226.0,129195619,201,1887.0,89,North America
7,South Africa,642431,1990.0,15168.0,82.0,569935.0,2206.0,57328.0,539.0,10806,255.0,3842898.0,64638.0,59453068,93,3920.0,15,Africa
8,Spain,543379,8866.0,29628.0,34.0,0.0,0.0,0.0,1051.0,11621,634.0,9987326.0,213594.0,46758374,86,1578.0,5,Europe
9,Argentina,512293,12259.0,10658.0,253.0,382490.0,15900.0,119145.0,2719.0,11315,235.0,1458619.0,32216.0,45276505,88,4248.0,31,South America
10,Chile,427027,1486.0,11702.0,20.0,399555.0,1825.0,15770.0,942.0,22301,611.0,2691374.0,140555.0,19148188,45,1636.0,7,South America
11,Iran,393425,2313.0,22669.0,127.0,339111.0,1697.0,31645.0,3735.0,4672,269.0,3431646.0,40756.0,84200427,214,3714.0,25,Asia
12,UK,355219,2659.0,41594.0,8.0,0.0,0.0,0.0,80.0,5227,612.0,19060505.0,280483.0,67956061,191,1634.0,4,Europe
13,France,344101,8577.0,30794.0,30.0,88524.0,298.0,224783.0,599.0,5269,472.0,8500000.0,130164.0,65302078,190,2121.0,8,Europe
14,Bangladesh,331078,1827.0,4593.0,41.0,230804.0,2995.0,95681.0,0.0,2006,28.0,1674452.0,10148.0,165008184,498,35926.0,99,Asia
15,Saudi Arabia,323012,775.0,4165.0,28.0,298966.0,720.0,19881.0,1386.0,9251,119.0,5548202.0,158893.0,34917801,108,8384.0,6,Asia
