,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
109,CAR,4711,0.0,62.0,0.0,1790.0,0.0,2859.0,2.0,973,13.0,31126.0,6426.0,4843954,1028,78128.0,156,Africa
110,Nicaragua,4668,174.0,141.0,4.0,2913.0,0.0,1614.0,0.0,703,21.0,0.0,0.0,6638075,1422,47079.0,,North America
111,Eswatini,4618,41.0,94.0,3.0,3562.0,33.0,962.0,11.0,3973,81.0,30327.0,26094.0,1162233,252,12364.0,38,Africa
112,Rwanda,4142,79.0,16.0,0.0,2044.0,31.0,2082.0,0.0,318,1.0,415329.0,31935.0,13005303,3140,812831.0,31,Africa
113,Suriname,4089,55.0,72.0,1.0,3171.0,31.0,846.0,19.0,6960,123.0,8881.0,15116.0,587541,144,8160.0,66,South America
114,Cuba,4065,33.0,95.0,1.0,3395.0,17.0,575.0,6.0,359,8.0,392785.0,34682.0,11325391,2786,119215.0,29,North America
115,Mozambique,4039,123.0,23.0,0.0,2170.0,0.0,1846.0,0.0,129,7.0,96387.0,3070.0,31398811,7774,1365166.0,326,Africa
116,Slovakia,3989,72.0,33.0,0.0,2478.0,101.0,1478.0,18.0,731,6.0,337695.0,61848.0,5460109,1369,165458.0,16,Europe
117,Congo,3979,0.0,78.0,0.0,1742.0,0.0,2159.0,0.0,718,14.0,0.0,0.0,5540555,1392,71033.0,,Africa
118,Cabo Verde,3970,86.0,40.0,0.0,3423.0,507.0,507.0,0.0,7127,72.0,76576.0,137473.0,557026,140,13926.0,7,Africa
119,Tunisia,3963,160.0,80.0,3.0,1624.0,51.0,2259.0,15.0,335,7.0,146307.0,12357.0,11839918,2988,147999.0,81,Africa
120,Thailand,3417,5.0,58.0,0.0,3274.0,22.0,85.0,1.0,49,8.0,749213.0,10729.0,69830779,20436,1203979.0,93,Asia
121,Somalia,3310,0.0,98.0,0.0,2481.0,0.0,731.0,0.0,207,6.0,0.0,0.0,15965848,4824,162917.0,,Africa
122,Mayotte,3301,0.0,40.0,0.0,2964.0,0.0,297.0,1.0,12052,146.0,13000.0,47462.0,273905,83,6848.0,21,Africa
