,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
80,Bulgaria,17891,92.0,717.0,4.0,12758.0,8.0,4416.0,53.0,2579,103.0,463733.0,66845.0,6937455,388,9676.0,15,Europe
81,Madagascar,15737,68.0,210.0,1.0,14349.0,29.0,1178.0,37.0,565,8.0,63738.0,2290.0,27829860,1768,132523.0,437,Africa
82,North Macedonia,15694,140.0,646.0,4.0,13128.0,134.0,1920.0,6.0,7533,310.0,164639.0,79026.0,2083356,133,3225.0,13,Europe
83,Senegal,14237,44.0,295.0,2.0,10373.0,23.0,3569.0,34.0,846,18.0,157545.0,9361.0,16829846,1182,57050.0,107,Africa
84,Sudan,13470,0.0,834.0,0.0,6731.0,0.0,5905.0,0.0,306,19.0,0.0,0.0,44050115,3270,52818.0,,Africa
85,Zambia,13466,143.0,312.0,6.0,12007.0,108.0,1147.0,0.0,729,17.0,130052.0,7036.0,18483790,1373,59243.0,142,Africa
86,Croatia,13368,261.0,218.0,7.0,10721.0,255.0,2429.0,24.0,3261,53.0,216495.0,52804.0,4099962,307,18807.0,19,Europe
87,Greece,13036,302.0,302.0,2.0,3804.0,0.0,8930.0,53.0,1252,29.0,1112992.0,106891.0,10412413,799,34478.0,9,Europe
88,Norway,12079,76.0,265.0,0.0,10371.0,0.0,1443.0,1.0,2225,49.0,860155.0,158412.0,5429866,450,20490.0,6,Europe
89,Hungary,11825,916.0,633.0,2.0,4058.0,44.0,7134.0,15.0,1225,66.0,529063.0,54795.0,9655249,817,15253.0,18,Europe
90,Albania,11185,164.0,330.0,3.0,6494.0,51.0,4361.0,21.0,3888,115.0,68628.0,23853.0,2877145,257,8719.0,42,Europe
91,DRC,10385,24.0,262.0,0.0,9719.0,97.0,404.0,0.0,115,3.0,0.0,0.0,90086157,8675,343840.0,,Africa
92,Guinea,10020,41.0,63.0,0.0,9251.0,62.0,706.0,24.0,759,5.0,28140.0,2131.0,13202024,1318,209556.0,469,Africa
93,Malaysia,9868,58.0,128.0,0.0,9189.0,8.0,551.0,9.0,304,4.0,1353826.0,41721.0,32449426,3288,253511.0,24,Asia
94,Namibia,9604,167.0,98.0,0.0,5811.0,913.0,3695.0,24.0,3766,38.0,79122.0,31028.0,2550048,266,26021.0,32,Africa
95,French Guiana,9521,27.0,63.0,0.0,9132.0,54.0,326.0,7.0,31716,210.0,59437.0,197997.0,300191,32,4765.0,5,South America
96,Maldives,9052,62.0,31.0,0.0,7055.0,209.0,1966.0,12.0,16688,57.0,129055.0,237917.0,542438,60,17498.0,4,Asia
97,Tajikistan,9014,37.0,72.0,0.0,7782.0,35.0,1160.0,0.0,941,8.0,0.0,0.0,9579764,1063,133052.0,,Asia
98,Gabon,8643,0.0,53.0,0.0,7706.0,0.0,884.0,2.0,3865,24.0,135615.0,60650.0,2236031,259,42189.0,16,Africa
99,Finland,8557,45.0,337.0,0.0,7500.0,0.0,720.0,1.0,1544,61.0,800466.0,144423.0,5542495,648,16447.0,7,Europe
100,Haiti,8478,21.0,219.0,3.0,6120.0,0.0,2139.0,0.0,742,19.0,24862.0,2175.0,11430533,1348,52194.0,460,North America
101,Zimbabwe,7508,29.0,224.0,0.0,5675.0,15.0,1609.0,0.0,504,15.0,154366.0,10356.0,14906276,1985,66546.0,97,Africa
102,Mauritania,7274,8.0,161.0,0.0,6804.0,18.0,309.0,3.0,1556,34.0,70257.0,15033.0,4673460,642,29028.0,67,Africa
103,Luxembourg,7194,35.0,124.0,0.0,6397.0,0.0,673.0,1.0,11455,197.0,730737.0,1163575.0,628010,87,5065.0,1,Europe
104,Tunisia,6635,376.0,107.0,4.0,1991.0,35.0,4537.0,26.0,560,9.0,171786.0,14505.0,11843632,1785,110688.0,69,Africa
105,Montenegro,6530,145.0,118.0,3.0,4491.0,31.0,1921.0,0.0,10397,188.0,56339.0,89700.0,628082,96,5323.0,11,Europe
106,Malawi,5678,9.0,177.0,0.0,3724.0,4.0,1777.0,4.0,295,9.0,48113.0,2502.0,19226331,3386,108623.0,400,Africa
107,Slovakia,5453,201.0,38.0,1.0,3114.0,33.0,2301.0,23.0,999,7.0,381423.0,69855.0,5460189,1001,143689.0,14,Europe
108,Djibouti,5394,0.0,61.0,0.0,5327.0,0.0,6.0,0.0,5444,62.0,70954.0,71607.0,990879,184,16244.0,14,Africa
109,Eswatini,5050,25.0,98.0,0.0,4188.0,23.0,764.0,11.0,4344,84.0,30843.0,26529.0,1162594,230,11863.0,38,Africa
110,Mozambique,5040,122.0,35.0,4.0,2905.0,6.0,2100.0,0.0,160,1.0,112238.0,3572.0,31425231,6235,897864.0,280,Africa
111,Equatorial Guinea,4996,0.0,83.0,0.0,4490.0,0.0,423.0,0.0,3539,59.0,55783.0,39512.0,1411812,283,17010.0,25,Africa
112,Hong Kong,4939,13.0,100.0,1.0,4613.0,16.0,226.0,21.0,658,13.0,2783134.0,370623.0,7509348,1520,75093.0,3,Asia
113,Congo,4928,0.0,88.0,0.0,3887.0,0.0,953.0,0.0,889,16.0,0.0,0.0,5544650,1125,63007.0,,Africa
114,Nicaragua,4818,0.0,144.0,0.0,2913.0,0.0,1761.0,0.0,726,22.0,0.0,0.0,6640444,1378,46114.0,,North America
115,CAR,4749,0.0,62.0,0.0,1825.0,0.0,2862.0,2.0,980,13.0,31459.0,6491.0,4846481,1021,78169.0,154,Africa
116,Cabo Verde,4711,60.0,44.0,0.0,4104.0,28.0,563.0,0.0,8455,79.0,76576.0,137428.0,557207,118,12664.0,7,Africa
117,Uganda,4703,326.0,52.0,3.0,1998.0,0.0,2653.0,0.0,102,1.0,423214.0,9197.0,46018556,9785,884972.0,109,Africa
118,Cuba,4653,60.0,108.0,2.0,3878.0,34.0,667.0,18.0,411,10.0,469431.0,41450.0,11325184,2434,104863.0,24,North America
119,Suriname,4579,50.0,93.0,0.0,3788.0,41.0,698.0,7.0,7791,158.0,11729.0,19957.0,587699,128,6319.0,50,South America
120,Rwanda,4565,31.0,22.0,0.0,2544.0,94.0,1999.0,0.0,351,2.0,460174.0,35357.0,13014982,2851,591590.0,28,Africa
121,Jamaica,3623,112.0,40.0,0.0,1072.0,53.0,2511.0,7.0,1222,13.0,66715.0,22510.0,2963817,818,74095.0,44,North America
122,Slovenia,3603,105.0,135.0,0.0,2699.0,37.0,769.0,6.0,1733,65.0,181438.0,87272.0,2078997,577,15400.0,11,Europe
123,Syria,3506,30.0,152.0,2.0,827.0,15.0,2527.0,0.0,199,9.0,0.0,0.0,17583867,5015,115683.0,,Asia
124,Thailand,3466,5.0,58.0,0.0,3312.0,0.0,96.0,1.0,50,8.0,749213.0,10728.0,69836028,20149,1204069.0,93,Asia
125,Gambia,3376,14.0,102.0,2.0,1617.0,35.0,1657.0,0.0,1389,42.0,14232.0,5857.0,2429830,720,23822.0,171,Africa
126,Somalia,3376,0.0,98.0,0.0,2791.0,0.0,487.0,0.0,211,6.0,0.0,0.0,15979226,4733,163053.0,,Africa
127,Mayotte,3374,0.0,40.0,0.0,2964.0,0.0,370.0,2.0,12309,146.0,13000.0,47427.0,274104,81,6853.0,21,Africa
128,Angola,3335,56.0,132.0,1.0,1289.0,1.0,1914.0,24.0,101,4.0,64747.0,1958.0,33062946,9914,250477.0,511,Africa
129,Lithuania,3296,53.0,86.0,0.0,2070.0,21.0,1140.0,0.0,1214,32.0,692223.0,255037.0,2714207,823,31561.0,4,Europe
130,Sri Lanka,3195,26.0,12.0,0.0,2983.0,14.0,200.0,0.0,149,6.0,249328.0,11634.0,21431662,6708,1785972.0,86,Asia
131,Guadeloupe,3080,0.0,24.0,0.0,837.0,0.0,2219.0,20.0,7697,60.0,36764.0,91878.0,400138,130,16672.0,11,North America
132,Jordan,3062,117.0,22.0,1.0,2156.0,72.0,884.0,13.0,300,2.0,968247.0,94707.0,10223646,3339,464711.0,11,Asia
133,Aruba,2994,96.0,18.0,0.0,1542.0,91.0,1434.0,11.0,28018,168.0,25467.0,238323.0,106859,36,5937.0,4,North America
134,Trinidad and Tobago,2993,168.0,51.0,1.0,766.0,4.0,2176.0,11.0,2137,36.0,26634.0,19019.0,1400419,468,27459.0,53,North America
135,Bahamas,2928,114.0,67.0,2.0,1319.0,99.0,1542.0,65.0,7431,170.0,15083.0,38281.0,394006,135,5881.0,26,North America
136,Mali,2916,4.0,128.0,0.0,2276.0,5.0,512.0,0.0,143,6.0,44439.0,2182.0,20363707,6983,159091.0,458,Africa
137,Réunion,2723,100.0,14.0,0.0,1313.0,0.0,1396.0,0.0,3037,16.0,35419.0,39503.0,896614,329,64044.0,25,Africa
138,Estonia,2655,23.0,64.0,0.0,2252.0,19.0,339.0,1.0,2001,48.0,169899.0,128060.0,1326719,500,20730.0,8,Europe
139,Myanmar,2595,173.0,16.0,2.0,676.0,51.0,1903.0,0.0,48,3.0,191696.0,3518.0,54484197,20996,3405262.0,284,Asia
140,South Sudan,2578,10.0,49.0,0.0,1290.0,0.0,1239.0,0.0,230,4.0,12044.0,1073.0,11220193,4352,228984.0,932,Africa
141,Guinea-Bissau,2275,0.0,39.0,0.0,1127.0,0.0,1109.0,5.0,1151,20.0,0.0,0.0,1977120,869,50695.0,,Africa
142,Malta,2274,27.0,15.0,0.0,1850.0,17.0,409.0,0.0,5147,34.0,212883.0,481870.0,441785,194,29452.0,2,Europe
143,Botswana,2252,0.0,10.0,0.0,546.0,0.0,1696.0,1.0,954,4.0,138290.0,58572.0,2361014,1048,236101.0,17,Africa
144,Benin,2242,0.0,40.0,0.0,1793.0,0.0,409.0,0.0,184,3.0,131073.0,10757.0,12185056,5435,304626.0,93,Africa
145,Iceland,2162,1.0,10.0,0.0,2085.0,6.0,67.0,0.0,6327,29.0,234269.0,685609.0,341695,158,34170.0,1,Europe
146,Sierra Leone,2096,9.0,72.0,0.0,1634.0,12.0,390.0,0.0,262,9.0,0.0,0.0,8009043,3821,111237.0,,Africa
147,Georgia,2075,158.0,19.0,0.0,1363.0,9.0,693.0,0.0,520,5.0,459585.0,115254.0,3987576,1922,209872.0,9,Asia
148,Yemen,2009,2.0,582.0,0.0,1211.0,0.0,216.0,0.0,67,19.0,0.0,0.0,29955256,14911,51470.0,,Asia
149,Guyana,1812,49.0,54.0,2.0,1191.0,47.0,567.0,15.0,2301,69.0,10763.0,13670.0,787329,435,14580.0,73,South America
150,New Zealand,1795,2.0,24.0,0.0,1663.0,8.0,108.0,3.0,359,5.0,857258.0,171380.0,5002100,2787,208421.0,6,Australia/Oceania
151,Uruguay,1780,7.0,45.0,0.0,1502.0,12.0,233.0,1.0,512,13.0,196892.0,56640.0,3476203,1953,77249.0,18,South America
152,Togo,1555,7.0,37.0,0.0,1189.0,23.0,329.0,0.0,187,4.0,76634.0,9214.0,8316781,5348,224778.0,109,Africa
153,Cyprus,1523,3.0,22.0,0.0,1281.0,44.0,220.0,5.0,1260,18.0,329476.0,272486.0,1209149,794,54961.0,4,Asia
154,Burkina Faso,1514,15.0,56.0,0.0,1127.0,0.0,331.0,0.0,72,3.0,0.0,0.0,21014584,13880,375260.0,,Africa
155,Latvia,1464,5.0,35.0,0.0,1248.0,0.0,181.0,0.0,778,19.0,277084.0,147245.0,1881786,1285,53765.0,7,Europe
156,Belize,1435,36.0,19.0,0.0,404.0,44.0,1012.0,3.0,3596,48.0,10814.0,27099.0,399062,278,21003.0,37,North America
157,Andorra,1344,0.0,53.0,0.0,943.0,0.0,348.0,4.0,17389,686.0,137457.0,1778458.0,77290,58,1458.0,1,Europe
158,Liberia,1316,1.0,82.0,0.0,1210.0,11.0,24.0,0.0,259,16.0,0.0,0.0,5080993,3861,61963.0,,Africa
159,Lesotho,1245,0.0,33.0,0.0,528.0,0.0,684.0,0.0,580,15.0,15632.0,7285.0,2145703,1723,65021.0,137,Africa
160,Niger,1178,0.0,69.0,0.0,1100.0,0.0,9.0,0.0,48,3.0,9052.0,371.0,24372964,20690,353231.0,2693,Africa
161,Chad,1083,2.0,80.0,1.0,938.0,4.0,65.0,0.0,66,5.0,0.0,0.0,16517100,15251,206464.0,,Africa
162,Vietnam,1060,0.0,35.0,0.0,910.0,8.0,115.0,0.0,11,4.0,1009145.0,10348.0,97516308,91997,2786180.0,97,Asia
163,French Polynesia,953,0.0,2.0,0.0,642.0,0.0,309.0,4.0,3389,7.0,17171.0,61055.0,281240,295,140620.0,16,Australia/Oceania
164,Martinique,939,0.0,18.0,0.0,98.0,0.0,823.0,5.0,2503,48.0,16244.0,43294.0,375205,400,20845.0,23,North America
165,Sao Tome and Principe,906,0.0,15.0,0.0,866.0,0.0,25.0,0.0,4119,68.0,4240.0,19276.0,219967,243,14664.0,52,Africa
166,San Marino,722,0.0,42.0,0.0,662.0,0.0,18.0,1.0,21269,1237.0,7176.0,211395.0,33946,47,808.0,5,Europe
167,Turks and Caicos,641,3.0,5.0,0.0,270.0,0.0,366.0,4.0,16511,129.0,2880.0,74185.0,38822,61,7764.0,13,North America
168,Channel Islands,633,0.0,48.0,0.0,575.0,0.0,10.0,1.0,3634,276.0,91292.0,524100.0,174188,275,3629.0,2,Europe
169,Sint Maarten,531,1.0,19.0,0.0,387.0,54.0,125.0,6.0,12356,442.0,2450.0,57011.0,42974,81,2262.0,18,North America
170,Tanzania,509,0.0,21.0,0.0,183.0,0.0,305.0,7.0,8,3.0,0.0,0.0,60063740,118003,2860178.0,,Africa
171,Papua New Guinea,508,0.0,5.0,0.0,232.0,0.0,271.0,0.0,57,6.0,15592.0,1736.0,8980632,17678,1796126.0,576,Australia/Oceania
172,Taiwan,498,0.0,7.0,0.0,475.0,0.0,16.0,0.0,21,3.0,89623.0,3762.0,23825661,47843,3403666.0,266,Asia
173,Burundi,471,2.0,1.0,0.0,374.0,0.0,96.0,0.0,39,8.0,27836.0,2328.0,11959144,25391,11959144.0,430,Africa
174,Comoros,456,0.0,7.0,0.0,415.0,0.0,34.0,0.0,522,8.0,0.0,0.0,873253,1915,124750.0,,Africa
175,Faeroe Islands,418,2.0,0.0,0.0,410.0,0.0,8.0,1.0,8548,0.0,108159.0,2211795.0,48901,117,0.0,0,Europe
176,Mauritius,361,0.0,10.0,0.0,335.0,0.0,16.0,0.0,284,8.0,227409.0,178752.0,1272203,3524,127220.0,6,Africa
177,Eritrea,361,0.0,0.0,0.0,304.0,0.0,57.0,0.0,102,0.0,0.0,0.0,3556272,9851,0.0,,Africa
178,Isle of Man,337,0.0,24.0,0.0,312.0,0.0,1.0,0.0,3959,282.0,10794.0,126802.0,85125,253,3547.0,8,Europe
179,Gibraltar,327,4.0,0.0,0.0,294.0,5.0,33.0,0.0,9706,0.0,39188.0,1163228.0,33689,103,0.0,1,Europe
180,Mongolia,311,0.0,0.0,0.0,298.0,0.0,13.0,1.0,95,0.0,60186.0,18300.0,3288830,10575,0.0,55,Asia
181,Cambodia,274,0.0,0.0,0.0,274.0,0.0,0.0,0.0,16,0.0,113469.0,6768.0,16765404,61188,0.0,148,Asia
182,Saint Martin,256,0.0,6.0,0.0,107.0,0.0,143.0,11.0,6598,155.0,2968.0,76501.0,38797,152,6466.0,13,North America
183,Bhutan,241,3.0,0.0,0.0,158.0,3.0,83.0,0.0,312,0.0,113349.0,146574.0,773324,3209,0.0,7,Asia
